time ax ay az
618680036704787 -15.346966 -1.717149 5.023432 
618680056710516 -15.483357 -1.558924 5.167301 
618680076734839 -15.306289 -1.333699 5.430810 
618680096766089 -14.625830 -0.921835 5.749355 
618680116790360 -13.423436 -0.131306 6.187840 
618680136823797 -12.989737 0.369392 6.326623 
618680156848120 -12.984951 0.843769 6.055935 
618680176873276 -12.956237 1.234098 5.629714 
618680196897599 -12.436397 1.490429 5.593522 
618680216922026 -11.871092 1.792224 5.679963 
618680236946349 -11.768201 2.050948 5.056931 
618680256941662 -11.969198 2.144567 4.515555 
618680276965985 -11.650654 2.158924 4.223332 
618680297019630 -10.992029 2.283351 4.206582 
618680317043953 -10.776376 2.347957 3.964608 
618680337068016 -10.000204 2.580360 3.967001 
618680357092339 -8.620442 2.911168 3.588636 
618680377094630 -7.106384 3.083451 3.598207 
618680397118901 -5.764908 2.781656 3.032903 
618680417143380 -4.869095 2.604288 2.048256 
618680437167651 -3.630809 2.223531 1.612463 
618680457182339 -2.025823 1.773082 2.031507 
618680477244995 0.300299 0.635294 2.199303 
618680497269266 3.972684 0.398106 3.562315 
618680517284370 6.792027 2.235495 5.524130 
618680537308693 6.878169 3.728018 4.173083 
618680557307183 7.740781 4.060919 2.177768 
618680577331453 9.592228 5.042874 2.632703 
618680597365985 9.970892 6.046663 2.874677 
618680617390255 10.109675 5.852545 3.883252 
618680637448016 11.424830 6.262316 5.421239 
618680657472287 12.821342 7.263712 6.386444 
618680677487755 13.755739 7.984550 6.300302 
618680697512026 14.230116 8.363214 5.354240 
618680717545672 14.199010 8.705687 4.427021 
618680737569943 13.722239 8.684152 3.895216 
618680757593901 13.274183 8.528319 4.110869 
618680777618172 12.622738 8.269595 4.427021 
618680797639943 11.841780 8.087741 4.302594 
618680817664214 11.046466 7.795517 4.213761 
618680837680828 10.354043 7.797910 4.522734 
618680857705099 9.990034 7.752147 4.783851 
618680877696193 9.506086 7.756933 4.721637 
618680897720464 8.837891 7.579864 4.386343 
618680917779162 7.889136 7.416853 4.259523 
618680937803485 6.638886 7.270891 4.046263 
618680957794110 5.175077 6.877870 3.713063 
618680977818433 4.032505 6.846763 3.833003 
618680997847287 3.902993 7.287641 3.935894 
618681017871610 3.833601 7.285248 3.272484 
618681037925568 3.035894 6.918548 2.469991 
618681057949891 1.418944 6.089734 1.878366 
618681077965672 -0.001496 5.646762 1.087837 
618681097989943 -0.945464 5.426323 0.996611 
618681117989735 -1.275973 4.678865 1.528415 
618681138014058 -1.831706 3.876373 1.624427 
618681157979214 -3.599403 3.148057 0.582353 
618681178003537 -5.978168 2.266601 -0.902991 
618681198110620 -7.880163 2.007877 -0.938884 
618681218134943 -8.701798 1.476072 0.718744 
618681238157808 -9.082855 1.267598 2.472384 
618681258182078 -8.718549 1.296611 4.139583 
618681278201245 -9.681660 1.207777 5.263013 
618681298225516 -11.768201 0.671187 4.759923 
618681318258537 -13.296317 1.023530 4.546961 
618681338282860 -13.442578 1.269991 4.987540 
618681358330099 -13.188641 1.473680 5.598308 
618681378354422 -12.568301 1.907379 6.041578 
