time gx gy gz
618670665343821 0.224232 -0.054327 0.209984 
618670685367987 0.002663 0.213047 0.247267 
618670705390904 -0.045272 0.267374 0.234484 
618670725415071 0.071903 0.167242 0.230223 
618670745456060 0.199731 0.075632 0.377226 
618670765480227 0.244471 0.062849 0.592403 
618670785517623 0.228492 0.152328 0.680817 
618670805541790 0.228492 0.201329 0.696796 
618670825551008 0.200796 0.205590 0.832080 
618670845575175 0.060186 0.274830 1.065366 
618670865602623 -0.125165 0.514508 1.195325 
618670885626790 -0.262713 0.753120 1.269891 
618670905655644 -0.179492 0.593335 1.380675 
618670925679810 0.083621 0.401593 1.463763 
618670945699758 0.354190 0.279091 1.530873 
618670965723925 0.458583 0.216242 1.725811 
618670985748508 0.418104 0.328092 2.020880 
618671005772675 0.438343 0.582682 2.134860 
618671025796008 0.448996 0.662575 2.173208 
618671045820175 0.368038 0.543269 2.381994 
618671065847675 0.392538 0.189611 2.466148 
618671085871790 0.485214 -0.001065 2.436321 
618671105892987 0.598128 0.101197 2.517279 
618671125917154 0.795196 0.180024 2.652697 
618671145951790 0.947525 0.237547 2.579195 
618671165975904 0.769631 0.425028 2.616479 
618671186014446 0.307320 0.609313 3.013811 
618671206038612 0.270037 0.531551 3.167204 
618671226044810 0.551258 0.353657 3.043637 
618671246068977 0.606650 0.263113 2.814612 
618671266103612 0.475627 0.274830 2.662284 
618671286127779 0.401060 0.474029 2.538584 
618671306143977 0.405321 0.622096 2.216883 
618671326168144 0.397865 0.474029 1.706636 
618671346184862 0.276428 0.393071 1.340196 
618671366209081 0.156057 0.499594 1.104780 
618671386254029 0.178427 0.540073 0.761775 
618671406278196 0.201862 0.445267 0.307985 
618671426277987 0.133687 0.151263 -0.154326 
618671446302206 0.038881 -0.062849 -0.541005 
618671466330956 0.005859 -0.029827 -0.887206 
618671486355071 0.035685 -0.067110 -1.298386 
618671506373560 0.049533 -0.347266 -1.761762 
618671526397727 0.000533 -0.537943 -2.224206 
618671546448300 -0.142209 -0.528356 -2.655626 
618671566472467 -0.239278 -0.468703 -3.057219 
618671586484029 -0.243539 -0.428224 -3.433246 
618671606508196 -0.262713 -0.432485 -3.761338 
618671626514081 -0.218905 -0.494268 -4.059603 
618671646538248 -0.140078 -0.554986 -4.306737 
618671666588196 -0.126230 -0.449528 -4.453739 
618671686612362 -0.102795 -0.208786 -4.577306 
618671706634602 0.068708 -0.355788 -4.710461 
618671726658769 0.326494 -0.869230 -4.733896 
618671746667050 0.544867 -1.086538 -4.739222 
618671766691269 0.472431 -0.830882 -4.709395 
618671786711060 0.325429 -0.686010 -4.703004 
618671806735227 0.458583 -1.008776 -4.728570 
618671826763612 0.478822 -1.239931 -4.475044 
618671846787779 0.512910 -1.550979 -4.188496 
618671866805227 0.722761 -1.880136 -3.999950 
618671886829446 0.696130 -1.815157 -3.695293 
618671906861790 0.588541 -1.777874 -3.425789 
618671926885956 0.467105 -1.749113 -3.398093 
618671946913196 0.246601 -1.428478 -3.436442 
618671966937362 0.032490 -1.022624 -3.334179 
618671986959862 -0.085751 -0.590139 -3.145633 
618672006984029 -0.117708 -0.455920 -2.873999 
618672027024342 -0.001598 -0.602922 -2.409557 
618672047048508 0.179492 -0.780816 -1.780936 
618672067056425 0.429822 -0.982145 -1.135405 
618672087080592 0.562976 -1.025819 -0.567636 
618672107113977 0.578954 -0.821295 -0.204392 
618672127138144 0.515040 -0.574161 0.027829 
618672147155331 0.370168 -0.242873 0.246202 
618672167179498 0.183753 0.083088 0.528489 
618672187220435 0.114513 0.134219 0.842732 
618672207244602 0.284950 -0.037283 1.060040 
618672227268665 0.501192 -0.076697 1.214499 
618672247292831 0.509714 0.062849 1.452046 
618672267318612 0.365908 0.172568 1.744985 
618672287342779 0.248732 0.191742 2.012358 
618672307350956 0.184818 0.264178 2.323406 
618672327375123 0.205057 0.387745 2.733654 
618672347377519 0.289211 0.534747 3.133117 
618672367401685 0.417039 0.628487 3.463339 
618672387454862 0.608781 0.836208 3.740299 
618672407479029 0.724891 1.105712 3.999151 
618672427505123 0.666303 1.267627 4.250546 
618672447529290 0.585346 1.436999 4.391157 
618672467537779 0.521432 1.688394 4.418853 
618672487561946 0.409582 2.115553 4.416722 
618672507580696 0.166709 2.380796 4.409266 
618672527604862 0.010120 2.274272 4.464658 
618672547643560 0.001598 1.912093 4.685161 
618672567667727 0.203992 1.353911 4.886490 
618672587674602 0.485214 0.929948 4.899273 
618672607698769 0.409582 1.072690 4.757597 
618672627730175 0.205057 1.505174 4.398613 
618672647754342 0.238080 1.677742 3.764800 
618672667807675 0.056990 1.807700 3.177856 
618672687831842 -0.327692 1.831136 2.798634 
618672707837154 -0.268039 1.398651 2.389451 
618672727861321 0.075099 1.023689 1.956966 
618672747877154 0.144339 1.005580 1.568156 
618672767901373 0.080425 0.915035 1.182542 
618672787949810 0.109186 0.699858 0.795862 
618672807974029 0.134752 0.573095 0.460314 
618672827967987 0.136882 0.499594 0.140744 
618672847992206 0.163513 0.333418 -0.191609 
618672868043508 0.110252 0.201329 -0.483483 
618672888067727 0.000533 0.133154 -0.770030 
618672908092935 -0.075099 0.140611 -1.056578 
618672928117154 -0.086816 0.043675 -1.381474 
618672948143352 -0.158187 -0.101197 -1.665891 
618672968167571 -0.211449 -0.250330 -1.883199 
618672988189394 -0.174166 -0.419702 -2.107031 
618673008213612 -0.103860 -0.582682 -2.379730 
618673028239967 -0.092143 -0.645531 -2.647104 
618673048264185 -0.126230 -0.695597 -2.935782 
618673068288925 -0.141143 -0.863904 -3.305418 
618673088313144 -0.225297 -0.893731 -3.653749 
618673108333352 -0.295735 -0.787207 -4.015928 
618673128357571 -0.243539 -0.775490 -4.435630 
618673148352050 -0.090012 -0.936340 -4.845745 
618673168376269 0.025033 -1.156843 -5.188750 
618673188430487 0.019707 -1.342194 -5.527494 
618673208454706 -0.010120 -1.368824 -5.754389 
618673228482623 -0.014381 -1.296389 -5.708584 
618673248506842 0.037816 -1.315563 -5.467841 
618673268527935 0.303059 -1.563762 -5.352796 
618673288552154 0.568302 -1.898245 -5.417775 
618673308576790 0.403191 -1.788526 -5.331491 
618673328601008 -0.156057 -1.144060 -4.886224 
618673348630383 -0.413976 -0.797860 -4.454804 
618673368654602 -0.081490 -1.106777 -4.128843 
618673388675019 0.333951 -1.446586 -3.746424 
618673408699237 0.386147 -1.155778 -3.147763 
618673428723040 0.246601 -0.680684 -2.368013 
618673448747258 0.293472 -0.687075 -1.563629 
618673468761581 0.468170 -0.854317 -0.943663 
618673488785800 0.633281 -0.906513 -0.501592 
618673508806633 0.767500 -0.813838 -0.223566 
618673528830852 0.740870 -0.612509 0.000133 
618673548858612 0.640738 -0.394136 0.185484 
618673568882831 0.428756 -0.111849 0.451792 
618673588904342 0.291341 0.003196 0.724492 
618673608928560 0.412778 -0.044740 0.874689 
618673628964394 0.454322 0.083088 1.030213 
618673648988665 0.262580 0.353657 1.282674 
618673669016060 -0.015446 0.535812 1.606505 
618673689040383 -0.121969 0.541138 1.955901 
618673709064446 -0.012250 0.518768 2.378798 
618673729088769 0.223166 0.543269 2.866808 
618673749074862 0.456452 0.746728 3.352555 
618673769099185 0.615172 0.923557 3.774387 
618673789160071 0.774957 0.993862 4.111001 
618673809184394 0.891067 1.009841 4.362396 
618673829208769 1.006113 1.043928 4.448679 
618673849233092 1.093462 1.260171 4.418853 
618673869255540 1.017830 1.529675 4.337895 
618673889279862 0.805849 1.727808 4.279307 
618673909308821 0.577889 1.841788 4.309134 
618673929333144 0.408517 1.935528 4.396483 
618673949357467 0.541671 1.783200 4.498745 
618673969381790 0.853784 1.680938 4.526442 
618673989402779 0.764305 1.809831 4.565855 
618674009427102 0.471366 1.917419 4.561594 
618674029453821 0.411713 1.772548 4.689422 
618674049478144 0.589606 1.376281 4.785293 
618674069499550 0.773892 1.079081 4.626574 
618674089523821 0.646064 0.999189 4.188763 
618674109549029 0.268971 1.188800 3.525122 
618674129573352 -0.011185 1.563762 2.852960 
618674149595279 -0.088947 1.674546 2.308493 
618674169619602 -0.031424 1.333672 1.898378 
618674189644758 0.004794 0.887339 1.550047 
618674209669081 -0.005859 0.593335 1.252847 
618674229691581 0.076164 0.339809 0.870429 
618674249715904 0.088947 0.211981 0.436879 
618674269743717 -0.027163 0.231156 0.029960 
618674289768040 -0.107056 0.164046 -0.332220 
618674309789654 -0.114513 -0.027696 -0.648594 
618674329813977 -0.156057 -0.098001 -0.892532 
618674349840487 -0.201862 -0.056457 -1.100253 
618674369864810 -0.158187 -0.085219 -1.359104 
618674389886165 -0.072968 -0.314244 -1.679739 
618674409910487 -0.031424 -0.639140 -2.056832 
618674429937415 -0.087882 -0.785077 -2.469210 
618674449961737 -0.209318 -0.725424 -2.865477 
618674469981998 -0.289344 -0.684945 -3.278787 
618674490006321 -0.296801 -0.855382 -3.773055 
618674510031842 -0.295735 -1.105712 -4.244954 
618674530056165 -0.274431 -1.211170 -4.582633 
618674550081737 -0.353258 -1.054581 -4.752005 
618674570106060 -0.408650 -0.938470 -4.880898 
618674590126790 -0.347932 -0.952318 -5.081161 
618674610151060 -0.359649 -0.978949 -5.314447 
618674630168925 -0.470434 -0.991732 -5.398601 
618674650193196 -0.551391 -0.866034 -5.306991 
618674670215019 -0.509847 -0.749924 -5.145075 
618674690239290 -0.405454 -0.837273 -4.914985 
618674710250487 -0.127295 -1.134473 -4.663590 
618674730274758 0.151796 -1.286801 -4.451609 
618674750307987 0.085751 -1.136604 -4.136300 
618674770332258 -0.114513 -0.997058 -3.724055 
618674790371008 -0.140078 -1.026885 -3.406615 
618674810395279 0.052729 -1.227148 -3.287309 
618674830419654 0.168839 -1.399716 -3.067871 
618674850443925 0.075099 -1.293193 -2.680126 
618674870466946 -0.123034 -1.021559 -2.175206 
618674890491217 -0.113447 -1.046059 -1.558303 
618674910513769 0.244471 -1.201583 -1.100253 
618674930538040 0.507584 -1.026885 -0.809444 
618674950563196 0.412778 -0.623161 -0.498396 
618674970587467 0.238080 -0.304657 -0.202261 
618674990613196 0.271102 -0.128893 -0.006258 
618675010612883 0.379756 -0.056457 0.212115 
618675030637102 0.475627 -0.087349 0.475227 
618675050686685 0.531019 0.012783 0.738340 
618675070710956 0.455387 0.239677 0.999322 
618675090732831 0.328624 0.390941 1.303978 
618675110757102 0.255123 0.429289 1.770550 
618675130783560 0.301994 0.356853 2.392647 
618675150807831 0.476692 0.334483 2.899831 
618675170831425 0.736609 0.509181 3.218335 
618675190855696 0.939003 0.693467 3.499557 
618675210877154 1.067896 0.646596 3.824453 
618675230901425 1.219159 0.487877 4.086500 
618675250919654 1.395988 0.504920 4.129109 
618675270943925 1.451380 0.854317 4.001282 
618675290975227 1.225551 1.455108 3.863867 
618675310999498 0.714239 2.034595 3.938433 
618675331023925 0.271102 2.209293 4.212198 
618675351048196 0.325429 2.036726 4.371983 
618675371074550 0.744065 1.708634 4.491289 
618675391098821 0.985873 1.442325 4.741619 
618675411130123 1.030613 1.292128 4.871577 
618675431154394 1.008243 1.365629 4.732031 
618675451169342 0.727022 1.711829 4.641487 
618675471193612 0.505453 1.764026 4.452940 
618675491219446 0.569367 1.393325 4.114196 
618675511243665 0.524627 1.058842 3.843627 
618675531265644 0.394669 0.870295 3.509144 
618675551289915 0.242341 0.929948 3.059616 
618675571316008 0.009054 1.167495 2.475735 
618675591340279 -0.170970 1.270823 1.846182 
618675611363612 -0.185883 1.106777 1.195325 
618675631387883 -0.212514 0.808512 0.737274 
618675651413352 -0.215710 0.572030 0.468836 
618675671437623 -0.100665 0.296135 0.186549 
618675691463040 0.016511 -0.036218 -0.209718 
618675711487310 -0.012250 -0.180024 -0.654985 
618675731510487 -0.113447 -0.160850 -1.115166 
618675751534758 -0.202927 -0.134219 -1.558303 
618675771557050 -0.207188 -0.227960 -1.996114 
618675791581321 -0.135817 -0.499594 -2.461754 
618675811592987 -0.117708 -0.801055 -2.957087 
618675831617258 -0.168839 -0.999189 -3.477986 
618675851640540 -0.288279 -0.939535 -3.952014 
618675871664810 -0.377758 -0.778685 -4.362129 
618675891692102 -0.315975 -0.911839 -4.696612 
618675911716373 -0.178427 -1.239931 -4.949073 
618675931739915 -0.098534 -1.278280 -5.179163 
618675951764185 -0.140078 -1.043928 -5.414579 
618675971799758 -0.301061 -0.614639 -5.570104 
618675991824029 -0.377758 -0.466572 -5.660648 
618676011812727 -0.256322 -0.785077 -5.662779 
618676031836998 -0.046338 -1.152582 -5.509385 
618676051899029 0.095338 -1.251649 -5.243077 
618676071923300 0.139013 -1.231409 -4.836158 
618676091944029 0.161383 -1.338998 -4.460131 
618676111968248 0.074034 -1.375216 -4.176779 
618676131995852 -0.026098 -1.298519 -3.952014 
618676152020123 -0.146470 -1.181343 -3.670793 
618676172042467 -0.334084 -1.166430 -3.242569 
618676192066737 -0.406520 -1.215431 -2.712083 
618676212088300 -0.341540 -1.179213 -2.012092 
618676232112571 -0.104925 -1.216496 -1.272820 
618676252126685 0.261515 -1.287867 -0.719964 
618676272150904 0.476692 -1.100386 -0.306654 
618676292188092 0.388277 -0.656184 0.135418 
618676312212362 0.308385 -0.367505 0.480553 
618676332240383 0.479887 -0.292939 0.558315 
618676352264602 0.640738 -0.182155 0.597729 
618676372283873 0.585346 0.019174 0.720231 
618676392308144 0.421300 0.274830 0.881081 
618676412329810 0.241275 0.540073 1.083475 
618676432354081 0.074034 0.656184 1.400915 
618676452366529 -0.013315 0.624227 1.848312 
618676472390800 0.053794 0.559247 2.357494 
618676492427362 0.225297 0.564574 2.848699 
618676512451633 0.365908 0.594400 3.296097 
618676532473769 0.521432 0.663640 3.667864 
618676552498040 0.640738 0.924622 3.982107 
618676572504654 0.592802 1.130212 4.321917 
618676592528873 0.541671 1.295323 4.574377 
618676612572623 0.728087 1.536066 4.640421 
618676632596894 1.111571 1.484935 4.596747 
618676652611165 1.355509 1.069494 4.583964 
618676672635435 1.133941 0.909709 4.609529 
618676692665800 0.703586 1.228214 4.590355 
618676712690071 0.409582 1.630872 4.512593 
618676732691737 0.169905 2.039921 4.431636 
618676752716008 0.013315 2.392513 4.398613 
618676772767623 0.307320 2.113422 4.185567 
618676792791894 0.518236 1.500913 3.966129 
618676812814290 -0.004794 1.417825 4.197284 
618676832838560 -0.489608 1.419956 4.493419 
618676852836998 -0.009054 0.748859 4.214328 
618676872861269 0.580019 0.107589 3.587971 
618676892918456 0.469235 0.315309 2.976527 
618676912942727 -0.047403 0.911839 2.260558 
618676932967362 -0.437411 1.186670 1.542591 
618676952991633 -0.475760 1.108908 1.016365 
618676973003196 -0.317040 0.891600 0.676556 
618676993027467 -0.108121 0.544334 0.494401 
618677013054550 0.111317 0.033022 0.283485 
618677033078821 0.214644 -0.339809 -0.008389 
618677053095540 0.169905 -0.383484 -0.404655 
618677073119810 0.043142 -0.147002 -0.920228 
618677093128196 -0.096404 0.059653 -1.481606 
618677113152467 -0.158187 -0.005326 -1.971613 
618677133196321 -0.169905 -0.188546 -2.395709 
618677153220592 -0.142209 -0.416506 -2.818607 
618677173221425 -0.078295 -0.633814 -3.274526 
618677193245696 -0.053794 -0.704119 -3.762403 
618677213304862 -0.028229 -0.665771 -4.306737 
618677233329133 0.055925 -0.714771 -4.844680 
618677253344081 0.133687 -0.835143 -5.206859 
618677273368352 0.228492 -0.949123 -5.418840 
618677293379967 0.339277 -0.995993 -5.597800 
618677313404185 0.343538 -0.935275 -5.687279 
618677333421998 0.350994 -0.965101 -5.736280 
618677353446217 0.290276 -1.055646 -5.639344 
618677373463612 0.116643 -1.230344 -5.146141 
618677393487779 0.054860 -1.642589 -4.422848 
618677413547467 0.344603 -2.299971 -4.063864 
618677433571633 0.646064 -2.535388 -4.152278 
618677453585175 0.360581 -2.049508 -4.248149 
618677473609342 -0.095338 -1.543523 -4.177844 
618677493621894 -0.318105 -1.295323 -3.920058 
618677513646112 -0.412911 -1.013037 -3.578118 
618677533693717 -0.371367 -0.981080 -3.209547 
618677553717883 -0.263778 -1.292128 -2.798367 
618677573702519 -0.200796 -1.448717 -2.261490 
618677593726737 -0.241408 -1.310237 -1.652043 
618677613791112 -0.333018 -1.059907 -1.076817 
618677633815279 -0.261648 -0.900122 -0.541005 
618677653827519 -0.049533 -0.823425 -0.075498 
618677673851685 0.159252 -0.619966 0.236615 
618677693868456 0.298798 -0.247134 0.399596 
618677713892675 0.201862 0.125697 0.616903 
618677733935227 0.036751 0.381353 0.916234 
618677753959394 -0.019707 0.617835 1.290130 
618677773946269 0.061251 0.746728 1.737528 
618677793970435 0.223166 0.764837 2.278666 
618677814031477 0.347799 0.851121 2.929657 
618677834055644 0.457518 1.016232 3.605015 
618677854074915 0.587476 1.123821 4.231372 
618677874099133 0.749391 1.158974 4.786358 
618677894112779 0.895328 1.122756 5.246539 
618677914136946 1.094527 0.971493 5.478760 
618677934144706 1.269225 0.774424 5.339214 
618677954168925 1.371487 0.820229 4.834294 
618677974225540 1.269225 1.184539 4.315525 
618677994249706 0.701456 1.728873 4.298481 
618678014237623 0.097469 2.045247 4.611660 
618678034261842 0.186948 1.556305 4.865186 
618678054310696 0.671629 0.672162 5.036688 
618678074334915 0.935807 0.103328 5.262517 
618678094345696 1.038070 0.125697 5.474499 
618678114369915 1.174419 0.446333 5.366910 
618678134377362 1.308639 0.470833 4.858794 
618678154401245 1.187202 0.287613 4.209002 
618678174456401 0.746196 0.429289 3.485709 
618678194480568 0.192275 0.901187 2.986115 
618678214500776 0.045272 1.090799 2.433125 
618678234524943 0.170970 0.939535 1.704506 
618678254538276 0.111317 0.833012 1.165498 
618678274562443 -0.039946 0.806381 0.688274 
618678294602078 -0.107056 0.717967 0.293072 
618678314626297 -0.048468 0.371766 -0.006258 
618678334662964 0.039946 -0.102262 -0.340741 
618678354687235 -0.004794 -0.405854 -0.674159 
618678374709787 -0.131556 -0.366440 -1.071491 
618678394734058 -0.221036 -0.177894 -1.620086 
618678414757860 -0.255256 -0.126763 -2.301969 
618678434782078 -0.327692 -0.207720 -2.965609 
618678454795985 -0.421433 -0.367505 -3.566400 
618678474820255 -0.445933 -0.445267 -4.117126 
618678494858068 -0.453390 -0.449528 -4.575176 
618678514882287 -0.380954 -0.637009 -4.935225 
618678534879526 -0.213579 -0.877752 -5.223903 
618678554903797 -0.068708 -0.986406 -5.521103 
618678574954370 -0.111317 -0.943796 -5.777824 
618678594978641 -0.196535 -0.726489 -6.053719 
618678614985360 -0.218905 -0.658314 -6.233744 
618678635009630 -0.212514 -0.880948 -6.168765 
618678655042547 -0.006924 -1.387999 -5.929087 
618678675066818 0.201862 -1.798113 -5.622300 
618678695096089 0.133687 -1.775743 -5.345339 
618678715120308 -0.229558 -1.423151 -4.917116 
618678735091662 -0.434216 -1.317693 -4.514458 
618678755115880 -0.404389 -1.620219 -4.137365 
618678775195255 -0.334084 -1.985594 -3.851883 
618678795219474 -0.438477 -1.787461 -3.614336 
618678815242287 -0.815569 -1.016232 -3.065741 
618678835266505 -1.026485 -0.663640 -2.355230 
618678855279578 -0.817699 -1.044994 -1.699979 
618678875287078 -0.418237 -1.231409 -1.113035 
618678895311297 -0.246735 -0.781881 -0.474961 
618678915361193 -0.196535 -0.468703 0.110917 
618678935385464 -0.055925 -0.464442 0.488010 
618678955413068 0.071903 -0.287613 0.655251 
618678975437287 0.120904 0.071371 0.807580 
618678995457443 0.062316 0.403723 1.159107 
618679015481662 -0.033555 0.681749 1.661897 
618679035480151 -0.061251 0.968297 2.272275 
618679055504370 -0.031424 1.184539 2.986115 
618679075517808 0.134752 1.155778 3.663603 
618679095542078 0.496931 1.007710 4.194089 
618679115602860 1.034874 0.838338 4.485962 
618679135627078 1.434336 0.944862 4.653204 
618679155614578 1.403445 1.227148 4.830033 
618679175638797 1.194659 1.180278 4.889686 
618679195665724 1.092396 0.983210 4.651073 
618679215689995 0.941133 1.047124 4.336830 
618679235728537 0.482018 1.660698 4.456136 
618679255752755 -0.119839 2.304099 4.905664 
618679275797599 -0.359649 2.236989 5.247604 
618679295821818 -0.245669 1.699047 5.488347 
618679315848224 -0.181622 1.269758 5.766373 
618679335872443 -0.049533 0.868165 5.980484 
618679355885828 0.439409 0.370701 5.833482 
618679375910047 0.844197 -0.000000 5.349866 
618679395930516 0.712108 -0.010652 4.491289 
618679415954735 0.168839 0.461246 3.630580 
618679435980568 -0.294670 0.824490 2.943505 
618679456004787 -0.245669 0.706249 2.352168 
618679476025568 0.195470 0.202394 1.805703 
618679496049787 0.526758 -0.275895 1.230477 
618679516075151 0.522497 -0.382419 0.554054 
618679536099422 0.356320 -0.267374 -0.191609 
618679556139526 0.163513 -0.189611 -1.006512 
618679576163745 -0.131556 -0.085219 -1.833133 
618679596187026 -0.461912 0.095871 -2.515015 
618679616211245 -0.538608 0.054327 -3.093437 
618679636201505 -0.425694 -0.321700 -3.648423 
618679656225724 -0.336214 -0.924622 -4.232171 
618679676286505 -0.305322 -1.383738 -4.689156 
618679696310724 -0.370302 -1.286801 -4.965051 
618679716290724 -0.579087 -0.731815 -5.224968 
618679736314995 -0.744198 -0.247134 -5.640409 
618679756340933 -0.699459 -0.345136 -6.044132 
618679776365203 -0.520499 -0.828751 -6.275288 
618679796396662 -0.592935 -0.822360 -6.171960 
618679816420933 -0.835808 -0.151263 -6.024958 
618679836448276 -1.114900 0.475094 -5.906717 
618679856472547 -1.206510 0.407984 -5.929087 
618679876507495 -1.014768 -0.139546 -6.057980 
618679896531818 -0.939136 -0.364310 -6.033480 
618679916545255 -1.205444 0.018109 -5.691540 
618679936569578 -1.358838 0.127828 -5.235620 
618679956589526 -1.084008 -0.377092 -4.952268 
618679976625203 -0.707981 -0.812773 -4.715786 
618679996649474 -0.621697 -0.635944 -4.011668 
618680016680464 -0.481086 -0.439941 -3.033784 
618680036704787 -0.116643 -0.690271 -2.111292 
618680056710516 0.158187 -0.926753 -1.257907 
618680076734839 0.246601 -0.907579 -0.526092 
618680096766089 0.242341 -0.759511 0.102396 
618680116790360 0.280689 -0.680684 0.537011 
618680136823797 0.419169 -0.644466 0.742601 
618680156848120 0.438343 -0.329157 0.959908 
618680176873276 0.336081 0.166176 1.247521 
618680196897599 0.287080 0.437811 1.560700 
618680216922026 0.431952 0.403723 1.797181 
618680236946349 0.658847 0.330222 1.971879 
618680256941662 0.714239 0.394136 2.211557 
618680276965985 0.590672 0.616770 2.564282 
618680297019630 0.421300 0.864969 2.928592 
618680317043953 0.364842 0.978949 3.290771 
618680337068016 0.365908 0.964036 3.776517 
618680357092339 0.392538 0.965101 4.273981 
618680377094630 0.454322 0.836208 4.680900 
618680397118901 0.476692 0.974688 5.031362 
618680417143380 0.182687 1.553110 5.396737 
618680437167651 -0.385215 2.191184 5.861178 
618680457182339 -0.916766 2.486254 6.321359 
618680477244995 -1.277880 2.485189 6.790061 
618680497269266 -1.547384 2.409557 7.080870 
618680517284370 -1.220358 2.137923 6.837997 
618680537308693 -0.243539 1.308106 6.114704 
618680557307183 0.107056 0.583748 5.492608 
618680577331453 -0.270170 0.396267 4.944013 
618680597365985 -0.567370 0.104393 4.206872 
618680617390255 -0.821960 -0.170437 3.656146 
618680637448016 -0.894396 -0.265243 3.337641 
618680657472287 -0.604653 -0.444202 2.919005 
618680677487755 -0.180557 -0.543269 2.295710 
618680697512026 0.090012 -0.439941 1.572417 
618680717545672 0.093208 -0.198133 0.824624 
618680737569943 -0.037816 -0.017044 0.110917 
618680757593901 -0.131556 -0.021305 -0.516505 
618680777618172 -0.090012 -0.082023 -1.071491 
618680797639943 0.010120 -0.110784 -1.559368 
618680817664214 0.049533 -0.152328 -1.971613 
618680837680828 0.065512 -0.252460 -2.301969 
618680857705099 0.193340 -0.425028 -2.605560 
618680877696193 0.401060 -0.662575 -2.934717 
618680897720464 0.550193 -0.862839 -3.269200 
618680917779162 0.553389 -0.882013 -3.584509 
618680937803485 0.575758 -0.822360 -3.873187 
618680957794110 0.698260 -0.966166 -4.069190 
618680977818433 0.804784 -1.206909 -4.111799 
618680997847287 0.872958 -1.172822 -4.145887 
618681017871610 0.939003 -0.923557 -4.389825 
618681037925568 0.977351 -0.804251 -4.809527 
618681057949891 0.966699 -0.843665 -5.178098 
618681077965672 0.885741 -0.840469 -5.271838 
618681097989943 0.771761 -1.030080 -5.218576 
618681117989735 0.705717 -1.278280 -5.166380 
618681138014058 0.724891 -1.293193 -5.205794 
618681157979214 0.797327 -1.384803 -5.320839 
618681178003537 0.679086 -1.719286 -5.189816 
618681198110620 0.160318 -1.941920 -4.695547 
618681218134943 -0.423563 -1.958964 -4.026581 
618681238157808 -0.868831 -1.587197 -3.359745 
618681258182078 -0.979615 -1.287867 -2.840976 
618681278201245 -0.589740 -1.528609 -2.630060 
618681298225516 -0.221036 -1.589328 -2.365883 
618681318258537 -0.279757 -1.213300 -1.766023 
618681338282860 -0.347932 -1.051385 -1.083209 
618681358330099 -0.285083 -1.081212 -0.538875 
618681378354422 -0.212514 -0.895861 -0.096803 
618681398291870 -0.149665 -0.585878 0.195071 
618681418316193 -0.051664 -0.367505 0.287746 
618681438396245 0.012250 -0.177894 0.430487 
618681458420568 0.071903 -0.057523 0.643534 
618681478447599 0.112382 0.092675 0.825689 
618681498471922 0.088947 0.313179 1.074953 
618681518469110 -0.013315 0.491072 1.506373 
618681538493433 -0.115578 0.642336 2.139121 
618681558543641 -0.067642 0.638075 2.806090 
618681578567964 0.101730 0.646596 3.452687 
618681598597912 0.310515 0.746728 4.105674 
618681618622235 0.637542 0.760576 4.685161 
618681638647860 1.043396 0.626357 5.159190 
