time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1689224855832953600,0.07895361328125,0.6389424800872803,-0.6360334753990173,0.033581554889678955,0.4313771724700928,-1.2621084451675415,0.9007695317268372,-1.2746213674545288
1689224855837873400,0.083873291015625,0.639223039150238,-0.6355847120285034,0.03328675776720047,0.4316456615924835,-1.2600994110107422,0.9008010625839233,-1.2757500410079956
1689224855842806300,0.08880615234375,0.6395890116691589,-0.6351311802864075,0.033164750784635544,0.43178048729896545,-1.258134126663208,0.9007711410522461,-1.2773091793060303
1689224855847756000,0.093756103515625,0.639798641204834,-0.6348044276237488,0.03294255957007408,0.4319674074649811,-1.2566611766815186,0.9008158445358276,-1.2781449556350708
1689224855852724700,0.098724853515625,0.6401842832565308,-0.6346062421798706,0.03320823237299919,0.4316667914390564,-1.255851149559021,0.9008582234382629,-1.2798479795455933
1689224855857714000,0.1037138671875,0.6402044296264648,-0.6345418095588684,0.033148106187582016,0.4317362308502197,-1.2555670738220215,0.9008427262306213,-1.2799272537231445
1689224855862724900,0.108724853515625,0.6402959227561951,-0.6344202756881714,0.03305881470441818,0.43178606033325195,-1.2550017833709717,0.9008979201316833,-1.280280351638794
1689224855867756800,0.1137568359375,0.640359103679657,-0.6342865228652954,0.032993365079164505,0.43189382553100586,-1.2544398307800293,0.9008307456970215,-1.280563235282898
1689224855872809000,0.11880908203125,0.6403712630271912,-0.6341629028320312,0.032891977578401566,0.4320649802684784,-1.2539299726486206,0.9007235169410706,-1.280633568763733
1689224855877879600,0.123879638671875,0.6403989195823669,-0.6340512633323669,0.03287113830447197,0.432189404964447,-1.25351083278656,0.9005655646324158,-1.280807375907898
1689224855882966000,0.128966064453125,0.640569806098938,-0.6339209079742432,0.03293773531913757,0.4321223199367523,-1.2529678344726562,0.9005600214004517,-1.2815595865249634
1689224855888065500,0.1340654296875,0.6406844854354858,-0.6337938904762268,0.03290971741080284,0.4321408271789551,-1.2524120807647705,0.9005691409111023,-1.2820435762405396
1689224855893165600,0.13916552734375,0.6408832669258118,-0.6336310505867004,0.03295210376381874,0.43208155035972595,-1.2517147064208984,0.9005860090255737,-1.2829022407531738
1689224855898265600,0.144265625,0.6410611867904663,-0.6334488391876221,0.03291558846831322,0.43208760023117065,-1.2509080171585083,0.9006231427192688,-1.2836462259292603
1689224855903365600,0.14936572265625,0.6410022377967834,-0.6332902908325195,0.032631564885377884,0.43242886662483215,-1.2502003908157349,0.900534987449646,-1.2833627462387085
1689224855908465400,0.15446533203125,0.6410855650901794,-0.6331636309623718,0.03267207369208336,0.4324877858161926,-1.249729871749878,0.9003809094429016,-1.283787727355957
1689224855913515500,0.159515625,0.6409392356872559,-0.6331236362457275,0.03251168504357338,0.4327751398086548,-1.2496012449264526,0.9001933336257935,-1.2831928730010986
1689224855918543400,0.16454345703125,0.6409317851066589,-0.6331459879875183,0.032638683915138245,0.43274393677711487,-1.2497851848602295,0.9000506401062012,-1.2832417488098145
1689224855923571000,0.169571044921875,0.6406391263008118,-0.6332563161849976,0.03239860758185387,0.4330337345600128,-1.2502329349517822,0.8999859094619751,-1.2819547653198242
1689224855928598800,0.174598876953125,0.6406331658363342,-0.6333378553390503,0.032528772950172424,0.432913601398468,-1.2506171464920044,0.8999730944633484,-1.2819623947143555
1689224855933626400,0.17962646484375,0.6405690908432007,-0.63344806432724,0.03252984210848808,0.43284714221954346,-1.251047968864441,0.9000751972198486,-1.281648874282837
1689224855938654000,0.184654052734375,0.6405735015869141,-0.6335445046424866,0.03262395039200783,0.432692289352417,-1.2514441013336182,0.9001680612564087,-1.2816535234451294
1689224855943681800,0.189681884765625,0.6404545307159424,-0.6336340308189392,0.03256521373987198,0.4327417314052582,-1.2518079280853271,0.9001866579055786,-1.2811219692230225
1689224855948709400,0.19470947265625,0.6403979063034058,-0.6337133646011353,0.032669126987457275,0.43270158767700195,-1.2522101402282715,0.900094211101532,-1.2809360027313232
1689224855953737000,0.199737060546875,0.6402900218963623,-0.6337798833847046,0.03267297148704529,0.4327634274959564,-1.2525359392166138,0.8999993801116943,-1.2805085182189941
1689224855958764500,0.2047646484375,0.6402698755264282,-0.6337875127792358,0.03274393081665039,0.43277665972709656,-1.2526365518569946,0.8998738527297974,-1.280484676361084
1689224855963792400,0.20979248046875,0.6401280164718628,-0.6337227821350098,0.03255150467157364,0.433095782995224,-1.252394199371338,0.8996857404708862,-1.279903531074524
1689224855968820000,0.214820068359375,0.6401612758636475,-0.6335986852645874,0.032586947083473206,0.43322551250457764,-1.2519736289978027,0.8994351625442505,-1.2801486253738403
1689224855973847600,0.21984765625,0.6402057409286499,-0.6334372758865356,0.03262726590037346,0.43339282274246216,-1.2514212131500244,0.8991198539733887,-1.28046715259552
1689224855978875400,0.22487548828125,0.6402553915977478,-0.6332532167434692,0.0326773039996624,0.4335845410823822,-1.2507960796356201,0.8987524509429932,-1.2808291912078857
1689224855983903000,0.229903076171875,0.6403527855873108,-0.6330515146255493,0.03280048444867134,0.4337259531021118,-1.2501270771026611,0.8983492851257324,-1.28142511844635
1689224855988930600,0.2349306640625,0.6403772234916687,-0.632866382598877,0.03289053589105606,0.4339531362056732,-1.2495547533035278,0.8978691101074219,-1.2817292213439941
1689224855993958100,0.239958251953125,0.6403347253799438,-0.632707953453064,0.032919008284807205,0.43424466252326965,-1.249084711074829,0.8973869681358337,-1.2817330360412598
1689224855998986000,0.244986083984375,0.6403372287750244,-0.6325880885124207,0.03304850682616234,0.43440571427345276,-1.248784065246582,0.8969486355781555,-1.2819355726242065
