time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1689224654601655800,0.08165576171875,0.5168805718421936,-0.24162399768829346,0.14797060191631317,0.8078100085258484,-0.5744462609291077,0.010717447847127914,-1.1352534294128418
1689224654606663200,0.0866630859375,0.5186010003089905,-0.24115872383117676,0.14841827750205994,0.8067635893821716,-0.5741088390350342,0.010653607547283173,-1.139472484588623
1689224654611691500,0.09169140625,0.5187694430351257,-0.24090725183486938,0.14837336540222168,0.8067386746406555,-0.5736147165298462,0.01055377908051014,-1.1398283243179321
1689224654616740400,0.096740234375,0.5200571417808533,-0.24040693044662476,0.1487148106098175,0.8059956431388855,-0.5731045603752136,0.010323901660740376,-1.1429952383041382
1689224654621807900,0.101807861328125,0.5201917290687561,-0.24006569385528564,0.14867058396339417,0.8060186505317688,-0.5724545121192932,0.010098017752170563,-1.1432751417160034
1689224654626891800,0.106891845703125,0.5207833647727966,-0.23959983885288239,0.14881117641925812,0.805749237537384,-0.5717889070510864,0.009750401601195335,-1.1447218656539917
1689224654631989000,0.111989013671875,0.5208873152732849,-0.23926149308681488,0.14879241585731506,0.8057860732078552,-0.571173369884491,0.009466983377933502,-1.1449486017227173
1689224654637089000,0.117089111328125,0.5217627882957458,-0.23876625299453735,0.14905758202075958,0.8053174018859863,-0.5705950856208801,0.009081488475203514,-1.1471272706985474
1689224654642189000,0.12218896484375,0.5217821598052979,-0.23846790194511414,0.14915087819099426,0.8053759336471558,-0.5701771378517151,0.008611636236310005,-1.147234559059143
1689224654647289000,0.1272890625,0.5219886898994446,-0.23818528652191162,0.14934183657169342,0.8052903413772583,-0.5698953866958618,0.008133068680763245,-1.147834300994873
1689224654652388900,0.132388916015625,0.5219812393188477,-0.23795700073242188,0.14946994185447693,0.8053389191627502,-0.5696399807929993,0.007670328952372074,-1.1479028463363647
1689224654657449200,0.13744921875,0.5225061774253845,-0.2377016395330429,0.1496746689081192,0.8050358295440674,-0.5694196224212646,0.007414274848997593,-1.1492401361465454
1689224654662476800,0.142476806640625,0.5225942730903625,-0.23757444322109222,0.149680033326149,0.8050152063369751,-0.5692023634910583,0.007320752367377281,-1.14944589138031
1689224654667504400,0.14750439453125,0.5229218006134033,-0.23746077716350555,0.1497126966714859,0.8048299551010132,-0.5690378546714783,0.007360375951975584,-1.1502175331115723
1689224654672532000,0.152531982421875,0.5230433344841003,-0.23734110593795776,0.14961019158363342,0.8048053979873657,-0.5687117576599121,0.007465253118425608,-1.1504285335540771
1689224654677559300,0.157559326171875,0.523409903049469,-0.23717311024665833,0.14957799017429352,0.8046225309371948,-0.5683786273002625,0.007569951470941305,-1.151247262954712
1689224654682587000,0.1625869140625,0.5235086679458618,-0.2370731681585312,0.14943841099739075,0.8046136498451233,-0.5680452585220337,0.007739427499473095,-1.1513817310333252
1689224654687614500,0.167614501953125,0.524021565914154,-0.23690073192119598,0.14942702651023865,0.8043326139450073,-0.5677266716957092,0.007904194295406342,-1.1525499820709229
1689224654692641800,0.172641845703125,0.5240966081619263,-0.2368471324443817,0.14927735924720764,0.8043273687362671,-0.5674630999565125,0.008125916123390198,-1.1526234149932861
1689224654697669400,0.17766943359375,0.5240219235420227,-0.23678794503211975,0.1490495800971985,0.804435670375824,-0.5671027898788452,0.008362644352018833,-1.1523025035858154
1689224654702697000,0.182697021484375,0.5240866541862488,-0.23675009608268738,0.14884260296821594,0.8044429421424866,-0.5668020844459534,0.008684475906193256,-1.1523147821426392
1689224654707724300,0.187724365234375,0.5239316821098328,-0.23676146566867828,0.14859706163406372,0.8045859336853027,-0.5665460228919983,0.008975566364824772,-1.1517982482910156
1689224654712751900,0.192751953125,0.5239599347114563,-0.23678314685821533,0.14842575788497925,0.8045927882194519,-0.5663902163505554,0.009285314939916134,-1.1517504453659058
1689224654717779500,0.197779541015625,0.5238259434700012,-0.23689882457256317,0.1482233852148056,0.804683268070221,-0.5663653612136841,0.009641885757446289,-1.1513100862503052
1689224654722806800,0.202806884765625,0.5238474607467651,-0.2370508760213852,0.14810198545455933,0.8046468496322632,-0.5664941072463989,0.010017577558755875,-1.1512789726257324
1689224654727834400,0.20783447265625,0.5240396857261658,-0.23715446889400482,0.1480170041322708,0.804506778717041,-0.5665773749351501,0.010395520366728306,-1.1516631841659546
1689224654732862000,0.212862060546875,0.5240256786346436,-0.23729060590267181,0.14787936210632324,0.8045010566711426,-0.5666602849960327,0.010754733346402645,-1.1515402793884277
1689224654737889300,0.21788916015625,0.5242878198623657,-0.23737169802188873,0.1478395015001297,0.8043136596679688,-0.5667540431022644,0.011083755642175674,-1.1521145105361938
1689224654742916900,0.222916748046875,0.5242674350738525,-0.23752504587173462,0.14769703149795532,0.8043078184127808,-0.5668617486953735,0.011465800926089287,-1.1519736051559448
1689224654747944400,0.2279443359375,0.5243837833404541,-0.2376500815153122,0.14757083356380463,0.8042181730270386,-0.5669365525245667,0.011881690472364426,-1.152156949043274
1689224654752971800,0.2329716796875,0.5243929028511047,-0.23778986930847168,0.14737549424171448,0.8042067289352417,-0.5669606328010559,0.01235023234039545,-1.15204918384552
1689224654757999400,0.237999267578125,0.5245640277862549,-0.23789595067501068,0.1472156047821045,0.804093062877655,-0.5669636130332947,0.012833574786782265,-1.1523363590240479
1689224654763027000,0.24302685546875,0.5245779156684875,-0.23801399767398834,0.1470305472612381,0.8040829300880432,-0.5669611692428589,0.01326465792953968,-1.1522465944290161
