time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1689224618431487500,2.195487548828125,0.42661988735198975,-0.5393003821372986,0.3828715682029724,0.6168954372406006,-1.4453290700912476,-0.012231207452714443,-1.220862865447998
1689224618436515000,2.20051513671875,0.4266163408756256,-0.5393171310424805,0.38291969895362854,0.6168533563613892,-1.4454398155212402,-0.012247898615896702,-1.2209347486495972
1689224618441542700,2.205542724609375,0.4266125559806824,-0.5393341183662415,0.382975310087204,0.6168065667152405,-1.4455626010894775,-0.012270252220332623,-1.2210185527801514
1689224618446570000,2.210570068359375,0.42660537362098694,-0.5393493175506592,0.38302990794181824,0.6167643666267395,-1.4456799030303955,-0.012300056405365467,-1.2210943698883057
1689224618451597600,2.21559765625,0.4266003370285034,-0.539362370967865,0.38307902216911316,0.6167258620262146,-1.445784091949463,-0.012325449846684933,-1.2211652994155884
1689224618456625200,2.220625244140625,0.4265986979007721,-0.5393792986869812,0.38311922550201416,0.6166872382164001,-1.44588303565979,-0.01233278214931488,-1.221227765083313
1689224618461652500,2.225652587890625,0.4265879988670349,-0.5394030809402466,0.38315877318382263,0.616649329662323,-1.445995807647705,-0.012343750335276127,-1.2212728261947632
1689224618466680000,2.23068017578125,0.4265748858451843,-0.5394327640533447,0.3831906318664551,0.6166126132011414,-1.4461095333099365,-0.01234372053295374,-1.2213009595870972
1689224618471707600,2.235707763671875,0.4265584647655487,-0.5394675135612488,0.383213609457016,0.6165792942047119,-1.4462206363677979,-0.01233460009098053,-1.221308708190918
1689224618476735000,2.24073486328125,0.42653489112854004,-0.5395070910453796,0.3832300305366516,0.6165507435798645,-1.4463320970535278,-0.012324615381658077,-1.2212927341461182
1689224618481762600,2.245762451171875,0.426512211561203,-0.5395529866218567,0.3832351267337799,0.6165230870246887,-1.4464398622512817,-0.012295049615204334,-1.2212599515914917
1689224618486790100,2.2507900390625,0.4264863431453705,-0.5396022796630859,0.38323307037353516,0.616499125957489,-1.4465439319610596,-0.012260029092431068,-1.2212097644805908
1689224618491817500,2.2558173828125,0.42645570635795593,-0.5396508574485779,0.3832216262817383,0.6164849400520325,-1.4466320276260376,-0.012226647697389126,-1.2211356163024902
1689224618496845000,2.260844970703125,0.42641550302505493,-0.5396988391876221,0.3832088112831116,0.616478681564331,-1.4467166662216187,-0.012208526954054832,-1.2210417985916138
1689224618501872600,2.26587255859375,0.426371306180954,-0.5397416949272156,0.38318461179733276,0.6164867877960205,-1.4467724561691284,-0.012196068651974201,-1.2209221124649048
1689224618506900000,2.27089990234375,0.42633143067359924,-0.5397818088531494,0.3831486105918884,0.6165016293525696,-1.446804165840149,-0.012171897105872631,-1.2207911014556885
1689224618511927600,2.275927490234375,0.4262898862361908,-0.5398181676864624,0.38309672474861145,0.6165307760238647,-1.4468032121658325,-0.012144089676439762,-1.2206311225891113
1689224618516955100,2.280955078125,0.426262229681015,-0.5398393869400024,0.3830251395702362,0.6165757775306702,-1.4467389583587646,-0.012102064676582813,-1.2204643487930298
1689224618521982500,2.285982421875,0.4262326955795288,-0.539850652217865,0.3829430341720581,0.6166372895240784,-1.44663667678833,-0.012070204131305218,-1.220276951789856
1689224618527010000,2.291010009765625,0.4262087345123291,-0.5398587584495544,0.3828534185886383,0.6167024374008179,-1.4465161561965942,-0.012028506956994534,-1.2200875282287598
1689224618532037600,2.29603759765625,0.4261816442012787,-0.5398702621459961,0.3827684819698334,0.6167638301849365,-1.446410059928894,-0.011990208178758621,-1.2198998928070068
1689224618537065000,2.30106494140625,0.4261544644832611,-0.5398805737495422,0.38268929719924927,0.6168227195739746,-1.4463105201721191,-0.0119581688195467,-1.2197216749191284
1689224618542092500,2.306092529296875,0.4261225163936615,-0.5398991107940674,0.3826231062412262,0.6168696284294128,-1.4462487697601318,-0.011931076645851135,-1.2195558547973633
1689224618547120000,2.3111201171875,0.426090806722641,-0.5399247407913208,0.38256752490997314,0.6169036030769348,-1.446218729019165,-0.011900914832949638,-1.2194077968597412
1689224618552147500,2.3161474609375,0.426051527261734,-0.5399578809738159,0.38252291083335876,0.616929292678833,-1.446222186088562,-0.01187969371676445,-1.2192639112472534
1689224618557175000,2.321175048828125,0.4260161817073822,-0.5399906635284424,0.38248786330223083,0.6169467568397522,-1.4462395906448364,-0.011860023252665997,-1.2191426753997803
1689224618562202600,2.32620263671875,0.4259788990020752,-0.5400131940841675,0.3824591338634491,0.6169706583023071,-1.4462443590164185,-0.011863927356898785,-1.2190282344818115
1689224618567230000,2.33122998046875,0.42595213651657104,-0.5400304794311523,0.38243257999420166,0.6169903874397278,-1.4462409019470215,-0.011860440485179424,-1.2189363241195679
1689224618572257500,2.336257568359375,0.42593392729759216,-0.5400335788726807,0.38240671157836914,0.6170163154602051,-1.446207880973816,-0.01186541747301817,-1.2188611030578613
