time ax ay az
2264606107680 15.835102 -0.471386 7.895717
2264626127784 16.002600 -0.258126 5.402096
2264646149086 14.754743 -1.654637 4.000800
2264666182836 13.899308 -1.961516 4.192225
2264686204138 13.817952 -1.506282 4.419843
2264706226742 13.861023 -0.370888 4.566104
2264726248044 13.537693 0.139382 4.144369
2264746302003 12.754343 0.259322 3.044867
2264766323305 12.186646 0.230608 1.844866
2264786312628 12.105289 0.331107 0.855434
2264806333930 12.428620 0.477368 0.450449
2264826382055 12.914961 0.594616 0.735494
2264846403357 13.243077 0.709472 1.193121
2264866389190 13.264612 0.850948 1.437488
2264886410492 13.082458 0.474975 1.248156
2264906430492 13.564014 0.738186 1.102194
2264926451794 13.693525 1.138385 1.344168
2264946481482 13.015460 1.135993 1.401596
2264966502784 12.364014 1.179063 0.752543
2264986512263 11.944672 1.193420 -0.277567
2265006533617 11.705091 1.511965 -0.783051
2265026555440 10.914561 1.521536 -0.359223
2265046576742 9.235398 0.980160 0.093619
2265066616221 6.978966 1.004088 0.033799
2265086637523 5.472086 1.337289 -0.299103
2265106629867 4.751248 1.545464 -0.519542
2265126651117 4.291228 1.540679 -0.270389
2265146706586 3.385545 1.435395 0.251845
2265166727888 2.125724 1.064208 0.656531
2265186714086 0.722034 0.702293 0.467199
2265206735388 -0.689133 0.283250 -0.464507
2265226765336 -2.119143 -1.719542 -1.760519
2265246786638 -3.498905 -5.509175 -0.806979
2265266828982 -4.495515 -10.901401 5.715855
2265286850284 -3.858127 -16.911573 19.712671
2265306859919 1.831107 -22.938496 39.384365
2265326881221 17.094923 -28.481768 54.375099
2265346883409 33.592537 -21.530020 53.067123
2265366904711 21.193529 -11.481062 20.622841
2265386928721 -9.894919 -7.933403 -0.253639
2265406950023 -3.589832 -3.080161 9.737891
2265426971482 16.294823 7.718647 13.110575
2265446992784 13.820345 10.380065 4.072584
2265467047888 4.918746 6.269495 -1.825125
2265487069190 5.062614 4.132704 2.285445
2265507065648 6.725028 2.149353 5.895616
2265527086950 5.429016 0.937089 5.562415
2265547101221 2.923431 -0.097807 4.120440
2265567122523 -1.922633 -1.791327 2.151447
2265587140909 -6.129215 -3.273980 -0.452543
2265607162263 -6.943672 -2.265704 -1.968994
2265627219294 -7.326823 -2.703890 -4.529613
2265647240596 -8.716156 -9.152547 -5.693721
2265667251169 -9.427721 -21.807886 3.382554
2265687272471 -3.527619 -39.297325 23.291437
2265707268617 18.570696 -49.219463 56.569317
2265727289919 50.550175 -41.673698 78.914391
2265747317940 43.411785 -31.605299 57.705013
2265767339242 -3.180360 -33.299118 5.912365
2265787390336 -10.680663 -25.044180 1.672284
2265807411638 18.242580 -6.045765 9.289835
2265827409190 20.671595 7.242177 -1.075275
2265847430492 11.091929 7.354640 -11.869298
2265867468825 7.405188 4.856234 -11.970096
2265887490128 4.830212 3.919444 -6.793223
2265907502628 4.092325 3.495615 -2.860021
2265927523930 3.311368 3.598506 -1.753341
2265947543148 1.344766 3.392424 -1.147358
2265967564503 -0.633799 2.767299 0.069691
2265987588825 -1.726122 2.000699 2.139482
2266007610128 -2.028216 0.551546 4.676174
2266027612680 -1.594517 -1.019941 6.997511
2266047633982 -0.950250 -1.798505 7.176972
2266067675544 0.192622 -2.584249 6.734001
2266087696794 2.161616 -3.995116 8.856435
2266107715075 3.864708 -3.743571 11.048261
2266127736325 6.154938 -2.672783 11.599208
2266147741065 8.475976 -1.558924 11.924931
2266167762367 11.039288 -0.509671 9.826426
2266187811898 13.880166 1.461716 7.888538
2266207833148 14.162818 2.201995 5.960222
2266227822003 12.845570 2.103889 4.089334
2266247843253 11.997313 1.744368 3.169294
2266267915284 12.119647 2.003092 3.626921
2266287936534 12.617952 2.427219 4.585247
2266307907680 12.409477 2.966203 3.406482
2266327928930 12.879068 3.581756 1.978864
2266347981638 12.826128 3.569792 1.605285
2266368002940 12.129218 3.140879 2.110769
2266388027471 12.059826 3.124129 2.582454
2266408048721 12.586845 3.375674 2.237588
2266428064971 12.613167 3.440281 1.763211
2266448086221 12.275180 3.299104 2.113162
2266468088617 11.745769 3.128915 2.620739
2266488109867 11.053644 2.951846 2.774179
2266508124659 10.112068 3.011666 2.918047
2266528145909 9.233006 3.119344 2.697608
2266548167680 8.538488 3.090630 2.285445
2266568188982 8.504690 3.272783 1.811068
2266588245180 8.497512 3.387639 1.435095
2266608266430 7.673483 3.189034 1.468595
2266628275596 6.722635 3.030809 1.657927
2266648296846 6.669993 3.112165 1.741676
2266668297107 6.782456 3.251248 1.636392
2266688318409 5.788238 3.128915 1.643570
2266708336430 4.425226 2.764907 1.224228
2266728357732 3.232404 2.503790 0.764507
2266748417211 1.033400 1.584049 -0.421436
2266768438513 -2.370689 -0.924228 -2.701796
2266788437055 -6.716055 -5.341378 -2.266003
2266808458357 -10.714163 -16.240686 6.815357
2266828474190 -5.673981 -25.501806 35.019855
2266848495440 11.099108 -25.973791 75.182190
2266868518096 32.560333 -27.952356 70.769821
2266888539346 21.162422 -17.586946 17.518454
2266908549919 -10.819447 -8.354839 -14.578571
2266928571221 -7.482656 0.905982 -2.761915
2266948588930 7.005287 8.511569 3.720540
2266968610232 7.486843 10.415956 0.098405
2266988667471 4.180860 8.109276 -4.345067
2267008688721 1.574776 5.505287 -2.680260
2267028707732 2.992823 3.440281 0.189332
2267048729138 2.928217 2.084448 1.054338
2267068719190 2.286043 1.811367 0.876970
2267088740596 1.236790 1.370788 0.088834
2267108796898 -0.056530 0.760020 -1.405783
2267128818305 -1.675873 0.429213 -3.875774
2267148813044 -3.328715 -2.162513 -8.209176
2267168834450 -1.826920 -9.181260 -7.409076
2267188861898 2.437090 -21.728924 4.731209
2267208883305 10.459626 -30.532118 44.443390
2267228912888 24.358038 -23.899214 78.914391
2267248934294 26.470900 -30.374191 58.013985
2267268936950 8.030612 -32.659336 24.793531
2267288958357 5.838786 -19.977676 22.254148
2267309007055 11.386545 -8.412267 14.016257
2267329028409 8.845069 -2.603391 -3.822833
2267349021378 12.629916 2.084448 -12.734004
2267369042784 16.773985 5.541179 -13.196417
2267389082419 14.474483 8.324929 -13.848162
2267409103825 11.192428 6.717550 -13.371392
2267429136013 5.963213 3.442973 -8.659326
2267449157419 1.534098 1.289432 -2.193919
2267469166013 -0.011067 0.817448 2.024328
2267489187419 -0.837488 1.904986 4.173083
2267509197107 0.005683 2.891726 4.623531
2267529218513 1.205683 1.624727 3.660420
2267549235232 1.313660 -1.067797 2.937190
2267569256638 2.396412 -4.292126 4.762315
2267589309659 4.530810 -6.599106 11.745170
2267609331065 5.596812 -7.914261 15.963717
2267629345232 4.593023 -7.351349 14.864214
2267649366638 4.063611 -6.036194 14.818750
2267669390648 5.460122 -5.085047 16.957933
2267689412055 5.445765 -4.574778 15.170794
2267709421273 5.364409 -3.817749 11.740384
2267729442680 7.424330 -3.075375 10.906785
2267749477836 10.368400 -2.232204 12.066108
2267769499242 10.916954 -1.463211 12.032608
2267789515336 9.494123 -1.314557 10.585847
2267809536742 8.665308 -0.931406 9.366405
2267829553617 9.384052 -0.174377 8.520842
2267849575023 9.771989 0.522832 7.593922
2267869595753 9.752846 0.917947 6.879963
2267889617159 9.410374 0.996910 6.214160
2267909640805 9.058030 0.891626 5.296513
2267929662211 9.295218 0.920339 4.913362
2267949693148 9.393623 0.649651 4.836792
2267969714555 9.752846 0.673580 5.100301
2267989726742 10.109675 0.791127 5.902794
2268009748148 10.203295 0.620937 6.468099
2268029779919 10.692029 0.692722 6.561419
2268049801325 10.770992 0.836591 5.907580
2268069817055 11.714662 1.502393 4.609175
2268089838461 13.211970 2.700300 2.968297
2268109853773 13.813167 3.303890 1.116551
2268129875180 12.543475 2.695515 -0.160319
2268149884815 10.004392 2.206781 0.489033
2268169906221 7.702197 2.501397 1.296312
2268189941638 6.095118 2.757728 0.608674
2268209962992 3.924528 2.367399 -0.368794
2268229979815 0.923031 1.382752 -1.324427
2268250001169 -3.427120 0.469891 -3.149852
2268270027732 -8.601300 -1.903790 -6.541977
2268290049138 -12.489038 -7.717751 -6.817451
2268310070180 -14.697913 -17.706888 0.865005
2268330091586 -13.689339 -29.775387 18.083757
2268350078253 -2.818745 -35.160435 45.876095
2268370099659 19.272392 -32.927631 69.624855
2268390161013 35.173595 -29.001608 65.061447
2268410182419 16.196718 -30.371799 16.006786
2268430202159 -13.663017 -16.782063 -8.086843
2268450223565 -2.033002 -9.959826 12.343974
2268470228461 12.629916 0.115454 14.416159
2268490249867 12.584453 9.975378 -1.782055
2268510262211 8.389834 12.632010 -12.779767
2268530283617 5.637490 8.897412 -10.202099
2268550319607 3.246761 2.038984 -1.219143
2268570340961 2.621636 0.616152 4.189833
2268590409659 3.824030 2.470290 2.256731
2268610431065 4.109075 2.415255 -0.263211
2268630439190 2.786741 0.362214 1.116551
2268650460596 0.915853 -0.964906 3.828217
2268670452628 -1.247259 -1.194916 2.764607
2268690473982 -5.954240 -3.024827 -5.475975
2268710503669 -8.299505 -9.945468 -8.769695
2268730525023 -1.848456 -26.821747 5.356633
2268750551534 18.218353 -35.339897 54.113983
2268770572940 34.121948 -21.218655 78.914391
2268790573148 30.536007 -34.235611 48.424747
2268810594503 16.750057 -27.473194 19.686350
2268830623253 9.506086 -13.742280 15.978073
2268850644659 11.290833 -7.279265 7.026225
2268870665700 16.268501 0.465105 -4.852943
2268890687107 18.518055 8.521140 -9.797412
2268910722003 16.340286 9.666406 -11.629716
2268930743461 9.925428 7.060023 -10.372288
2268950764659 4.010969 2.539682 -6.367002
2268970786065 -1.522732 -0.610469 -1.762912
2268990811221 -5.120640 -1.324128 1.686641
2269010832628 -5.412864 -0.756431 3.617350
2269030837367 -4.035495 -0.651147 4.403093
2269050858721 -3.077170 -1.108475 6.257231
2269070874190 -2.432902 -2.179263 8.250154
2269090895544 -2.167000 -2.512464 8.092227
2269110952471 -0.147757 -3.142374 6.884749
2269130973825 2.827419 -3.456133 7.476374
2269150961221 5.934499 -3.803392 9.488738
2269170982575 7.855637 -4.677969 11.354840
2269191020596 7.913064 -4.627420 10.732109
2269211041898 9.623633 -3.441776 9.601201
2269231073825 14.067105 -1.235594 10.461421
2269251095232 16.946568 0.680758 10.823036
2269271107263 15.320047 -0.025723 7.476374
2269291128565 12.605988 -0.567099 4.896613
2269311136586 11.034502 -0.535992 4.106084
2269331157940 10.327722 -0.121735 4.657031
2269351160440 10.100104 0.419641 5.267799
2269371181794 9.719346 0.520439 4.808078
2269391204294 9.671490 0.620937 4.206582
2269411225700 9.709775 0.570688 3.490530
2269431236586 10.176973 0.640080 3.215056
2269451257940 10.457233 0.563510 3.320341
2269471298044 11.008181 0.580260 4.118048
2269491319398 11.048859 0.551546 4.786243
2269511331638 11.012966 0.328714 5.239085
2269531352992 11.587842 0.469891 5.615356
2269551377836 12.090933 0.932304 5.612964
2269571399190 12.450155 1.167099 4.913362
2269591399294 12.308979 1.394717 3.837788
2269611420648 12.031113 1.761117 3.121437
2269631441586 11.563913 2.010270 2.824428
2269651462940 10.936097 2.012663 2.896213
2269671500857 10.078569 1.955235 2.982653
2269691522211 9.843773 1.971985 2.656930
2269711540492 9.877572 2.111068 2.481955
2269731561846 10.085748 2.319243 2.455634
2269751595023 9.067901 2.055734 2.446063
2269771616378 6.715457 1.444966 2.326123
2269791604450 4.039683 1.045065 2.201696
2269811625805 1.581955 0.692722 1.854438
2269831674555 -1.613660 -0.131306 0.457627
2269851695909 -6.119644 -1.975873 -2.069493
2269871708357 -11.624332 -5.274379 -3.774977
2269891729711 -16.027126 -12.832109 4.153940
2269911748513 -14.058132 -23.987747 18.953249
2269931769867 -1.675873 -36.521053 33.687950
2269951794294 21.107388 -41.908493 58.794941
2269971815648 41.052162 -28.385756 77.685677
2269991801169 24.530619 -24.435804 31.744980
2270011822471 -14.113167 -19.527527 -9.385248
2270031891065 -8.503195 -9.921540 8.017751
2270051912419 14.081462 1.550250 17.185253
2270071903982 14.986846 7.591828 2.623132
2270091925284 10.049855 8.387142 -8.230712
2270111967211 4.861318 4.755436 -7.145566
2270131988513 2.652743 2.314458 -2.771487
2270152020075 2.846562 2.556432 -3.135495
2270172041378 0.082253 1.971985 -6.824629
2270192086273 -0.799203 0.010169 -7.430612
2270212107628 -0.058923 -1.350449 -2.062314
2270232130857 0.793819 -0.972084 2.110769
2270252152159 -1.045963 -1.058226 -2.033600
2270272177940 -6.569794 -5.446662 -8.477471
2270292199242 -10.718948 -20.665314 -7.948060
2270312189086 -5.499005 -50.352467 9.967901
2270332210388 4.499703 -63.592255 61.345989
2270352268096 18.302401 -40.063927 78.914391
2270372289398 24.755844 -48.903313 39.925743
2270392302315 -5.528018 -32.257046 -9.054740
2270412323617 -5.877670 -13.533805 3.698706
2270432349867 15.703197 -1.702792 13.208980
2270452371169 16.038492 4.336393 1.993221
2270472378930 9.348160 6.065805 -9.342177
2270492400232 6.439983 5.866902 -9.093025
2270512406325 4.401298 4.650152 -5.772984
2270532427628 2.755634 3.622434 -3.595515
2270552449607 1.481157 3.208177 -3.525824
2270572470909 0.784248 3.026023 -3.571587
2270592532159 0.384048 2.441576 -2.809772
2270612553513 0.122931 0.484547 -1.746162
2270632578617 -0.643370 -2.526821 -0.560220
2270652599919 -0.420838 -4.991727 0.524925
2270672616950 1.615454 -6.265905 0.718744
2270692638253 5.462515 -7.296015 0.076869
2270712659971 11.161322 -9.449555 1.030409
2270732681221 17.027924 -12.431911 3.744468
2270752696325 22.489542 -13.452449 7.184151
2270772717575 25.682764 -10.618749 12.571591
2270792711221 25.469503 -4.922335 17.681164
2270812732523 22.125534 -2.596213 17.801105
2270832733409 16.316359 -6.261119 10.394122
2270852754711 12.344872 -7.779963 4.750351
2270872780440 10.672587 -5.085047 3.643671
2270892801742 10.354043 -2.603391 4.218546
2270912819763 10.876276 -1.278665 4.796114
2270932841065 11.027323 -0.430708 3.868895
2270952870648 11.118251 -0.064008 2.386242
2270972891950 10.579268 -0.746860 1.598106
2270992909242 10.560124 -0.931406 1.933401
2271012930544 10.447661 -0.833001 2.814857
2271032963357 10.560124 -0.885943 3.593421
2271052984659 11.226227 -0.602991 4.077370
2271073003305 11.695518 -0.286840 4.182654
2271093024607 12.157932 -0.279661 4.374379
2271113049763 12.246467 -0.162413 4.235296
2271133071117 12.311372 -0.052044 4.031906
2271153097732 12.006885 0.163310 3.986443
2271173119086 11.163714 0.233001 3.564708
2271193132992 10.495519 0.496511 3.032903
2271213154346 9.472587 0.625723 2.625525
2271233173461 8.619844 0.767199 2.230410
2271253194815 8.116754 1.016351 1.959722
2271273221950 7.470093 1.277169 1.890330
2271293243305 6.557231 1.344467 1.823032
2271313269450 5.761917 1.301396 1.734497
2271333290753 4.619344 1.255634 1.095015
2271353303617 2.880360 1.045065 0.160618
2271373324971 0.166301 0.640080 -0.500399
2271393353825 -4.718347 -1.798505 -2.814558
2271413375180 -13.143177 -8.580064 -4.141677
2271433391742 -22.099812 -22.464417 8.111370
2271453413096 -16.858631 -40.035213 37.350468
2271473434659 10.550553 -51.198029 74.530739
2271493456013 48.260242 -43.312183 78.914391
2271513476482 34.665718 -24.023640 22.129721
2271533497836 -15.833307 -13.045370 -22.114765
2271553512471 0.343370 -2.268097 5.797211
2271573533773 20.798414 12.454642 10.456336
2271593550440 15.039787 11.546865 -3.070889
2271613571742 6.899704 6.041877 -6.091528
2271633600336 5.187041 3.962514 -1.872982
2271653621638 4.676772 1.698904 0.560818
2271673642732 1.732703 1.121636 -0.605982
2271693664086 -1.436292 0.086740 -3.327220
2271713688148 -3.233002 -2.866901 -3.219244
2271733709450 -3.807878 -2.610569 -1.695913
2271753728825 -6.763911 -2.998506 -4.043272
2271773750128 -13.789837 -12.266806 -3.942774
2271793768669 -15.469000 -29.514271 4.362415
2271813789971 -2.569592 -53.325249 24.058037
2271833833773 23.009382 -63.316780 65.303421
2271853855075 47.361736 -42.001816 78.914391
2271873861638 29.137102 -38.758343 38.174496
2271893882992 -15.567405 -34.175789 -0.629911
2271913903357 2.836990 -18.288942 13.568202
2271933924659 26.135605 -0.442672 14.809179
2271953965544 17.942881 4.904090 -4.244568
2271973986898 12.134004 4.975875 -15.218352
2271993991898 9.719346 4.983053 -14.274384
2272014013253 7.213762 4.755436 -10.824831
2272034027888 4.444369 4.300500 -8.050951
2272054049242 1.241875 3.081058 -6.355038
2272074062419 -1.323829 1.926521 -3.753441
2272094083773 -3.168396 0.716650 1.145265
2272114138409 -3.963711 -0.907478 7.466803
2272134159763 -3.783950 -1.877468 12.931112
2272154146325 -3.221038 -1.499103 16.950756
2272174167680 -2.126322 -0.329910 17.146967
2272194217367 -1.179961 1.088136 15.065511
2272214238669 -1.010070 1.670190 13.520346
2272234253565 -1.182353 1.598405 13.057932
2272254274867 -1.160818 1.617548 12.569199
2272274276117 -0.978964 1.691726 11.989537
2272294297419 -1.112962 1.878665 10.904392
2272314308513 -1.218545 2.091626 9.230014
2272334329815 -1.366900 2.290529 7.605886
2272354378930 -2.126322 1.866701 6.005686
2272374400232 -2.363511 1.435395 4.549354
2272394422419 -2.123929 1.351646 3.162115
2272414443721 -0.466301 0.750449 2.678466
2272434450805 2.482553 0.378963 1.782354
2272454472107 7.740781 1.648655 0.936790
2272474490805 15.454045 3.708576 0.024227
2272494512107 21.169601 5.045267 0.148654
2272514534763 19.226929 4.858626 0.977468
2272534556065 13.846666 2.925525 0.084048
2272554610440 12.184253 2.956631 -1.235893
2272574631794 13.427624 4.108776 -1.154537
2272594627419 13.020246 4.357928 -1.736591
2272614648721 11.410474 4.041777 -1.954637
2272634674398 10.291829 3.780660 -1.439582
2272654695753 9.628419 3.905087 -1.561616
2272674715961 9.216255 3.816552 -2.237289
2272694737211 9.154042 3.792624 -2.057528
2272714777315 9.422338 3.893122 -1.326820
2272734798617 9.223434 3.857230 -0.931705
2272754782211 8.828320 3.756732 -1.068096
2272774803513 8.330014 3.703790 -1.355534
2272794857940 7.666305 3.744767 -1.216750
2272814879242 6.221937 3.186641 -1.053739
2272834872419 2.705385 2.489433 -1.805983
2272854893721 -4.780560 -0.782752 -4.529613
2272874936742 -17.100307 -10.635498 -3.300899
2272894958044 -27.128029 -28.196722 17.470297
2272914987003 -17.787945 -45.142395 54.617073
2272935008357 16.491333 -59.165531 78.914391
2272955024659 59.775101 -37.172501 75.201332
2272975045961 23.124537 -17.414663 0.335593
2272995067107 -26.095526 -14.149657 -19.810478
2273015088357 7.814959 -0.811466 21.073290
2273035113357 18.656837 7.443174 16.564913
2273055134711 7.031609 4.721936 -3.430111
2273075141065 4.458726 5.189135 -5.116453
2273095162471 2.350948 3.780660 1.358525
2273115202732 3.507878 3.349354 2.829214
2273135224138 3.194119 3.294319 -1.441975
2273155229867 2.437090 2.328815 -2.833700
2273175251273 2.309971 0.714258 -0.059521
2273195247680 1.258625 -0.289232 0.278166
2273215269086 -4.811667 -1.379163 -1.413261
2273235320440 -19.840986 -5.492425 -2.232503
2273255341794 -29.494530 -19.788643 1.818246
2273275352263 -10.855339 -45.360142 21.427727
2273295373669 19.598413 -57.076595 63.954765
2273315405700 46.025345 -33.234211 78.914391
2273335427107 41.033020 -27.868607 60.172310
2273355440961 0.427119 -32.094032 2.582454
2273375462367 -25.659433 -19.628025 -6.786045
2273395483357 2.722135 -6.792924 17.336300
2273415504763 13.439588 2.158924 11.421840
2273435531065 8.490333 6.231209 -7.552646
2273455552471 5.577670 8.049456 -11.902797
2273475582471 5.014459 7.100701 -8.101200
2273495603878 4.662415 5.840581 -5.334499
2273515622055 2.302793 5.143672 -5.099703
2273535643461 -0.250648 3.150450 -4.706981
2273555658513 -1.275973 2.221138 -2.067100
2273575679919 -0.516551 1.068994 2.529812
2273595700336 0.432204 -0.976870 8.817850
2273615721742 0.482453 -2.890829 14.650954
2273635752315 -0.607478 -3.408277 18.043079
2273655773721 -1.316651 -2.761317 18.047865
2273675783565 -1.077069 -1.424926 14.763416
2273695804971 -0.288933 0.081954 11.697313
2273715843878 -0.087637 0.518046 10.739287
2273735865284 -0.602692 -0.107378 11.309377
2273755880596 -0.658026 -0.224626 12.001501
2273775901950 -0.509372 0.184846 11.153544
2273795924034 -0.504586 0.570688 9.785748
2273815945388 -0.736989 0.630509 9.167801
2273835937784 -0.880559 0.482154 9.057432
2273855959138 -0.708275 0.457926 8.892327
2273875998669 -0.279362 0.561117 8.310273
2273896020075 0.144467 0.469891 7.373483
2273916033253 1.517349 0.510868 6.568597
2273936054659 3.874279 0.834198 5.373383
2273956084086 6.741778 0.939482 4.966004
2273976105492 9.980463 1.030708 5.131408
2273996125596 13.161721 1.715654 5.485845
2274016147003 15.504294 2.285744 5.516952
2274036193825 15.602699 1.955235 5.447560
2274056215232 14.371293 1.485644 4.721637
2274076213565 12.984353 1.198206 3.754040
2274096234971 12.550653 1.447359 2.989832
2274116249294 12.704094 1.964806 2.659323
2274136270753 12.684951 2.180460 2.391028
2274156298253 12.426227 2.151746 1.689034
2274176319711 12.244074 2.304886 0.757328
2274196340440 12.246467 2.717050 0.694816
2274216361846 12.270394 3.196213 1.102194
2274236380075 11.870494 3.486043 1.322633
2274256401534 10.957932 3.284747 0.972682
2274276438513 9.690633 3.193820 0.402592
2274296459971 8.147861 2.961417 -0.169890
2274316463617 6.681957 2.645265 -0.934098
2274336485023 4.827819 2.221138 -1.750948
2274356496378 1.713560 1.526322 -1.758126
2274376517784 -4.215256 -0.732503 -2.268396
2274396540544 -15.459429 -8.697312 -2.014457
2274416562003 -26.071598 -23.604597 12.035001
2274436581742 -22.772793 -42.648476 43.346283
2274456603148 3.083750 -59.910297 78.080795
2274476648617 50.406605 -48.397827 78.914391
2274496670075 40.446178 -18.748962 16.802101
2274516706430 -11.758630 -6.651748 -27.916763
2274536727888 1.996212 1.016351 7.157830
2274556722940 22.115963 13.017553 15.697814
2274576744346 12.672987 7.826624 0.661316
2274596770700 7.156035 4.496712 -4.953741
2274616792107 9.087043 5.158028 -1.664507
2274636807628 7.366903 4.025027 -1.312463
2274656829086 2.571088 2.209173 -5.116453
2274676852159 -2.164607 -1.772184 -6.982555
2274696873565 -3.745665 -4.809574 -3.360719
2274716893357 -6.387939 -3.695714 2.961118
2274736914763 -16.261921 -7.377670 4.889434
2274756948565 -21.644577 -16.188044 6.777072
2274776969971 -11.260324 -33.473793 14.591133
2274796990700 10.701600 -54.654762 34.456646
2274817012159 33.942490 -49.866123 72.573715
2274837026065 39.880875 -31.713274 76.516487
2274857047523 18.007786 -32.987751 23.248365
2274877071482 -12.012568 -22.315763 1.106980
2274897092940 -5.923133 -14.446667 18.730417
2274917103617 10.962717 -8.764610 18.672989
2274937125075 14.704194 -3.257230 4.434199
2274957153617 12.459726 2.812763 -9.541081
2274977175075 9.829416 7.210771 -13.608581
2274997204763 8.478369 7.967800 -12.195021
2275017226353 5.776274 7.661220 -9.830912
2275037250572 2.348555 6.084948 -8.046165
2275057271926 -0.039781 4.077669 -5.847161
2275077282447 -1.280758 1.636691 -1.159323
2275097303801 -2.064109 0.249751 5.303691
2275117339530 -2.150250 -0.691825 10.310373
2275137360885 -1.886741 -1.680958 11.062617
2275157366666 -1.302294 -2.850151 9.256335
2275177388072 -0.669990 -4.119843 9.651750
2275197407968 1.208076 -3.168695 10.683953
2275217429322 4.070789 -1.961516 11.187044
2275237449791 6.686743 -1.726721 11.194222
2275257471145 8.085647 -1.319343 12.732209
2275277503697 8.456834 -1.499103 14.538491
2275297525051 8.092825 -1.163809 13.098610
2275317560155 8.085647 -0.430708 10.420444
2275337581510 8.959925 0.594616 8.295617
2275357577603 9.283255 1.356431 7.162615
2275377598958 9.491729 1.579263 7.275377
2275397626926 10.097712 2.130210 7.160223
2275417648280 9.556335 2.007877 6.400801
2275437678020 9.185149 1.694118 5.653642
2275457699374 10.124033 2.338386 4.980361
2275477709791 11.501700 2.700300 4.642674
2275497731197 11.784352 2.729014 4.348058
2275517747187 11.391332 2.757728 4.383950
2275537768489 11.101501 2.669194 4.611567
2275557817030 10.888241 2.915953 4.558925
2275577838437 10.426126 2.959024 4.000800
2275597835885 9.762417 2.843870 3.365804
2275617857239 8.809176 2.623431 3.154937
2275637881718 8.171788 2.487040 2.927619
2275657903072 8.030612 2.453541 2.673680
2275677913905 7.920243 2.477469 2.711965
2275697935260 7.172785 2.439183 2.805285
2275717978124 6.092425 2.115853 2.285445
2275737999478 4.916353 1.773082 1.408774
2275758020676 3.127120 1.452144 0.699602
2275778042083 -0.638585 0.613759 -1.580758
2275798033020 -7.712666 -3.087339 -2.582155
2275818054426 -14.594723 -12.592528 9.821640
2275838091770 -8.510373 -24.845276 35.201710
2275858113124 14.563018 -31.528728 65.478096
2275878117812 40.170708 -27.037102 76.876007
2275898139166 22.199711 -17.898613 24.300011
2275918178905 -14.335999 -11.222338 -10.216455
2275938200260 -0.269791 -3.130410 8.520842
2275958243541 13.010674 5.186742 14.289339
2275978264895 8.634201 6.080163 -0.282353
2275998259166 5.196612 5.869594 -8.975777
2276018280520 4.082754 4.609474 -4.000201
2276038291510 5.316553 4.182953 0.500997
2276058312760 5.613562 2.659622 -0.639482
2276078330416 4.839783 1.071386 -0.509970
2276098351614 5.311767 0.400499 1.959722
2276118389426 5.661418 0.347857 6.079863
2276138410676 3.680460 1.893022 3.938287
2276158418958 -3.508476 1.143171 -6.908378
2276178440208 -10.168001 -5.156832 -10.796117
2276198500468 -10.795519 -14.858531 -2.083849
2276218521718 -4.938487 -32.656944 14.586348
2276238503385 7.860423 -39.649372 54.815979
2276258524635 25.503002 -27.247969 78.914391
2276278547447 32.723045 -32.841492 57.113087
2276298568697 8.835498 -30.086754 7.450053
2276318603853 -9.731909 -12.832109 -0.476471
2276338625103 7.690233 -1.899004 8.913862
2276358646510 14.876777 6.844370 1.001396
2276378667812 11.755340 11.168200 -10.223634
2276398692916 10.141082 9.757333 -10.338788
2276418714218 5.814559 6.128019 -6.508179
2276438752343 2.355734 3.128915 -3.049353
2276458773593 1.031007 2.705086 0.091226
2276478778853 -0.243470 2.333600 2.168196
2276498800103 -2.021038 1.526322 4.345665
2276518832916 -2.385046 0.098704 7.433303
2276538854114 -2.023431 -1.776970 12.542877
2276558860989 -2.054537 -2.660819 16.073786
2276578882291 -1.441077 -1.757827 16.423737
2276598914739 -0.789631 -0.543171 15.199509
2276618935989 0.137288 0.637687 13.553844
2276638949218 0.637986 1.519143 11.670993
2276658970468 0.417548 1.904986 9.883853
2276678993333 0.192622 2.086840 9.148658
2276699014478 0.329013 2.074876 8.952147
2276719038385 0.451346 2.077269 8.389236
2276739059583 0.745962 2.211566 7.596314
2276759069687 1.452443 2.388934 7.114759
2276779090937 2.439483 2.645265 7.241878
2276799106197 2.712564 2.268994 8.204690
2276819127447 3.241976 1.933700 8.669496
2276839161405 4.509274 2.436791 8.518449
2276859182655 6.034998 2.973381 8.544769
2276879219583 6.590731 2.786442 8.592925
2276899240833 6.286543 2.369792 8.616854
2276919261405 6.090033 2.204388 8.327023
2276939282655 6.408876 2.877369 7.313663
2276959279530 7.556235 2.896512 6.288338
2276979300780 8.531310 2.817549 6.195018
2276999325676 9.278469 2.870191 7.074081
2277019346926 9.050852 2.534896 7.227521
2277039367812 8.107183 2.496611 6.932605
2277059389114 8.341978 2.666801 6.671489
2277079414739 8.876176 2.923132 6.209375
2277099435989 8.861818 3.109772 4.939683
2277119467135 8.864211 3.387639 3.377768
2277139488489 9.113364 3.761517 2.975475
2277159501510 9.733704 3.749553 3.008975
2277179522812 9.019745 3.598506 2.752643
2277199558176 7.146464 3.095415 2.031507
2277219579478 5.268397 2.408077 0.625424
2277239582135 2.444268 0.628116 -1.571187
2277259603385 -5.314758 -6.680462 -1.858625
2277279624010 -12.949059 -18.367905 8.290832
2277299645312 -20.209780 -31.852058 38.282471
2277319668280 -14.594723 -37.349869 76.219475
2277339689583 17.552551 -37.378582 69.850082
