time ax ay az
2134086264391 18.573090 11.783754 0.256630
2134106285485 16.797915 10.468898 -0.574577
2134126306318 11.650055 5.852545 -1.729413
2134146327412 7.285547 1.775474 -1.451546
2134166351787 6.034998 -0.277268 -0.284746
2134186372777 7.206583 -0.900300 1.209871
2134206413454 8.600702 -0.888335 2.676073
2134226434495 9.043674 -1.007977 3.109473
2134246441579 9.103793 -1.046262 2.208874
2134266462568 8.727522 -0.938585 1.104587
2134286482881 8.631808 -0.801895 0.060120
2134306503922 8.260622 -0.406780 -0.512363
2134326526735 7.731210 -0.049651 -0.661017
2134346547777 7.824530 0.649651 -0.591326
2134366520172 8.258229 1.248455 0.189332
2134386541266 9.276076 2.190031 0.587139
2134406610172 10.184153 2.889333 0.062512
2134426631214 11.374581 3.167200 -0.124427
2134446668454 13.391731 4.001099 0.062512
2134466689547 14.938990 4.434499 -0.009272
2134486696839 16.730915 4.863412 0.457627
2134506717881 18.331116 5.483751 1.557129
2134526735850 18.683159 5.744868 3.191128
2134546756891 18.311972 5.630013 3.349054
2134566760850 17.698812 5.251348 2.462813
2134586781943 16.766808 4.808377 2.458027
2134606821318 16.160826 4.736293 3.476173
2134626842360 14.807384 4.192524 3.602993
2134646865589 12.086147 3.009274 2.515455
2134666886631 9.544372 2.182853 1.145265
2134686929079 6.894918 1.301396 0.692423
2134706950172 4.401298 0.433998 0.510569
2134726947777 2.187937 -0.358923 0.321236
2134746968818 -0.145364 -1.060619 0.489033
2134766999652 -2.425724 -1.834398 0.809970
2134787020745 -4.296612 -2.605784 1.169193
2134807037308 -5.424828 -4.349554 1.267299
2134827058454 -7.547262 -8.615956 1.392025
2134847079912 -13.751552 -15.157933 3.897609
2134867101006 -26.483461 -22.512274 11.170295
2134887117360 -38.384167 -30.618559 17.254944
2134907138506 -34.144382 -41.242393 11.529517
2134927165016 -12.441182 -56.032131 1.514058
2134947186162 23.373690 -67.592751 -3.389433
2134967203193 66.140007 -55.636715 -8.587542
2134987224391 78.186974 -32.086853 15.911075
2135007258870 78.055069 -12.130116 68.843903
2135027280016 56.747284 -13.965111 36.653557
2135047287308 27.021847 -4.388138 -1.611865
2135067308454 33.410683 7.479066 6.388836
2135087328089 43.018764 9.127422 18.320946
2135107349235 35.626438 1.183849 5.282156
2135127372985 24.717558 -5.755935 -5.360820
2135147394131 15.774982 -11.452349 -5.171488
2135167361058 8.638987 -17.148762 -2.596512
2135187382256 4.494917 -25.549664 -1.336391
2135207454235 -1.659123 -35.682667 2.446063
2135227475381 -21.441187 -45.903908 13.319049
2135247486735 -55.916676 -51.634121 25.627131
2135267507881 -64.435127 -56.844193 24.848566
2135287530537 -31.343884 -70.258957 8.563912
2135307551683 12.498012 -77.898041 -5.296214
2135327587620 60.381386 -75.155266 -8.685647
2135347608766 78.186974 -33.902706 4.805685
2135367645954 76.538918 -2.984149 24.929922
2135387667152 45.548576 -12.384053 20.931814
2135407670172 22.319651 -2.694318 7.119545
2135427691318 22.132711 6.719944 -2.601297
2135447709600 20.731415 9.000303 1.799103
2135467730745 17.442480 9.122637 5.571987
2135487754391 13.197614 6.080163 2.362015
2135507775537 9.388838 3.136093 -0.998704
2135527778297 7.623234 1.083350 -1.446760
2135547799443 7.661519 -0.104985 0.646959
2135567840641 7.968100 -0.701396 2.850749
2135587861787 8.080861 -1.204487 3.056831
2135607881735 8.744271 -1.705185 2.005185
2135627902881 9.264112 -1.971088 0.910469
2135647910850 9.443872 -2.246561 0.292523
2135667931995 9.518050 -2.133800 0.381057
2135687980589 9.381660 -1.680958 0.972682
2135708001735 9.029316 -1.235594 1.344168
2135727993558 8.627023 -0.847358 1.504487
2135748014756 8.315657 -0.435494 1.693819
2135768061631 8.746664 0.079561 1.427917
2135788082777 9.549157 0.213859 1.289133
2135808099756 10.363614 0.558724 1.466202
2135828120954 11.645269 0.745663 1.705783
2135848132725 13.384553 1.349253 1.976472
2135868153870 15.228821 1.763510 2.194517
2135888182152 16.596619 1.881058 2.546561
2135908203297 18.086748 1.854737 2.709573
2135928214860 19.799412 1.940878 2.903391
2135948236006 20.848663 2.113461 3.669992
2135968246475 20.312073 2.007877 4.659424
2135988267672 18.503399 1.262812 4.628317
2136008325537 17.329720 0.850948 3.900002
2136028346683 16.429121 0.508475 3.313162
2136048368089 14.546268 0.091525 2.582454
2136068389287 11.293225 -0.272483 1.586142
2136088374704 7.362117 -1.163809 0.836291
2136108395850 3.546163 -2.045265 0.596710
2136128418037 0.422333 -2.821437 0.093619
2136148439235 -1.546661 -3.499204 0.333201
2136168493922 -2.365903 -3.786642 0.934397
2136188515120 -3.266502 -4.924728 1.315454
2136208532464 -3.733701 -7.648358 1.540380
2136228553610 -4.500301 -13.200904 1.473381
2136248580433 -12.858131 -21.352652 4.769494
2136268601579 -36.302708 -29.169106 14.272589
2136288584912 -48.699326 -34.305000 22.093828
2136308606058 -27.803402 -45.269215 12.600305
2136328625277 6.725028 -59.175102 -1.657329
2136348646475 47.747578 -60.346390 -15.967904
2136368680172 74.303726 -46.941196 -15.853048
2136388701318 78.186974 -34.221252 34.533516
2136408726422 75.072716 -8.929715 76.257759
2136428747620 44.952164 -14.223835 24.048466
2136448776422 20.563620 -6.285347 -0.037986
2136468797568 21.064318 1.686940 6.901499
2136488830225 29.220852 5.006981 12.511770
2136508851422 33.195030 4.760221 9.567701
2136528853506 27.853054 0.630509 3.253341
2136548874704 17.715561 -4.605885 0.932004
2136568904652 8.638987 -8.692527 0.673280
2136588925797 3.555734 -11.770893 0.611067
2136608938350 1.421337 -16.413267 1.365704
2136628959495 -2.667698 -26.268408 2.146661
2136649003297 -24.095125 -40.509293 5.953043
2136669024495 -60.913788 -43.455753 20.639591
2136689019808 -61.526947 -47.417969 22.946571
2136709040954 -20.583359 -61.002621 4.503592
2136729065381 27.388248 -68.984482 -6.812665
2136749086579 73.527550 -42.732521 -3.609872
2136769100381 78.186974 -4.917251 0.469591
2136789121475 62.211594 -3.568596 14.171791
2136809143245 36.776188 -4.450351 11.517552
2136829164391 23.847767 2.477469 -1.398605
2136849186370 15.949958 6.537790 1.375275
2136869207516 12.665809 6.841977 5.215157
2136889267256 11.489437 5.562715 1.238585
2136909288402 11.884851 4.032205 -2.857628
2136929303245 12.244074 2.261816 -3.516253
2136949324339 11.602199 0.268893 -1.691127
2136969346318 10.751849 -1.221237 0.491426
2136989367412 9.884750 -2.100300 1.435095
2137009402777 9.434301 -2.562713 1.380060
2137029423870 9.369696 -2.629712 1.176371
2137049446839 8.924032 -2.581856 0.848256
2137069467933 8.466405 -2.464308 0.299701
2137089483766 7.997112 -2.277668 0.342772
2137109504860 7.429116 -2.241776 0.532104
2137129487881 7.470093 -1.884647 0.409771
2137149509027 7.879565 -1.448854 0.560818
2137169527881 8.392227 -1.051047 0.376271
2137189549027 9.031709 -0.655932 0.052941
2137209563662 9.776774 -0.500100 0.084048
2137229584808 10.778171 -0.195912 0.107976
2137249613610 11.975779 -0.054437 0.476770
2137269634704 13.190434 0.029312 1.353739
2137289629443 14.304294 0.259322 1.691427
2137309650589 14.924633 0.443570 2.062613
2137329705954 15.688841 0.767199 2.836392
2137349727047 16.333109 1.068994 3.135794
2137369736787 15.981064 0.575474 2.891427
2137389757933 15.746268 0.280858 2.676073
2137409778141 17.248363 0.553938 2.608775
2137429799235 19.857138 1.047458 3.054438
2137449808141 20.338394 0.479761 3.569493
2137469829235 21.181564 -0.203091 2.944368
2137489856110 22.642982 -0.270090 1.473381
2137509877256 20.915663 -0.876371 1.262513
2137529875016 14.618052 -2.715854 1.403989
2137549896162 7.522735 -3.317349 1.559821
2137569938558 3.855136 -2.366203 1.164407
2137589959652 2.885146 -1.781756 0.275773
2137609978350 1.965106 -2.464308 -0.229711
2137629999495 0.245264 -4.124628 -0.004487
2137650033975 -2.459224 -7.748857 0.414557
2137670055068 -5.192425 -13.143476 0.170190
2137690069079 -13.528720 -22.296621 0.534497
2137710090225 -37.006798 -31.368410 4.336094
2137730115797 -54.941898 -37.996529 11.239686
2137750136891 -40.628933 -48.819263 7.850253
2137770172152 -6.663413 -61.067524 -4.117749
2137790193245 33.959240 -65.091957 -18.040089
2137810209704 67.495842 -54.779186 -22.632214
2137830230902 78.186974 -33.979279 20.608484
2137850262100 78.158264 -5.952147 47.662933
2137870283245 58.774006 -10.812568 14.890535
2137890236735 28.303503 -6.783353 8.671888
2137910257933 20.146969 -0.830609 9.052647
2137930336943 33.340992 3.835695 10.463814
2137950358089 39.154953 3.177070 9.821640
2137970362933 32.766117 -2.418845 2.822035
2137990384027 23.752054 -6.804889 -0.905384
2138010431787 12.830914 -10.805388 -2.637190
2138030452933 4.799105 -13.114761 -4.199105
2138050446943 -0.581157 -17.304295 -3.439682
2138070468089 -13.916956 -28.213472 -2.912663
2138090518818 -47.803211 -41.640198 1.439881
2138110539964 -72.258759 -49.264927 12.873385
2138130551683 -51.372707 -59.594147 17.015362
2138150572777 -11.118849 -72.225555 7.335198
2138170607100 39.339500 -69.719971 -9.088240
2138190628245 72.492958 -45.918266 -11.955738
2138210615641 78.186974 -18.154943 17.345871
2138230636839 63.976898 -5.918647 18.442980
2138250687672 36.639797 -3.570989 -3.870989
2138270708818 21.960131 2.803192 -1.200001
2138290716787 20.158932 7.134201 7.972287
2138310737933 21.576979 7.062416 3.789932
2138330734912 19.023239 3.728018 -2.059921
2138350756058 15.365511 1.059422 -1.468296
2138370813610 13.005888 -0.519243 1.252942
2138390834756 10.500304 -1.721935 3.533601
2138410832360 8.147861 -2.529213 3.823431
2138430853506 6.916753 -2.732604 2.161018
2138450887725 6.358328 -2.536392 0.668495
2138470908870 6.399305 -2.332703 -0.011665
2138490899964 7.007680 -2.100300 0.198903
2138510921110 7.347760 -2.105086 1.073480
2138530968141 7.112965 -2.191227 1.854438
2138550989287 6.969395 -2.021337 1.875973
2138571019652 7.077072 -1.719542 1.844866
2138591040850 7.685447 -1.309771 2.446063
2138611042881 8.871390 -0.816252 2.987439
2138631064027 10.404292 -0.308375 3.222235
2138651103193 11.391332 -0.191127 3.291627
2138671124287 12.838390 0.240180 3.236592
2138691150120 14.287544 0.697508 3.528815
2138711171266 16.172789 0.984946 3.763611
2138731163350 17.983856 1.511965 3.991228
2138751184495 18.791136 1.377967 3.969394
2138771204443 18.791136 1.018744 4.637888
2138791225589 18.611374 1.006481 5.667999
2138811264235 18.148962 0.544367 5.375775
2138831285381 18.043678 0.637687 5.001897
2138851310016 17.679371 0.652044 5.778069
2138871331162 16.711773 0.168096 6.278767
2138891344287 14.785850 -0.742074 4.956433
2138911365433 12.763914 -1.147059 2.565704
2138931388454 10.883454 -1.154238 0.922433
2138951409600 8.387442 -1.333699 0.393021
2138971419964 5.163113 -1.834398 0.457627
2138991441110 1.795215 -2.706282 0.072084
2139011491683 -1.031606 -2.962614 -0.629911
2139031512829 -2.214856 -3.401098 -0.713659
2139051526162 -2.588735 -5.640780 -0.352044
2139071547308 -5.712266 -11.967403 -0.196211
2139091548922 -21.872194 -21.702602 2.541776
2139111570068 -51.102016 -28.163223 11.781062
2139131588454 -58.992649 -36.935310 17.048861
2139151609600 -29.887550 -53.459248 7.917252
2139171637672 10.004392 -67.676498 -1.530509
2139191658818 51.374203 -58.856258 -4.622933
2139211678610 71.539413 -29.384760 6.391229
2139231699756 76.838318 -14.008182 31.455149
2139251745068 62.189758 -16.614565 34.016068
2139271766214 35.408390 -14.089538 18.867107
2139291727620 33.187851 -3.496811 5.898009
2139311748714 38.819660 2.496611 11.268400
2139331806683 37.485363 1.299004 16.543377
2139351827829 30.399614 -1.906182 6.197411
2139371846787 21.368504 -4.109972 -3.664907
2139391867933 12.864712 -6.067301 -5.923731
2139411880589 6.475875 -9.169296 -4.649553
2139431901735 1.622633 -14.633307 -3.544967
2139451947985 -3.439084 -23.539991 -2.409572
2139471969131 -19.028921 -34.750664 7.660921
2139491985120 -52.028938 -42.061634 21.437298
2139512006266 -65.961143 -49.233822 22.148863
2139532036318 -36.618862 -65.024658 7.318448
2139552057412 5.438587 -77.898041 -2.857628
2139572050433 54.263237 -74.884583 -7.598109
2139592071631 78.186974 -36.137604 1.482952
2139612124912 77.956963 -5.535496 27.943382
2139632146058 53.575897 -7.806285 26.652454
2139652162204 17.887844 -7.957332 -1.015454
2139672183350 9.300004 -0.370888 -8.886943
2139692191006 21.112173 7.246963 7.910073
2139712212204 21.553051 8.267202 9.955936
2139732248818 15.786946 3.713661 -0.452543
2139752269912 11.305190 0.074776 -3.034997
2139772292047 8.344371 -1.599602 -0.555434
2139792313193 8.123932 -1.860719 1.217049
2139812318506 8.816355 -1.901397 2.314159
2139832339652 8.519047 -2.014158 2.426920
2139852347620 7.501200 -2.248954 1.485345
2139872368766 6.413662 -2.466701 0.452842
2139892408610 5.934499 -2.500500 -0.407079
2139912429704 6.621838 -2.246561 -0.454935
2139932457881 7.867601 -1.836790 0.287737
2139952479027 8.813962 -1.395913 1.013360
2139972484131 9.139686 -1.175773 1.602892
2139992505277 9.470194 -0.878764 1.411167
2140012543506 10.380363 -0.409173 1.423131
2140032564600 11.288440 -0.179163 1.418346
2140052569495 11.994921 -0.042473 1.169193
2140072590641 12.895819 0.410070 1.289133
2140092603089 13.413266 0.654437 1.173979
2140112624235 13.758132 0.760020 0.996611
2140132640641 14.019249 0.810270 1.420738
2140152661787 14.074284 0.709472 1.753640
2140172695693 14.548661 0.788734 1.799103
2140192716839 15.731912 0.963410 1.954936
2140212754079 17.011175 0.805484 1.983650
2140232775225 17.902203 0.256929 2.019542
2140252770016 19.023239 -0.109771 2.081756
2140272791110 19.948065 -0.093021 2.417349
2140292828975 19.646271 -0.246162 3.495316
2140312850120 17.701204 -1.027119 3.830610
2140332898922 14.385650 -1.613959 2.867499
2140352920016 10.660624 -1.709971 1.267299
2140372956735 7.086643 -1.853540 0.021835
2140392977829 3.344867 -2.203192 -0.301496
2140412995329 0.705284 -2.476272 -0.196211
2140433016422 -0.904487 -2.550749 0.445663
2140453009600 -1.829313 -2.976970 0.244666
2140473030745 -2.708376 -4.023830 -0.062213
2140493050068 -3.657130 -7.317551 -0.548256
2140513071162 -8.040781 -13.057334 -0.919741
2140533090225 -22.459034 -18.717855 3.988835
2140553111318 -41.115273 -22.234407 13.929817
2140573158141 -40.370209 -29.004002 15.695421
2140593179235 -16.978273 -40.964527 6.266802
2140613205381 11.300404 -54.329037 0.330808
2140633226475 44.628536 -58.075600 -1.518545
2140653245954 72.104721 -40.976490 2.752643
2140673267047 78.186974 -20.468803 39.032021
2140693255172 69.259056 -7.286444 54.652966
2140713276318 38.091343 -10.673783 23.955145
2140733288714 21.246471 -6.831509 3.047260
2140753309860 26.767908 0.081954 3.495316
2140773330589 37.775192 3.840480 10.401301
2140793351787 36.735512 -0.037687 9.304192
2140813391735 26.312674 -8.414660 3.186342
2140833412933 15.521044 -14.875281 -0.078963
2140853418297 6.921539 -17.848064 -0.442971
2140873439495 2.058725 -21.463020 -0.260818
2140893482829 -4.023531 -29.569305 0.534497
2140913504027 -25.932514 -38.157146 11.129617
2140933495016 -57.219868 -41.716770 29.205896
2140953516214 -59.349480 -47.990452 28.137501
2140973556631 -27.626034 -62.554966 8.358130
2140993577829 16.910675 -75.706215 -3.959523
2141013606527 59.056656 -68.625259 -8.719446
2141033627725 78.186974 -29.916565 -6.927521
2141053615902 73.103722 -4.042973 -4.443471
2141073637100 42.376888 -10.609178 -7.792227
2141093681058 22.875385 -6.366703 -4.814658
2141113702256 15.957136 0.889233 1.193121
2141133718402 13.626227 2.513361 3.588636
2141153739600 13.717454 2.865405 -0.981955
2141173768558 12.399906 1.730011 -5.593223
2141193789756 12.028420 0.350249 -5.375177
2141213813245 12.806985 -0.775574 -3.631407
2141233834443 11.568699 -2.335096 -2.110170
2141253847985 9.999606 -3.757928 -0.701695
2141273869183 8.998210 -4.361517 -0.078963
2141293900016 8.638987 -4.419244 -0.141177
2141313921214 8.672486 -4.421637 -0.464507
2141333941214 8.619844 -4.184449 -0.469292
2141353962412 8.387442 -3.846761 -0.301496
2141373965172 8.282157 -3.508775 -0.100499
2141393986370 8.353942 -3.290729 -0.026022
2141413999131 8.164610 -3.262016 0.043370
2141434020329 8.480762 -2.775973 -0.315853
2141454054495 9.637991 -2.138585 -0.538684
2141474075693 10.960324 -1.652244 -0.845265
2141494085850 11.748161 -1.798505 -1.106381
2141514107047 12.454941 -1.793720 -1.286142
2141534125381 14.354543 -1.036690 -0.519542
2141554146579 16.438692 -0.552742 0.290130
2141574169339 16.872091 -1.051047 0.297308
2141594190537 16.838593 -1.127618 0.007478
2141614233454 18.072392 -0.246162 0.927219
2141634254652 18.716660 0.302393 3.260520
2141654290537 17.413467 -0.588634 3.895216
2141674311735 16.302002 -1.307379 1.449452
2141694295381 17.188541 -0.794716 -0.615554
2141714316579 18.096319 0.168096 1.140479
2141734341475 17.011175 -0.282054 2.101197
2141754362672 14.244473 -1.434497 0.532104
2141774378662 13.025031 -1.041476 -0.450150
2141794399860 11.587842 -1.223630 0.256630
2141814444600 7.862815 -2.538785 0.881755
2141834465745 3.900600 -3.348456 0.644567
2141854464964 1.121935 -3.635894 0.682852
2141874486110 -0.638585 -4.014259 1.619642
2141894511891 -2.270190 -6.021837 2.012364
2141914533089 -5.281259 -9.938290 1.662713
2141934560641 -12.742977 -16.288841 4.326522
2141954581787 -28.514969 -22.351656 13.690236
2141974605433 -42.291348 -28.330721 21.233608
2141994626631 -33.387352 -36.104103 15.458233
2142014662464 -8.055139 -45.364925 3.001796
2142034683610 20.745771 -49.561935 -4.242176
2142054694704 50.114380 -40.114178 -6.790831
2142074715902 74.390167 -25.983362 1.720140
2142094718975 78.186974 -4.354339 33.680775
2142114740172 65.974609 -0.627219 28.269405
2142134757777 32.672798 -2.210370 5.749355
2142154778975 28.442286 7.033702 6.022436
2142174805381 39.483070 10.456934 11.654243
2142194826527 35.861233 4.748258 4.462914
2142214869339 24.837200 -2.632105 -4.402794
2142234890537 16.683058 -7.408777 -5.365606
2142254920068 10.770992 -11.560025 -3.173780
2142274941214 6.221937 -17.266010 -1.904089
2142294963662 1.301695 -24.495625 -0.014058
2142314984808 -11.198111 -32.108391 5.701498
2142334996943 -36.671501 -39.886559 18.181864
2142355018089 -57.703815 -44.881275 26.228327
2142375025589 -47.108696 -54.848877 21.916460
2142395046787 -11.746665 -66.282387 9.153444
2142415069339 35.171204 -62.360847 -4.148855
2142435090485 77.461052 -29.262726 -10.525429
2142455109600 78.186974 -4.967799 -1.674079
2142475130745 62.994644 -0.655932 2.831606
2142495145693 42.266819 6.157032 -2.924628
2142515166891 31.544580 12.310774 1.269691
2142535211735 23.610579 10.488041 4.189833
2142555232881 16.139290 6.849156 -1.753341
2142575255120 10.320543 3.706183 -5.353642
2142595276266 8.009076 1.366003 -3.437290
2142615295641 7.601698 -0.081057 0.646959
2142635316787 6.993323 -0.682254 2.733501
2142655333037 6.332007 -1.290629 1.760818
2142675354183 5.850750 -2.083550 -0.313460
2142695386058 6.516553 -2.347060 -1.207179
2142715407256 8.011469 -2.121835 -0.989133
2142735420016 9.280862 -1.915754 -0.493221
2142755441162 9.599406 -1.843969 0.179761
2142775468350 8.995817 -1.824826 0.783649
2142795489547 8.610273 -1.556531 1.071087
2142815505016 8.320442 -1.012762 1.181157
2142835526214 8.543274 -0.356531 1.018445
2142855534079 9.453444 0.424427 0.747458
2142875555277 10.220045 0.917947 0.206082
2142895592777 10.689636 1.205384 -0.392722
2142915613922 11.568699 1.454537 -0.713659
2142935636943 12.464512 1.663012 -1.077667
2142955658141 13.497015 1.955235 -1.053739
2142975679079 14.689837 2.278565 -0.404686
2142995700277 15.710376 2.532504 -0.107677
2143015718037 16.773985 2.352743 -0.033200
2143035739183 18.537197 2.096711 0.235095
2143055758558 20.642582 1.919343 0.476770
2143075779704 22.115963 1.351646 1.494916
2143095803506 22.959133 0.791127 2.093720
2143115824652 22.674088 0.014955 2.115554
2143135842047 20.822342 -0.528814 2.225624
2143155863193 18.632910 -0.964906 1.844866
2143175884339 16.194324 -1.465604 1.588535
2143195905537 12.929318 -2.490629 1.128515
2143215930329 9.506086 -3.465704 0.924826
2143235951475 6.212366 -4.603492 1.097408
2143255933402 2.518446 -6.608677 0.404985
2143275954547 -1.359721 -8.891430 -0.847657
2143295975745 -5.240581 -12.508780 -2.012065
2143315996891 -12.182458 -17.714066 -1.243071
2143336029495 -28.486254 -23.949463 8.496913
2143356050641 -45.067619 -26.649164 22.101007
2143376103506 -37.787754 -31.844881 23.123640
2143396124704 -13.912170 -41.163429 8.803493
2143416131943 5.316553 -49.085167 0.991825
2143436153089 22.173389 -56.664433 2.256731
2143456160329 51.510891 -54.448681 8.295617
2143476181527 78.186974 -24.385555 20.321047
2143496197516 73.537422 -15.215660 32.803802
2143516218714 47.316273 -17.330616 31.285259
2143536263089 38.283070 -3.667001 22.067507
2143556284287 35.925838 -0.972084 9.210872
2143576248350 36.194134 -0.912264 3.305984
2143596269547 35.248074 -1.007977 0.017049
2143616351162 26.997919 -5.573781 -2.732903
2143636372360 16.972889 -9.674780 -3.204887
2143656365381 9.987641 -13.737494 -1.451546
2143676386527 5.929714 -18.504595 0.081655
2143696431735 1.629811 -25.513771 1.530808
2143716452881 -8.816954 -31.890345 7.831110
2143736437256 -31.959736 -39.174992 23.178974
2143756458402 -55.495239 -43.556549 35.177784
2143776486631 -52.074402 -52.867622 24.472294
2143796507777 -20.983559 -65.154167 5.390132
2143816552308 16.225431 -70.038513 -4.838586
2143836573402 60.917973 -63.834229 -9.291928
2143856565329 78.186974 -24.332613 1.696212
2143876586475 76.311302 0.115454 8.741281
2143896618402 43.881374 -6.658926 1.703391
2143916639547 14.584553 1.562513 -0.524327
2143936663245 14.596518 8.779864 1.159622
2143956684391 16.666309 10.392029 2.192125
2143976708454 13.741383 7.522436 -0.148355
2143996729600 9.875179 2.628217 -2.903092
2144016716214 7.668697 -0.785145 -3.030211
2144036737360 7.110571 -1.975873 -1.504188
2144056771370 7.733603 -2.265704 -0.490828
2144076792516 9.204291 -2.435594 -0.586541
2144096845277 9.966106 -2.591427 -1.176072
2144116866422 9.716953 -2.967399 -1.446760
2144136892777 8.629416 -3.326921 -0.917348
2144156913870 7.905886 -3.214159 0.143868
2144176926422 7.489236 -2.821437 1.128515
2144196947516 7.409974 -2.260918 1.655534
2144216965693 8.023434 -1.590031 1.063909
2144236986787 8.945567 -0.881157 0.666102
2144257007777 9.645169 -0.294018 0.766900
2144277028922 10.615159 0.213859 0.364307
2144297055537 11.901601 0.276072 -0.661017
2144317076683 13.341183 0.678365 -0.739980
2144337082464 15.298512 1.560120 0.009870
2144357103610 17.054245 1.983949 0.335593
2144377112672 18.347864 1.904986 0.440878
2144397133870 19.540688 1.758725 1.085444
2144417158714 21.076281 1.547857 2.259124
2144437179808 22.436899 1.212563 3.370590
2144457217985 22.827528 0.498904 3.964608
2144477239131 21.109781 -0.502493 4.498806
2144497240954 19.047466 -1.316950 4.235296
2144517262100 17.329720 -1.966302 3.145365
2144537318506 16.613367 -2.145764 2.637788
2144557339652 16.448263 -2.126621 1.665105
2144577356422 11.975779 -3.875475 0.038584
2144597377568 4.973781 -5.065905 -1.300499
2144617365954 0.027218 -5.317450 -2.289931
2144637387100 -2.320440 -6.287740 -1.633401
2144657443350 -5.024928 -9.591031 -1.103989
2144677464443 -10.563115 -14.427525 -0.018843
2144697492152 -23.810081 -21.151655 5.318048
2144717513297 -39.965221 -27.169006 12.969398
2144737552568 -42.507000 -32.704800 18.126827
2144757573714 -26.315964 -40.662731 12.336796
2144777585537 -3.091826 -47.451469 1.164407
2144797606683 22.793730 -48.134319 -10.065707
2144817613766 55.671711 -38.149967 -11.996416
2144837634912 78.186974 -21.704994 12.401701
2144857669027 78.186974 -6.896115 43.178783
2144877690172 60.709499 -7.396813 26.772097
2144897680693 35.355751 1.679762 5.533701
2144917701787 38.867516 8.420642 10.367802
2144937721631 39.833019 6.020342 9.354441
2144957742777 28.959734 -1.254736 -2.749652
2144977557568 16.759628 -7.756035 -8.853444
2144997578610 8.514261 -12.702599 -7.950452
2145017813350 4.504488 -17.014465 -3.921238
2145037834443 2.116153 -22.464417 -0.246461
2145057834027 -4.176971 -27.396624 2.613560
2145077855172 -17.457436 -33.277584 8.990433
2145097903402 -35.109589 -39.232719 18.567705
2145117924547 -45.850967 -44.790051 24.726233
2145137946058 -36.700218 -53.619865 17.638094
2145157967204 -12.505789 -63.043697 4.846363
2145177963506 22.513470 -69.381989 -10.812866
2145197984652 69.266235 -58.631332 -13.122239
2145218008402 78.186974 -20.806490 15.120545
2145238029547 75.108612 -0.921835 28.609486
2145258066787 46.746181 -3.786642 6.934998
2145278087881 21.610479 2.439183 -3.336791
2145298113297 16.915461 8.078169 2.103590
2145318134391 16.081861 9.733404 4.759923
2145338154912 12.512369 6.885048 0.548854
2145358176058 8.567203 2.273780 -1.947159
2145378177204 6.300900 0.007777 -1.631008
2145398198350 6.164509 -0.651147 -1.176072
2145418255225 7.091429 -1.376770 -2.323431
2145438276370 9.070293 -1.707578 -2.392823
2145458294600 9.807881 -2.011766 -1.458724
2145478315745 9.345767 -2.639283 -0.419043
2145498316995 8.516654 -3.101696 0.838684
2145518338141 7.680662 -3.149553 1.269691
2145538376422 7.467700 -3.111268 1.195514
2145558397568 7.364510 -2.845365 1.284048
2145578419600 7.565806 -2.212763 1.504487
2145598440745 8.301300 -1.544567 1.880759
2145618432360 8.890532 -1.106082 2.132304
2145638453558 9.419945 -0.663111 1.662713
2145658478922 9.913465 -0.583849 1.099801
2145678500068 11.012966 -0.279661 0.416949
2145698534079 12.371192 0.249751 -0.167498
2145718555225 13.976178 0.750449 0.203689
2145738571266 16.383657 1.579263 0.740279
2145758592464 18.989740 2.422434 0.853041
2145778613193 20.613869 2.606681 0.982254
2145798634339 21.167208 2.338386 0.984646
2145818703975 21.155245 1.964806 1.042373
2145838725225 21.265614 1.461716 1.252942
2145858730797 21.517159 0.690329 1.928615
2145878752100 21.591335 -0.298804 2.735893
2145898778714 20.824736 -1.113261 2.927619
2145918799964 18.577875 -1.939682 2.886642
2145938798350 15.684055 -2.847758 2.884248
2145958819600 12.656238 -3.293122 2.069792
2145978842256 9.115757 -3.484847 0.800399
2145998863558 5.390730 -4.109972 0.170190
2146018892204 2.372484 -4.864608 0.050548
2146038913454 0.163908 -6.040980 -0.433400
2146058937360 -1.374078 -9.686745 -1.060918
2146078958662 -5.250152 -14.626128 -2.026422
2146099006475 -13.993526 -18.492630 0.486640
2146119027725 -25.316961 -20.542980 9.414560
2146139030381 -36.247375 -24.129223 16.670496
2146159051683 -34.982769 -31.526335 14.090435
2146179092829 -18.714865 -40.020855 4.865506
2146199114131 1.244268 -47.504108 -3.013162
2146219123975 29.781370 -50.601620 -7.255637
2146239145277 69.431335 -36.774994 -7.832905
2146259157100 78.186974 -18.207586 11.278271
2146279178402 77.199936 -4.764110 41.698223
2146299193245 55.664532 -2.684747 31.709087
2146319214547 28.413572 -1.393520 10.296017
2146339236891 29.230423 4.305286 10.942677
2146359258193 36.603905 5.845366 11.335698
2146379287985 34.764122 1.995913 4.060620
2146399309287 26.152355 -3.460919 -1.863411
2146419319131 16.453049 -8.560922 -4.024129
2146439340433 10.270294 -12.760324 -3.281457
2146459342672 6.777670 -17.127226 -1.144966
2146479363922 4.593023 -22.751856 0.330808
2146499396579 -0.962214 -30.882069 0.967897
2146519417829 -18.676579 -41.306999 11.132010
2146539438454 -43.862831 -45.096630 36.866516
2146559459756 -47.261837 -49.652866 42.953560
2146579460225 -19.357038 -61.117775 15.314364
2146599481475 11.796316 -64.195839 -4.936991
2146619519547 43.059742 -52.462936 -7.722835
2146639540850 65.648888 -37.057644 1.200300
2146659561943 78.186974 -17.615961 18.998713
