time gx gy gz
2133725894964 0.065645 2.659887 -3.937101
2133745916058 3.329519 0.224631 -8.153427
2133765934027 5.386617 -2.429930 -12.486928
2133785955172 4.818848 -3.432447 -14.442829
2133805959547 3.089842 -3.165074 -14.124324
2133825980641 1.517558 -3.025528 -13.034457
2133846021735 0.209451 -3.105421 -12.393188
2133866042829 -0.187880 -2.890244 -10.233960
2133886073402 0.820895 -0.860841 -1.706503
2133906094495 2.867208 1.853372 10.236223
2133926106475 4.023119 3.599422 18.888313
2133946127516 1.742322 6.990192 24.107021
2133966119339 -5.144543 9.944083 25.699545
2133986140381 -9.158474 4.579437 18.649567
2134006190120 -3.533911 -4.183436 2.924198
2134026211162 3.895158 -5.128298 -5.387017
2134046230850 4.146686 -1.305044 -2.757888
2134066251839 0.858178 3.043371 0.616903
2134086264391 -0.185750 2.963478 0.562576
2134106285485 0.736742 0.298132 -1.391194
2134126306318 1.148987 -1.345522 -3.023131
2134146327412 0.616370 -1.169759 -3.221265
2134166351787 -0.122901 -0.293072 -2.412753
2134186372777 -0.502124 0.210783 -1.506240
2134206413454 -0.420101 0.274697 -1.003450
2134226434495 0.023036 0.223566 -0.874556
2134246441579 0.603588 0.039280 -0.873491
2134266462568 0.999854 -0.240876 -0.915035
2134286482881 1.090399 -0.300529 -0.877752
2134306503922 0.886940 -0.099200 -0.768033
2134326526735 0.562044 0.114912 -0.632748
2134346547777 0.294670 0.095738 -0.476159
2134366520172 0.133820 -0.022503 -0.356853
2134386541266 0.150864 -0.058721 -0.257786
2134406610172 0.237147 -0.052330 -0.295070
2134426631214 0.188147 -0.070439 -0.347266
2134446668454 0.082689 -0.122635 -0.416506
2134466689547 -0.133554 0.119173 -0.590139
2134486696839 -0.556451 0.633681 -0.766968
2134506717881 -0.852719 0.914902 -1.198387
2134526735850 -0.651257 0.421699 -1.953637
2134546756891 -0.158054 -0.025699 -2.625799
2134566760850 -0.080292 0.401460 -3.032718
2134586781943 -0.338078 1.070426 -3.305418
2134606821318 -0.322100 1.088535 -3.639901
2134626842360 0.126363 0.793465 -4.179975
2134646865589 0.600392 0.658181 -4.707398
2134666886631 0.886940 0.460048 -5.024837
2134686929079 1.033942 -0.064047 -5.309255
2134706950172 1.162835 -0.714904 -5.512714
2134726947777 1.186270 -1.241130 -5.610715
2134746968818 1.082942 -1.611831 -5.585150
2134766999652 0.911440 -1.831269 -5.393408
2134787020745 0.714372 -1.951640 -5.016315
2134807037308 0.547130 -2.003836 -4.540023
2134827058454 0.305322 -1.823812 -4.173583
2134847079912 0.037949 -1.895183 -3.716598
2134867101006 0.322366 -2.345776 -2.084661
2134887117360 1.808366 -1.584135 2.417147
2134907138506 3.406216 1.479475 9.760064
2134927165016 3.473325 4.371716 17.602444
2134947186162 1.470687 7.033867 23.690516
2134967203193 -4.949605 13.885579 25.552544
2134987224391 -13.477062 12.568951 17.861294
2135007258870 -7.597908 -5.595935 2.514083
2135027280016 5.165049 -10.170179 -6.536403
2135047287308 4.483299 -0.500793 -4.325912
2135067308454 -0.945394 4.175714 -1.351781
2135087328089 -0.281621 2.040853 -3.630314
2135107349235 3.601153 -1.077084 -8.061816
2135127372985 4.222317 -3.363207 -11.027558
2135147394131 2.249373 -3.678516 -12.374013
2135167361058 0.440607 -3.072398 -12.739388
2135187382256 -0.544734 -2.830590 -12.607299
2135207454235 -1.247921 -3.092638 -12.396383
2135227475381 -1.442858 -3.600754 -12.003312
2135247486735 -0.027030 -3.203422 -7.331067
2135267507881 2.480528 -0.420900 3.914865
2135287530537 4.423646 2.991174 15.993941
2135307551683 3.695959 6.660902 23.990911
2135327587620 -0.867632 10.144347 27.128023
2135347608766 -5.283023 7.142520 22.142599
2135367645954 -4.189029 -1.460568 6.549319
2135387667152 0.615305 -5.091015 -3.289440
2135407670172 2.832055 -2.388386 -1.247388
2135427691318 0.611044 3.224460 1.513829
2135447709600 -1.784798 4.122452 0.946060
2135467730745 -0.754718 0.986273 -0.791468
2135487754391 1.087204 -1.268826 -2.070813
2135507775537 1.316229 -1.433937 -2.295577
2135527778297 0.441672 -0.640338 -1.806635
2135547799443 -0.357253 -0.133287 -1.226083
2135567840641 -0.456319 -0.082156 -0.851121
2135587861787 -0.006791 -0.175897 -0.614639
2135607881735 0.451259 -0.296268 -0.404789
2135627902881 0.581218 -0.321834 -0.292939
2135647910850 0.403324 -0.174831 -0.220503
2135667931995 0.077363 0.107455 -0.132089
2135687980589 -0.177228 0.298132 -0.120371
2135708001735 -0.253925 0.366307 -0.173633
2135727993558 -0.227294 0.318372 -0.216242
2135748014756 -0.156989 0.206522 -0.196003
2135768061631 -0.065379 0.169239 -0.083088
2135788082777 -0.057922 0.167108 -0.024500
2135808099756 -0.086683 0.188413 -0.015978
2135828120954 -0.078161 0.172435 -0.056457
2135848132725 -0.000399 0.039280 -0.190677
2135868153870 0.064580 0.112782 -0.433550
2135888182152 0.107189 0.296002 -0.749924
2135908203297 0.148733 0.529288 -1.038602
2135928214860 0.114646 0.734878 -1.426347
2135948236006 0.106124 0.667768 -2.108096
2135968246475 0.286148 0.333285 -3.024197
2135988267672 0.543935 0.290675 -3.823121
2136008325537 0.737807 0.417438 -4.335498
2136028346683 0.902918 0.356720 -4.822443
2136048368089 1.077616 0.232088 -5.356125
2136068389287 1.207575 -0.001198 -5.913242
2136088374704 1.256575 -0.498662 -6.418162
2136108395850 1.238467 -1.073888 -6.669557
2136128418037 1.193727 -1.658701 -6.658905
2136148439235 1.011572 -2.288254 -6.440532
2136168493922 0.728220 -2.570674 -6.078353
2136188515120 0.420368 -2.410755 -5.779022
2136208532464 0.184951 -2.073077 -5.578759
2136228553610 0.130624 -2.030467 -5.672499
2136248580433 -0.072835 -2.387320 -5.817371
2136268601579 -0.060053 -2.158295 -3.624988
2136288584912 1.381208 -0.514641 3.695426
2136308606058 4.051880 2.088922 13.186919
2136328625277 4.657998 5.522168 20.847277
2136348646475 -0.098401 11.869093 25.521652
2136368680172 -11.239007 15.732693 23.074678
2136388701318 -16.263845 3.742164 13.044178
2136408726422 -6.355846 -6.574884 1.939922
2136428747620 5.504858 -3.375990 -4.833096
2136448776422 5.280094 -2.255231 -4.840552
2136468797568 0.792134 1.019295 -2.619408
2136488830225 -0.329556 3.206352 -1.960029
2136508851422 1.703973 1.570020 -4.032972
2136528853506 3.502087 -1.160172 -7.401372
2136548874704 3.639502 -2.962679 -9.993217
2136568904652 2.903426 -3.286510 -10.919971
2136588925797 1.927672 -2.684654 -10.623836
2136608938350 1.143661 -1.845117 -10.238221
2136628959495 1.037138 -1.358305 -10.720772
2136649003297 1.461100 -2.663349 -11.590002
2136669024495 1.960695 -4.809793 -7.293784
2136689019808 2.799033 -0.889603 4.616853
2136709040954 3.067472 5.445471 17.048521
2136729065381 1.440861 7.445047 23.813019
2136749086579 -2.045780 8.077795 23.532862
2136769100381 -2.819139 2.756823 13.960279
2136789121475 -0.902785 -5.038818 2.638715
2136809143245 1.378012 -3.406882 -0.229025
2136829164391 0.731416 2.617278 0.916234
2136849186370 -1.282008 4.059603 1.001452
2136869207516 -0.798392 1.950309 0.433683
2136889267256 0.979615 -0.293072 -0.006391
2136909288402 1.429143 -1.029148 -0.134219
2136929303245 0.631284 -0.608381 -0.256721
2136949324339 -0.243273 -0.199332 -0.456985
2136969346318 -0.579886 -0.091743 -0.569900
2136989367412 -0.448863 -0.084287 -0.578422
2137009402777 -0.180424 -0.084287 -0.482551
2137029423870 0.010253 -0.043808 -0.362179
2137049446839 0.137016 0.042476 -0.309983
2137069467933 0.176429 0.138347 -0.263113
2137089483766 0.122102 0.203326 -0.197068
2137109504860 0.123168 0.213979 -0.104393
2137129487881 0.156190 0.205457 0.089480
2137149509027 0.147668 0.269371 0.280289
2137169527881 0.174299 0.396134 0.420900
2137189549027 0.144472 0.493070 0.498662
2137209563662 0.043275 0.483483 0.497597
2137229584808 -0.004660 0.269371 0.434748
2137249613610 -0.074966 -0.015046 0.282420
2137269634704 -0.126097 -0.132222 0.116110
2137289629443 -0.154858 0.090412 -0.043675
2137309650589 -0.218772 0.355655 -0.275895
2137329705954 -0.080292 0.210783 -0.597596
2137349727047 0.228626 0.011584 -1.010906
2137369736787 0.402259 0.185217 -1.423151
2137389757933 0.432085 0.498396 -1.636198
2137409778141 0.427824 0.646463 -1.814092
2137429799235 0.486412 0.450460 -2.398905
2137449808141 0.694132 -0.050199 -3.482247
2137469829235 0.877353 -0.265376 -4.451609
2137489856110 0.734611 -0.065112 -5.438148
2137509877256 0.359649 -0.067243 -6.786733
2137529875016 0.166842 -0.084287 -7.932923
2137549896162 0.295735 -0.086417 -8.088448
2137569938558 0.679219 -0.446466 -7.506830
2137589959652 0.943397 -0.947125 -7.040258
2137609978350 0.934875 -1.356175 -6.928409
2137629999495 0.775090 -1.620353 -6.922018
2137650033975 0.759112 -1.791855 -6.854908
2137670055068 0.905049 -2.077338 -6.633339
2137690069079 0.780416 -2.689980 -6.484207
2137710090225 -0.099466 -2.604761 -4.411130
2137730115797 -0.915568 -1.080279 2.640846
2137750136891 -0.165511 0.487744 12.609563
2137770172152 0.872026 0.994794 20.708796
2137790193245 0.141277 2.298773 25.030579
2137810209704 -5.789142 6.912430 24.576790
2137830230902 -11.480815 3.819926 17.941187
2137850262100 -5.228696 -2.266949 6.449187
2137870283245 3.184647 -4.898208 -3.555748
2137890236735 2.779859 -3.799953 -5.588346
2137910257933 0.225430 2.074941 -3.309679
2137930336943 0.299996 2.334991 -2.577864
2137950358089 1.891454 0.284284 -5.283689
2137970362933 3.098363 -0.454988 -8.562476
2137990384027 3.232583 -1.143128 -10.608922
2138010431787 2.755358 -1.155911 -11.401455
2138030452933 2.054435 -1.137802 -11.027558
2138050446943 1.220358 -1.438198 -10.440615
2138070468089 0.510912 -1.514894 -10.306396
2138090518818 -0.799457 -1.454176 -8.508149
2138110539964 -2.037258 -0.973756 -0.534747
2138130551683 -1.434336 0.709312 11.019170
2138150572777 0.232887 2.925130 19.606279
2138170607100 0.470434 4.600741 23.456165
2138190628245 -2.998098 4.238562 20.330639
2138210615641 -3.921655 -3.335511 11.248195
2138230636839 2.007565 -7.480466 2.453365
2138250687672 3.194234 -1.669353 -0.621031
2138270708818 -1.191463 3.802882 0.028761
2138290716787 -2.007432 3.172264 0.261115
2138310737933 0.397998 0.575093 -0.607183
2138330734912 1.074421 -0.085352 -1.643655
2138350756058 0.229691 0.286415 -2.075074
2138370813610 -0.317839 0.509048 -2.140053
2138390834756 -0.297599 0.541005 -2.179467
2138410832360 0.145537 0.571897 -2.046313
2138430853506 0.634479 0.499461 -1.678807
2138450887725 0.719698 0.434482 -1.248453
2138470908870 0.469368 0.537810 -0.821295
2138490899964 0.206256 0.424895 -0.548595
2138510921110 0.076297 0.106390 -0.480420
2138530968141 0.018775 0.017976 -0.406919
2138550989287 -0.038748 0.147934 -0.221568
2138571019652 -0.150597 0.167108 -0.002130
2138591040850 -0.281621 0.078694 0.180158
2138611042881 -0.246468 -0.028894 0.304790
2138631064027 -0.098401 -0.061917 0.304790
2138651103193 -0.023835 0.138347 0.212115
2138671124287 0.004927 0.319437 0.156722
2138691150120 0.083754 0.217174 -0.003196
2138711171266 0.168973 0.164978 -0.223699
2138731163350 0.123168 0.413177 -0.563508
2138751184495 0.003861 0.806248 -1.100386
2138771204443 0.001731 0.735943 -1.734199
2138791225589 0.301061 0.152195 -2.363752
2138811264235 0.576957 0.091477 -2.844172
2138831285381 0.465107 0.715703 -3.132850
2138851310016 0.401193 0.959642 -3.620727
2138871331162 0.824091 0.568701 -4.281171
2138891344287 1.386534 0.347133 -4.865052
2138911365433 1.626211 0.408916 -5.144144
2138931388454 1.532471 0.247001 -5.378495
2138951409600 1.324750 -0.312246 -5.771566
2138971419964 1.133008 -0.921560 -6.155050
2138991441110 1.005180 -1.424350 -6.276486
2139011491683 0.865635 -2.204100 -6.077288
2139031512829 0.657915 -3.409012 -5.705521
2139051526162 0.225430 -3.956542 -5.505258
2139071547308 -0.449928 -3.622059 -5.776892
2139091548922 -1.621817 -3.006354 -5.929220
2139111570068 -2.844705 -1.473350 -2.368013
2139131588454 -1.992518 0.153260 6.803910
2139151609600 0.003861 1.231276 17.191263
2139171637672 0.217973 2.985848 24.072935
2139191658818 -3.161079 7.986185 26.081964
2139211678610 -10.249406 12.087465 19.904545
2139231699756 -8.403224 -1.060040 6.239336
2139251745068 1.274684 -14.894621 -4.942814
2139271766214 3.139908 -8.569134 -5.757718
2139291727620 0.935940 1.016099 -1.944050
2139311748714 -0.478689 2.319012 -2.365883
2139331806683 1.491992 -1.293326 -6.129484
2139351827829 4.017793 -3.072398 -9.040766
2139371846787 3.837635 -2.210492 -10.145546
2139391867933 2.286656 -1.430741 -10.510921
2139411880589 0.812373 -1.235803 -10.657923
2139431901735 -0.194272 -1.362566 -10.647270
2139451947985 -0.870828 -2.266949 -10.702662
2139471969131 -1.782668 -3.463339 -10.644074
2139491985120 -1.489728 -2.314884 -7.022149
2139512006266 1.048855 -0.052330 3.032851
2139532036318 3.600088 1.541259 15.018188
2139552057412 3.428586 4.108604 23.354836
2139572050433 0.112515 8.973656 27.003391
2139592071631 -6.759569 11.417434 22.293863
2139612124912 -5.435485 -2.805025 6.303250
2139632146058 3.896223 -14.937230 -5.313516
2139652162204 4.673976 -4.501941 -4.122452
2139672183350 -0.985873 6.115503 0.971626
2139692191006 -3.284646 4.798875 2.437386
2139712212204 -0.392405 1.227015 0.174831
2139732248818 2.385722 -1.263499 -1.922746
2139752269912 2.008630 -1.605439 -2.474536
2139772292047 0.650458 -0.288811 -1.844984
2139792313193 0.045406 0.576158 -0.950188
2139812318506 0.109320 0.602789 -0.550725
2139832339652 0.523695 0.252327 -0.584813
2139852347620 0.959376 -0.162049 -0.686010
2139872368766 1.071225 -0.328225 -0.618900
2139892408610 0.897592 -0.301594 -0.320635
2139912429704 0.509847 -0.160983 0.066044
2139932457881 0.075232 0.123434 0.317573
2139952479027 -0.186815 0.368437 0.355921
2139972484131 -0.183620 0.284284 0.246202
2139992505277 0.090145 -0.205723 0.173766
2140012543506 0.303192 -0.648860 0.134353
2140032564600 0.313844 -0.515706 0.102262
2140052569495 0.231821 -0.101330 0.095871
2140072590641 0.145537 0.142608 0.030892
2140092603089 0.180690 0.113847 -0.165111
2140112624235 0.204125 -0.032090 -0.399462
2140132640641 0.139146 -0.099200 -0.650857
2140152661787 0.158320 -0.113048 -0.871361
2140172695693 0.221169 -0.126896 -1.023689
2140192716839 0.230756 -0.058721 -1.218627
2140212754079 0.230756 0.069107 -1.578675
2140232775225 0.226495 0.056324 -2.045247
2140252770016 0.167907 0.013715 -2.499037
2140272791110 0.009188 0.063781 -3.076393
2140292828975 -0.031291 -0.069373 -3.915797
2140312850120 0.243539 -0.154592 -4.779834
2140332898922 0.635545 -0.004394 -5.393408
2140352920016 0.974289 -0.114113 -5.761979
2140372956735 1.086138 -0.466705 -5.998460
2140392977829 0.952984 -0.735144 -6.084744
2140412995329 0.775090 -0.895994 -5.895133
2140433016422 0.689872 -1.165498 -5.596868
2140453009600 0.783612 -1.621418 -5.310320
2140473030745 0.775090 -2.106099 -5.179296
2140493050068 0.565239 -2.320211 -5.236819
2140513071162 0.065645 -2.450169 -5.426430
2140533090225 -0.957112 -2.661218 -4.797943
2140553111318 -1.388531 -1.672549 -0.694532
2140573158141 -0.090944 0.968164 7.159698
2140593179235 1.418491 2.947500 15.221647
2140613205381 0.906114 4.763722 20.980431
2140633226475 -2.216217 8.705217 24.094240
2140653245954 -8.682315 13.209156 21.780420
2140673267047 -11.968692 6.668359 11.545395
2140693255172 -2.731790 -6.117899 -1.055646
2140713276318 5.883016 -8.477524 -6.874082
2140733288714 4.423646 -1.864291 -5.212318
2140753309860 0.716502 1.725544 -2.928326
2140773330589 0.018775 0.747660 -3.885970
2140793351787 1.749778 -1.204912 -7.652767
2140813391735 3.334845 -3.379185 -11.240605
2140833412933 3.103690 -4.628704 -12.883195
2140853418297 1.555906 -4.276112 -12.736193
2140873439495 -0.080292 -3.024463 -11.822223
2140893482829 -1.165897 -2.205166 -11.362041
2140913504027 -1.709166 -2.894505 -10.942340
2140933495016 -0.446732 -3.298228 -6.005917
2140953516214 2.827794 -0.118374 4.708463
2140973556631 5.516575 3.336310 15.787286
2140993577829 5.714709 5.203663 23.029938
2141013606527 3.924984 6.355180 24.695030
2141033627725 2.362287 3.814600 19.651020
2141053615902 2.149241 -1.389197 7.974601
2141073637100 2.238720 -3.953346 -0.403723
2141093681058 0.456585 -1.376414 -0.929948
2141113702256 -1.555773 2.958152 0.412378
2141133718402 -1.096657 3.124328 0.804384
2141153739600 0.911440 0.645398 0.554054
2141173768558 1.579341 -0.920494 0.115045
2141193789756 0.865635 -1.169759 -0.034087
2141213813245 0.076297 -0.742601 -0.174698
2141233834443 -0.406253 -0.331421 -0.536877
2141253847985 -0.546864 -0.206788 -0.741402
2141273869183 -0.417971 -0.245137 -0.735011
2141293900016 -0.263512 -0.180158 -0.605052
2141313921214 -0.256055 0.198000 -0.431419
2141333941214 -0.341274 0.551658 -0.318505
2141353962412 -0.373231 0.740204 -0.274830
2141373965172 -0.319969 0.686942 -0.295070
2141393986370 -0.234751 0.567636 -0.338744
2141413999131 -0.133554 0.445134 -0.374962
2141434020329 0.076297 0.251262 -0.309983
2141454054495 0.187082 0.086151 -0.289743
2141474075693 0.156190 0.297067 -0.382419
2141494085850 0.064580 0.592136 -0.578422
2141514107047 0.002796 0.691203 -0.696662
2141534125381 -0.116510 0.737008 -0.795729
2141554146579 -0.228359 1.106644 -1.100386
2141574169339 -0.234751 1.480541 -1.555240
2141594190537 -0.178293 1.317560 -1.863093
2141614233454 -0.049400 0.303458 -2.247642
2141634254652 0.256322 -0.733013 -2.983718
2141654290537 0.799591 -0.617968 -3.598357
2141674311735 1.233140 0.171369 -3.604748
2141694295381 0.982811 0.407851 -3.562139
2141714316579 0.509847 -0.320768 -4.076647
2141734341475 0.455520 -0.557250 -4.892748
2141754362672 0.526891 -0.456053 -5.543606
2141774378662 0.492803 -1.280543 -5.999526
2141794399860 0.415041 -2.487452 -6.666361
2141814444600 0.292540 -2.930722 -7.183000
2141834465745 0.031558 -2.508757 -7.109499
2141854464964 -0.276295 -2.195578 -6.683405
2141874486110 -0.464841 -2.352168 -6.228550
2141894511891 -0.488276 -2.310624 -5.826958
2141914533089 -0.609713 -1.887726 -5.477561
2141934560641 -1.027417 -1.862160 -5.156926
2141954581787 -0.972025 -2.255231 -3.565335
2141974605433 0.576957 -1.334870 1.360436
2141994626631 2.654161 1.630739 9.018529
2142014662464 3.139908 4.922442 16.123899
2142034683610 1.222488 7.693246 20.693882
2142054694704 -3.554150 11.662437 21.711180
2142074715902 -7.854629 8.447431 17.173155
2142094718975 -5.209522 -4.718184 7.371679
2142114740172 1.452578 -6.570623 -2.117683
2142134757777 2.205698 0.620898 -3.985037
2142154778975 -0.198533 3.281983 -1.938724
2142174805381 0.278692 0.751921 -2.668409
2142194826527 2.502898 -1.752442 -6.036808
2142214869339 2.860816 -2.921135 -8.583781
2142234890537 1.417426 -3.356816 -9.577776
2142254920068 -0.125032 -2.990376 -9.904803
2142274941214 -1.081744 -2.407560 -10.078436
2142294963662 -1.555773 -2.484257 -10.404397
2142314984808 -1.627144 -3.102225 -10.583357
2142334996943 -0.909176 -4.136566 -8.732913
2142355018089 0.799591 -2.599435 -1.719286
2142375025589 2.692510 1.450714 8.508283
2142395046787 3.897288 5.037487 17.243460
2142415069339 2.785185 7.952098 21.687744
2142435090485 0.353258 6.302984 19.568996
2142455109600 0.181755 -1.959097 10.029569
2142475130745 1.442991 -3.936302 2.726064
2142495145693 0.394802 1.580673 1.361501
2142515166891 -1.716623 3.890231 0.746862
2142535211735 -0.975221 1.598782 -0.836208
2142555232881 0.785743 -0.545532 -1.887593
2142575255120 0.621697 -0.530619 -1.932333
2142595276266 -0.641670 0.424895 -1.397586
2142615295641 -1.214898 0.512244 -1.043928
2142635316787 -0.649126 -0.361247 -1.008776
2142655333037 0.244604 -1.087736 -0.981080
2142675354183 0.620631 -1.047257 -0.719032
2142695386058 0.413976 -0.581750 -0.237547
2142715407256 0.027297 -0.103461 0.176962
2142735420016 -0.202794 0.027563 0.284550
2142755441162 -0.232620 -0.182288 0.147135
2142775468350 -0.168706 -0.302659 0.013848
2142795489547 -0.145271 -0.109852 0.075632
2142815505016 -0.163380 0.243805 0.230223
2142835526214 -0.086683 0.353524 0.390008
2142855534079 0.081623 0.163913 0.456053
2142875555277 0.238213 0.001997 0.386813
2142895592777 0.293605 -0.028894 0.297333
2142915613922 0.221169 0.071237 0.257920
2142935636943 0.094406 0.233153 0.206788
2142955658141 -0.053661 0.241675 0.106523
2142975679079 -0.134619 0.054194 -0.076697
2142995700277 -0.109053 0.014780 -0.322766
2143015718037 -0.166576 0.343937 -0.553921
2143035739183 -0.298665 0.809444 -0.752055
2143055758558 -0.390275 1.049121 -1.130212
2143075779704 -0.307187 0.650724 -1.818353
2143095803506 -0.074966 0.248066 -2.620473
2143115824652 0.017709 0.383351 -3.424724
2143135842047 0.107189 0.585745 -4.199149
2143155863193 0.391606 0.375894 -4.952402
2143175884339 0.727155 -0.184418 -5.747066
2143195905537 1.074421 -0.741535 -6.488468
2143215930329 1.325816 -1.319957 -7.015758
2143235951475 1.497318 -1.972945 -7.416286
2143255933402 1.527145 -2.390516 -7.660224
2143275954547 1.191596 -2.730458 -7.597375
2143295975745 0.452325 -3.165074 -7.369415
2143315996891 -0.970960 -3.802083 -7.176608
2143336029495 -2.977859 -3.575188 -5.821631
2143356050641 -2.906488 -1.281608 -0.611444
2143376103506 0.538608 1.092796 7.247046
2143396124704 3.961335 3.093437 13.967735
2143416131943 4.044424 5.409253 18.143581
2143436153089 1.888259 7.938250 20.769514
2143456160329 -1.449250 10.716377 22.405712
2143476181527 -5.791273 12.983326 18.423738
2143496197516 -6.121495 5.863042 4.785293
2143516218714 0.299996 -9.070859 -4.556135
2143536263089 2.946035 -9.384037 -4.568918
2143556284287 1.178813 0.337546 -3.498225
2143576248350 0.456585 2.617278 -4.203410
2143596269547 1.212901 -1.052583 -6.604578
2143616351162 1.249119 -3.923520 -9.394556
2143636372360 0.174299 -4.529637 -10.968970
2143656365381 -1.127549 -4.092892 -11.441935
2143676386527 -1.981866 -3.680646 -11.470695
2143696431735 -2.475069 -3.517666 -11.372694
2143716452881 -2.855357 -3.631646 -11.253388
2143736437256 -1.860430 -4.883295 -10.225438
2143756458402 1.401447 -4.432701 -4.388760
2143776486631 5.012720 0.428091 5.684350
2143796507777 6.667027 4.139495 15.375041
2143816552308 5.563446 7.043454 21.293610
2143836573402 0.761242 11.521827 23.813019
2143856565329 -2.518744 6.126155 18.756090
2143876586475 0.152994 -5.141081 4.139629
2143896618402 1.926607 -6.399121 -4.183170
2143916639547 -0.053661 0.209718 -2.029269
2143936663245 -1.684666 4.493153 1.065366
2143956684391 -1.059374 3.395963 0.784145
2143976708454 0.540739 0.473896 -0.830882
2143996729600 1.224619 -1.248586 -1.819418
2144016716214 0.730350 -1.217695 -1.743786
2144036737360 0.033688 -0.378291 -1.059907
2144056771370 -0.144206 0.222501 -0.369636
2144076792516 0.085884 0.212913 -0.030892
2144096845277 0.308518 -0.174831 -0.078827
2144116866422 0.235017 -0.379356 -0.282287
2144136892777 -0.138880 -0.117309 -0.357918
2144156913870 -0.496798 0.346068 -0.216242
2144176926422 -0.588408 0.686942 -0.025566
2144196947516 -0.405188 0.786009 0.129026
2144216965693 -0.094140 0.642202 0.229158
2144236986787 0.128494 0.264045 0.196136
2144257007777 0.255256 0.029693 0.095871
2144277028922 0.377758 0.075498 0.047935
2144297055537 0.395867 0.239544 0.014913
2144317076683 0.245669 0.173500 -0.062849
2144337082464 0.109320 0.061650 -0.225829
2144357103610 0.012383 0.264045 -0.542204
2144377112672 -0.169772 0.660311 -0.939535
2144397133870 -0.354057 0.810509 -1.361368
2144417158714 -0.454189 0.774291 -1.859897
2144437179808 -0.400927 0.732747 -2.529928
2144457217985 -0.188946 0.732747 -3.358680
2144477239131 0.127429 0.630485 -4.236432
2144497240954 0.474694 0.787074 -4.800073
2144517262100 0.735677 1.082144 -5.139883
2144537318506 0.982811 0.860575 -5.500997
2144557339652 1.309837 0.413177 -6.060244
2144577356422 1.471753 -0.007590 -6.896452
2144597377568 1.464296 -0.826754 -7.244783
2144617365954 1.289598 -2.032598 -6.925213
2144637387100 0.682415 -2.848699 -6.475685
2144657443350 0.058188 -2.883852 -6.178485
2144677464443 -0.591604 -2.940310 -6.061309
2144697492152 -1.349118 -3.208748 -5.456257
2144717513297 -1.470554 -2.266949 -2.026073
2144737552568 0.065645 -0.535945 4.519917
2144757573714 2.876795 1.279212 11.591200
2144777585537 4.574910 3.226591 16.799257
2144797606683 2.870404 7.058367 20.121853
2144817613766 -3.677717 11.572958 20.498945
2144837634912 -8.526791 5.019378 13.902756
2144857669027 -3.831110 -7.878863 2.338320
2144877690172 1.731669 -4.596747 -4.315259
2144897680693 1.452578 2.495841 -3.540835
2144917701787 -0.081357 2.546972 -3.255352
2144937721631 1.654973 0.031824 -6.103919
2144957742777 3.686372 -2.503431 -9.255011
2144977557568 3.009949 -3.828714 -10.898665
2144997578610 0.764438 -3.537905 -11.108517
2145017813350 -1.186137 -2.867874 -10.744206
2145037834443 -2.087324 -2.468278 -10.452332
2145057834027 -2.208761 -2.279732 -10.140220
2145077855172 -1.854038 -3.257749 -9.436100
2145097903402 -0.547929 -4.710727 -6.321226
2145117924547 1.278945 -2.685719 0.421965
2145137946058 3.638437 1.305843 9.072856
2145157967204 5.771166 2.963478 16.548927
2145177963506 4.885958 6.974214 21.972162
2145197984652 -2.110759 11.721025 24.215675
2145218008402 -6.898050 5.099270 16.903650
2145238029547 -1.047657 -6.027355 3.556946
2145258066787 4.009271 -5.842004 -2.637517
2145278087881 1.580406 0.111716 -1.410369
2145298113297 -1.675079 3.604748 0.294137
2145318134391 -0.978417 2.248707 -0.107589
2145338154912 1.084008 -0.502923 -1.445521
2145358176058 1.617689 -1.744985 -2.134727
2145378177204 1.137269 -1.412632 -1.816222
2145398198350 0.763373 -0.664839 -1.071624
2145418255225 0.637675 -0.138613 -0.409049
2145438276370 0.279757 0.151130 -0.002130
2145458294600 -0.128227 0.345002 0.004261
2145478315745 -0.332752 0.232088 -0.155524
2145498316995 -0.348731 -0.020373 -0.235417
2145518338141 -0.242207 -0.055525 -0.133154
2145538376422 -0.185750 0.091477 0.104393
2145558397568 -0.247534 0.366307 0.369769
2145578419600 -0.293339 0.571897 0.598794
2145598440745 -0.216642 0.528222 0.695730
2145618432360 0.040079 0.223566 0.621164
2145638453558 0.397998 -0.151396 0.514641
2145658478922 0.614240 -0.349530 0.441140
2145678500068 0.645132 -0.246202 0.474162
2145698534079 0.470434 0.001997 0.482684
2145718555225 0.181755 0.164978 0.407052
2145738571266 0.015579 0.278958 0.271768
2145758592464 0.008122 0.323698 -0.074566
2145778613193 0.099732 0.123434 -0.668966
2145798634339 0.128494 0.107455 -1.274019
2145818703975 0.003861 0.425960 -1.780004
2145838725225 -0.136749 0.702921 -2.244446
2145858730797 -0.196402 0.674159 -2.805824
2145878752100 -0.113314 0.450460 -3.462007
2145898778714 0.037949 0.444069 -4.125648
2145918799964 0.259517 0.386546 -4.856531
2145938798350 0.627023 0.072303 -5.495670
2145958819600 1.036072 -0.244072 -5.920698
2145978842256 1.269358 -0.497597 -6.250921
2145998863558 1.276815 -0.723426 -6.486337
2146018892204 1.151117 -0.917299 -6.571556
2146038913454 0.939136 -0.948191 -6.782472
2146058937360 0.594001 -0.835276 -7.311893
2146078958662 0.224365 -1.344457 -7.875401
2146099006475 -0.480820 -2.916874 -7.734790
2146119027725 -0.796262 -4.458267 -5.629889
