time gx gy gz
2264185641950 11.275358 11.304386 4.479438
2264205663305 11.717430 -4.305938 6.492862
2264225688461 10.144081 -3.165074 8.165277
2264245709815 9.429310 2.359491 5.005796
2264265775388 6.475285 5.560516 2.272275
2264285796742 2.979057 5.606321 0.787340
2264305780492 1.455774 2.630060 -0.235417
2264325801794 1.091464 -0.491206 -0.861773
2264345823825 0.505586 -1.671484 -1.108908
2264365845128 -0.439275 -1.507438 -1.017298
2264385894815 -1.310769 -1.481872 -0.874556
2264405916117 -1.856169 -2.504496 -0.944862
2264425903617 -2.179999 -4.459332 -1.263366
2264445924919 -2.476134 -6.211640 -1.560566
2264465937159 -2.829792 -7.133067 -1.468956
2264485958461 -2.936315 -8.159019 -0.801055
2264505993409 -2.367480 -10.387486 0.273898
2264526014711 -1.262834 -13.034724 1.459502
2264546046273 -0.166576 -13.784648 2.254166
2264566067628 0.527956 -12.148450 2.758021
2264586086325 0.967897 -9.424516 2.984916
2264606107680 1.256575 -6.090203 2.867740
2264626127784 0.671763 -1.902639 2.155100
2264646149086 -0.556451 1.854438 1.534069
2264666182836 -1.222355 3.324592 1.292261
2264686204138 -0.801588 2.166684 1.116497
2264706226742 0.159385 -0.176962 0.777753
2264726248044 1.060573 -1.863226 0.269637
2264746302003 1.500514 -2.228601 -0.105458
2264766323305 1.404643 -1.622483 -0.249265
2264786312628 0.959376 -0.706383 -0.234351
2264806333930 0.342606 0.210783 -0.196003
2264826382055 -0.213446 0.902119 -0.298265
2264846403357 -0.435015 1.126883 -0.552856
2264866389190 -0.305056 0.766835 -0.920361
2264886410492 -0.058987 0.115977 -1.296389
2264906430492 0.000666 -0.428357 -1.544588
2264926451794 -0.037683 -0.917299 -1.908898
2264946481482 0.050732 -1.496786 -2.359491
2264966502784 0.146603 -2.026206 -2.705692
2264986512263 0.050732 -2.387320 -2.963478
2265006533617 -0.273099 -2.569608 -3.182916
2265026555440 -0.625691 -2.623935 -3.433246
2265046576742 -0.904915 -2.317015 -3.557878
2265066616221 -1.090266 -1.791855 -3.374658
2265086637523 -1.150984 -1.585200 -2.948565
2265106629867 -1.172289 -1.658701 -2.467080
2265126651117 -1.209572 -1.730072 -2.021812
2265146706586 -1.214898 -1.644853 -1.594654
2265166727888 -1.172289 -1.408371 -1.105712
2265186714086 -1.124353 -1.056844 -0.434615
2265206735388 -1.278812 -0.637142 0.475227
2265226765336 -2.215152 0.533549 1.846182
2265246786638 -4.333900 2.995435 3.899951
2265266828982 -6.824549 5.902456 6.438535
2265286850284 -8.606684 9.085505 9.512930
2265306859919 -9.273520 13.932449 12.991982
2265326881221 -8.011218 18.909351 15.278105
2265346883409 -2.676398 18.460888 13.561881
2265366904711 6.118432 9.977106 6.259575
2265386928721 10.553130 -3.897954 0.339942
2265406950023 7.927198 -7.369681 1.837660
2265426971482 4.437494 -0.339942 2.675998
2265446992784 3.466934 2.625799 -0.754185
2265467047888 2.601965 0.669898 -3.327788
2265487069190 1.432339 -2.047511 -3.843361
2265507065648 2.025674 -5.020710 -4.509131
2265527086950 3.734308 -7.918276 -5.379560
2265547101221 5.056395 -10.246876 -5.964373
2265567122523 5.387682 -11.246064 -5.862111
2265587140909 4.660128 -10.695339 -4.364260
2265607162263 3.324193 -9.736629 -1.920615
2265627219294 1.696517 -8.696961 0.477358
2265647240596 -1.602643 -6.232945 3.695426
2265667251169 -6.204583 -2.188122 8.469934
2265687272471 -9.275650 2.503298 14.600616
2265707268617 -9.725178 8.520932 20.220919
2265727289919 -7.355034 18.361820 20.387094
2265747317940 1.797714 20.799208 12.838588
2265767339242 12.978666 5.768237 5.128298
2265787390336 15.168919 -8.653287 5.616175
2265807411638 11.145400 -2.762416 7.110697
2265827409190 7.915480 5.612713 3.680513
2265847430492 5.759449 5.693671 0.347399
2265867468825 3.090907 3.517400 -0.684945
2265887490128 1.332207 1.070426 -0.945927
2265907502628 0.844330 -0.860841 -0.912905
2265927523930 0.549261 -1.356175 -1.057776
2265947543148 -0.243273 -1.002517 -1.359237
2265967564503 -1.280943 -0.690404 -1.569088
2265987588825 -2.061759 -1.305044 -1.650046
2266007610128 -2.450569 -2.831656 -1.694786
2266027612680 -2.635919 -4.304873 -1.596784
2266047633982 -2.679594 -5.086754 -1.298519
2266067675544 -2.528331 -6.226553 -0.906513
2266087696794 -1.856169 -8.298565 -0.426093
2266107715075 -0.365774 -10.286289 0.261115
2266127736325 1.134074 -11.143802 1.034474
2266147741065 1.995847 -10.328898 1.595852
2266167762367 2.479463 -8.453024 1.841921
2266187811898 2.475202 -6.613233 1.695984
2266207833148 1.763626 -4.146153 1.125019
2266227822003 0.575892 -1.361501 0.689339
2266247843253 -0.400927 0.525027 0.559380
2266267915284 -0.592669 0.531418 0.551924
2266287936534 -0.227294 -0.293072 0.454988
2266307907680 0.124233 -0.574294 0.265376
2266327928930 0.146603 -0.777753 0.015978
2266347981638 -0.178293 -0.831015 -0.350462
2266368002940 -0.555386 -0.694665 -0.674293
2266388027471 -0.734478 -0.489075 -0.866034
2266408048721 -0.795196 -0.202527 -1.075885
2266428064971 -0.892133 -0.032090 -1.426347
2266448086221 -0.942199 -0.262180 -1.807700
2266468088617 -0.834610 -0.674426 -2.091053
2266488109867 -0.671496 -0.871494 -2.230598
2266508124659 -0.535146 -0.833145 -2.233794
2266528145909 -0.343405 -0.877885 -2.176271
2266548167680 -0.192141 -0.981213 -2.063356
2266568188982 -0.133554 -1.058975 -1.935528
2266588245180 -0.168706 -1.132476 -1.905702
2266608266430 -0.248599 -1.247521 -1.922746
2266628275596 -0.324230 -1.291196 -1.800244
2266648296846 -0.367905 -1.237934 -1.596784
2266668297107 -0.332752 -1.234738 -1.538196
2266688318409 -0.176163 -1.558569 -1.581871
2266708336430 -0.061118 -1.863226 -1.367759
2266728357732 -0.335948 -1.504242 -0.743533
2266748417211 -1.028482 -0.501858 0.225963
2266768438513 -2.564548 1.362300 1.918618
2266788437055 -5.631487 4.529371 4.450677
2266808458357 -9.710265 8.614673 7.640118
2266828474190 -12.993446 13.454160 11.609309
2266848495440 -12.216891 20.074717 14.420592
2266868518096 -3.399691 23.573074 13.739775
2266888539346 8.464075 16.902452 7.963948
2266908549919 11.323294 3.442833 2.642976
2266928571221 6.548786 -4.130175 3.399292
2266948588930 3.366802 -2.062424 3.833907
2266968610232 2.988644 -1.691723 1.463763
2266988667471 2.464550 -3.195965 -0.638075
2267008688721 1.491992 -5.463847 -1.486000
2267028707732 1.553776 -8.551025 -1.589328
2267048729138 2.441115 -11.092671 -1.614893
2267068719190 3.387042 -12.485064 -1.434869
2267088740596 4.250013 -13.069877 -1.102516
2267108796898 4.469451 -12.568151 -0.497464
2267128818305 3.528718 -10.617577 0.609446
2267148813044 0.686676 -6.902977 2.598237
2267168834450 -4.963453 -0.807580 5.704589
2267188861898 -12.026215 6.592727 8.851288
2267208883305 -16.345867 11.138209 10.423704
2267228912888 -9.480174 10.083629 9.261402
2267248934294 5.530424 10.404264 5.461716
2267268936950 10.076971 11.714634 3.457880
2267288958357 7.190057 13.926058 5.554391
2267309007055 7.612954 12.303708 6.605776
2267329028409 9.658335 6.068633 5.469172
2267349021378 7.751434 3.329918 5.017514
2267369042784 4.381037 3.451355 4.103411
2267389082419 2.652031 1.685066 2.204100
2267409103825 1.021159 -0.096004 0.326094
2267429136013 -1.214898 -0.518902 -1.049255
2267449157419 -2.901162 -0.579620 -1.557371
2267469166013 -3.125926 -1.618222 -1.606371
2267489187419 -2.600766 -3.459078 -1.685199
2267509197107 -2.265218 -4.880099 -1.927006
2267529218513 -2.399437 -5.786612 -2.375470
2267549235232 -3.250559 -6.108313 -2.655626
2267569256638 -4.705667 -6.114704 -2.571472
2267589309659 -5.661314 -6.554645 -2.460688
2267609331065 -5.015650 -6.778344 -2.457493
2267629345232 -3.736305 -6.369295 -2.310490
2267649366638 -2.942706 -6.039073 -1.769352
2267669390648 -1.917952 -5.964506 -1.113168
2267689412055 -0.425427 -5.446803 -0.656184
2267709421273 0.373497 -4.660661 -0.089480
2267729442680 0.276561 -3.845757 0.538076
2267749477836 0.141277 -3.095834 0.769231
2267769499242 0.319170 -2.166817 0.463510
2267789515336 0.571631 -1.310370 0.148201
2267809536742 0.766568 -0.868298 0.198266
2267829553617 0.994528 -0.857646 0.344203
2267849575023 1.180944 -0.921560 0.278159
2267869595753 1.286402 -0.951386 0.068175
2267889617159 1.407839 -1.106910 -0.185351
2267909640805 1.419556 -1.192129 -0.323831
2267929662211 1.156444 -1.019561 -0.343005
2267949693148 0.764438 -0.626490 -0.372832
2267969714555 0.394802 -0.280289 -0.395201
2267989726742 0.314910 -0.374030 -0.561378
2268009748148 0.658980 -1.041931 -0.825556
2268029779919 1.221423 -1.852573 -1.037537
2268049801325 1.675212 -2.240318 -1.194126
2268069817055 1.873345 -2.386255 -1.291062
2268089838461 1.860563 -2.637783 -1.655372
2268109853773 1.687995 -3.132051 -2.462819
2268129875180 1.293859 -3.733908 -3.402354
2268149884815 0.840069 -4.265460 -3.930710
2268169906221 0.845396 -4.928034 -3.963732
2268189941638 0.994528 -5.252930 -3.727250
2268209962992 0.714372 -4.594616 -3.362941
2268229979815 0.129559 -3.401555 -2.805824
2268250001169 -0.697195 -2.130599 -1.761895
2268270027732 -2.641245 0.042476 0.254724
2268290049138 -6.496457 3.655880 3.488771
2268310070180 -10.957786 7.051976 7.307765
2268330091586 -14.018200 9.267660 11.417567
2268350078253 -14.215268 11.634742 15.277040
2268370099659 -10.695739 16.622295 16.869562
2268390161013 -3.099295 20.268589 14.069997
2268410182419 8.281920 12.836325 7.958622
2268430202159 12.515289 -2.761350 4.707398
2268450223565 9.468723 -8.529720 5.824961
2268470228461 7.500040 -1.364697 5.445737
2268490249867 6.142932 3.839100 2.637650
2268510262211 3.485043 3.276657 -0.061784
2268530283617 0.734611 -0.393204 -1.870549
2268550319607 -0.317839 -5.113385 -2.786650
2268570340961 -0.193207 -7.667947 -2.574668
2268590409659 0.552456 -8.670331 -2.366948
2268610431065 1.438730 -10.687882 -2.728062
2268630439190 2.088522 -13.010223 -2.893173
2268650460596 2.655226 -13.773995 -2.315817
2268670452628 3.306084 -12.638457 -1.272954
2268690473982 2.135393 -9.033575 0.549793
2268710503669 -3.479584 -2.737915 4.173716
2268730525023 -11.029157 3.994624 8.708547
2268750551534 -14.323922 6.942257 12.525410
2268770572940 -6.617893 10.858053 12.393320
2268790573148 5.109656 15.732693 8.956745
2268810594503 9.183241 12.302643 7.175676
2268830623253 9.266329 6.719490 5.911244
2268850644659 9.884164 3.998885 4.939752
2268870665700 8.392705 4.810592 4.068258
2268890687107 5.024438 6.764363 2.690912
2268910722003 2.922600 5.694736 0.470966
2268930743461 1.648581 2.748301 -1.895050
2268950764659 0.100798 1.070426 -3.252156
2268970786065 -1.299052 0.528222 -3.549356
2268990811221 -1.961627 -0.139679 -2.989044
2269010832628 -1.847647 -1.686397 -2.115553
2269030837367 -1.472685 -3.868127 -1.455108
2269050858721 -1.619687 -5.427629 -1.021559
2269070874190 -2.151238 -5.772764 -0.618900
2269090895544 -2.648702 -5.380758 -0.180024
2269110952471 -2.910749 -5.695002 0.256854
2269130973825 -2.793574 -7.290854 0.433683
2269150961221 -2.134194 -9.409603 0.361247
2269170982575 -0.988004 -11.042605 0.331421
2269191020596 0.272300 -11.367501 0.626490
2269211041898 1.305576 -11.197063 1.313565
2269231073825 1.767887 -10.071113 1.749246
2269251095232 1.583602 -6.746387 1.313565
2269271107263 0.812373 -2.087990 0.388943
2269291128565 -0.284817 1.200384 -0.054327
2269311136586 -0.935807 2.181597 -0.150198
2269331157940 -0.918763 1.297321 -0.186416
2269351160440 -0.377492 -0.196136 -0.299330
2269371181794 0.271235 -1.227282 -0.504920
2269391204294 0.500260 -1.401980 -0.580552
2269411225700 0.301061 -0.870429 -0.575226
2269431236586 -0.186815 -0.024634 -0.502790
2269451257940 -0.785609 0.908511 -0.501725
2269471298044 -1.154180 1.411301 -0.606118
2269491319398 -1.057244 1.258972 -0.848991
2269511331638 -0.589473 0.443004 -1.078016
2269531352992 -0.014247 -0.523163 -1.193061
2269551377836 0.380954 -0.960973 -1.310237
2269571399190 0.494934 -0.778818 -1.454043
2269591399294 0.303192 -0.288811 -1.570153
2269611420648 -0.160184 0.282154 -1.613828
2269631441586 -0.653387 0.798792 -1.711829
2269651462940 -0.843132 0.767900 -1.940855
2269671500857 -0.629952 0.021172 -2.231663
2269691522211 -0.295469 -0.963104 -2.492645
2269711540492 -0.051531 -1.866421 -2.763214
2269731561846 0.160451 -2.660153 -3.170134
2269751595023 0.435281 -3.475056 -3.713402
2269771616378 0.732481 -4.280373 -4.025516
2269791604450 0.901853 -4.740553 -3.814600
2269811625805 0.909310 -4.511528 -3.250026
2269831674555 0.795330 -3.863867 -2.649235
2269851695909 0.151929 -3.042572 -1.564827
2269871708357 -1.960561 -1.191064 1.071758
2269891729711 -5.887144 2.872933 5.500064
2269911748513 -9.427978 8.877785 11.190672
2269931769867 -11.147397 14.068799 16.708714
2269951794294 -11.197463 17.383938 19.852348
2269971815648 -6.770222 20.167391 17.436266
2269991801169 4.861457 16.409248 9.057942
2270011822471 11.666299 0.974555 2.938046
2270031891065 9.502810 -9.818652 4.314327
2270051912419 7.769543 -5.815373 4.817250
2270071903982 6.950379 0.392938 1.324218
2270091925284 4.350145 2.357361 -1.655372
2270111967211 1.977738 0.470700 -3.219134
2270131988513 1.269358 -2.786916 -3.479051
2270152020075 1.930868 -5.846265 -3.514204
2270172041378 2.674401 -8.568069 -3.855078
2270192086273 2.591312 -11.337674 -3.699554
2270212107628 2.195046 -13.898628 -2.909151
2270232130857 2.309026 -14.358809 -1.707569
2270252152159 1.907433 -11.596526 -0.311048
2270272177940 -1.305443 -6.249989 2.065620
2270292199242 -7.984587 1.178015 6.613233
2270312189086 -16.052929 8.578455 12.464691
2270332210388 -20.349146 12.525276 16.641603
2270352268096 -11.950583 15.815781 16.520166
2270372289398 6.108845 15.343883 11.472960
2270392302315 13.752158 1.650978 6.112574
2270412323617 10.930223 -7.969408 6.008181
2270432349867 7.766348 -1.972945 6.259575
2270452371169 6.804442 3.990363 3.357748
2270472378930 5.535750 4.438826 1.113302
2270492400232 3.281584 2.775997 0.374030
2270512406325 1.752974 1.039534 0.083088
2270532427628 1.007311 -0.215310 -0.116110
2270552449607 0.354323 -0.586011 -0.255656
2270572470909 -0.543668 -0.778818 -0.351527
2270592532159 -1.460967 -1.556439 -0.535812
2270612553513 -2.260957 -2.789046 -0.775490
2270632578617 -2.977859 -4.130175 -0.749924
2270652599919 -3.487040 -5.680089 -0.201329
2270672616950 -3.536041 -7.868211 0.611577
2270692638253 -3.300625 -10.797602 1.333805
2270712659971 -3.214341 -13.852823 1.935662
2270732681221 -3.319799 -15.415520 2.689847
2270752696325 -3.442301 -14.960665 3.463206
2270772717575 -3.390104 -12.106906 3.729514
2270792711221 -3.116339 -6.157313 2.972133
2270812732523 -2.226870 0.856314 1.203846
2270832733409 -0.749391 5.194076 -0.321700
2270852754711 0.005992 5.951457 -0.535812
2270872780440 0.161516 4.306737 -0.222634
2270892801742 0.455520 1.919417 -0.281222
2270912819763 0.925288 0.180956 -0.665771
2270932841065 1.301315 -0.400661 -1.138734
2270952870648 1.187335 -0.269637 -1.535001
2270972891950 0.624892 0.146869 -1.823679
2270992909242 -0.031291 0.424895 -1.880136
2271012930544 -0.443536 0.412112 -1.891854
2271032963357 -0.545799 0.199065 -1.832201
2271052984659 -0.413710 -0.087482 -1.756569
2271073003305 -0.169772 -0.442205 -1.813027
2271093024607 0.096537 -0.859776 -1.939789
2271113049763 0.265909 -0.957778 -2.067617
2271133071117 0.269104 -0.753253 -2.213554
2271153097732 0.305322 -0.622229 -2.415948
2271173119086 0.452325 -0.664839 -2.605560
2271193132992 0.597196 -0.899190 -2.713149
2271213154346 0.662175 -1.132476 -2.803693
2271233173461 0.597196 -1.229412 -2.784519
2271253194815 0.500260 -1.364697 -2.741910
2271273221950 0.571631 -1.938857 -2.786650
2271293243305 0.782547 -2.857221 -2.834585
2271313269450 0.896527 -3.501687 -2.726996
2271333290753 0.787873 -3.473991 -2.442579
2271353303617 0.451259 -3.018071 -2.000508
2271373324971 -0.128227 -2.252036 -1.343259
2271393353825 -1.450315 -0.388943 -0.103328
2271413375180 -4.650275 3.124328 2.558823
2271433391742 -9.741157 8.308950 7.520812
2271453413096 -13.677325 14.008080 14.409940
2271473434659 -13.077600 18.613216 20.171919
2271493456013 -5.229762 21.893202 20.274181
2271513476482 9.018129 16.101263 11.146997
2271533497836 13.882116 -3.188509 2.995569
2271553512471 8.510945 -11.829946 4.582766
2271573533773 5.568772 -4.083304 3.581447
2271593550440 4.242557 0.103194 -1.085472
2271613571742 1.905302 -0.374030 -3.682511
2271633600336 0.881613 -3.838301 -4.443087
2271653621638 2.160958 -9.079381 -4.834161
2271673642732 4.237231 -13.189182 -4.827769
2271693664086 5.481423 -15.183299 -4.695680
2271713688148 5.352530 -15.707394 -4.248149
2271733709450 4.311797 -14.846685 -2.881455
2271753728825 1.599581 -10.908385 -0.606118
2271773750128 -4.398880 -2.327667 3.648556
2271793768669 -11.332747 6.839994 10.215984
2271813789971 -16.175430 10.736617 16.862106
2271833833773 -16.137081 10.153934 20.723709
2271853855075 -7.110031 12.467753 18.650633
2271873861638 7.748239 12.332469 9.356208
2271893882992 15.406466 -1.673614 3.500489
2271913903357 13.093711 -7.010565 6.291533
2271933924659 9.313199 3.404485 6.107247
2271953965544 8.155158 7.907358 2.289319
2271973986898 6.621222 5.597800 0.396400
2271993991898 4.084902 3.220199 -0.232221
2272014013253 2.544442 0.884010 -0.775490
2272034027888 1.571885 -0.663773 -1.460434
2272054049242 0.315975 -0.853385 -2.045247
2272074062419 -1.046591 -0.974821 -2.274272
2272094083773 -2.086259 -1.833399 -2.183728
2272114138409 -2.429264 -3.269466 -1.829005
2272134159763 -2.155499 -4.387961 -1.271888
2272154146325 -1.598382 -4.295286 -0.670032
2272174167680 -0.877219 -3.113942 -0.189611
2272194217367 -0.494668 -1.646983 0.004261
2272214238669 -0.520233 -0.704252 -0.075632
2272234253565 -0.493602 -0.479488 -0.180024
2272254274867 -0.259251 -0.580685 -0.205590
2272274276117 -0.016378 -0.566837 -0.162981
2272294297419 0.152994 -0.319703 -0.112915
2272314308513 0.210517 -0.083221 -0.054327
2272334329815 0.215843 -0.222767 -0.045805
2272354378930 0.288279 -0.967365 -0.034087
2272374400232 0.461912 -2.387320 0.181223
2272394422419 0.889070 -4.806598 0.500793
2272414443721 1.689060 -8.394436 1.047257
2272434450805 2.717010 -11.782942 1.848312
2272454472107 3.576653 -13.860279 2.706890
2272474490805 3.693829 -13.533253 3.047765
2272494512107 2.199307 -9.948610 2.246710
2272514534763 0.199864 -5.150668 0.605186
2272534556065 -0.652322 -2.418212 -0.322766
2272554610440 -0.738739 -1.897313 -0.086284
2272574631794 -0.771761 -2.007032 0.135418
2272594627419 -0.644865 -2.270145 -0.225829
2272614648721 -0.477624 -2.899831 -0.607183
2272634674398 -0.497863 -3.011680 -0.674293
2272654695753 -0.694931 -2.329798 -0.573095
2272674715961 -0.964568 -1.638462 -0.484681
2272694737211 -1.163767 -1.550047 -0.425028
2272714777315 -1.135006 -1.882400 -0.442072
2272734798617 -0.997591 -2.026206 -0.528356
2272754782211 -0.879350 -1.942053 -0.626357
2272774803513 -0.681083 -2.151904 -0.735011
2272794857940 -0.376427 -2.750698 -0.834077
2272814879242 -0.224098 -2.851895 -0.867100
2272834872419 -0.531951 -1.936727 -0.717967
2272854893721 -2.037258 0.352459 0.116110
2272874936742 -6.216300 5.236686 2.988112
2272894958044 -12.601440 13.552161 9.159140
2272914987003 -16.855049 21.600262 16.970760
2272935008357 -14.932303 24.617002 22.340733
2272955024659 -4.847343 24.542437 20.443552
2272975045961 11.273228 13.251765 7.168219
2272995067107 12.839121 -9.968850 0.608381
2273015088357 5.796732 -10.920103 4.647745
2273035113357 5.044677 -0.215310 2.662150
2273055134711 4.892349 2.511819 -0.782946
2273075141065 2.888513 0.024367 -1.606371
2273095162471 2.636052 -5.420172 -2.123009
2273115202732 4.023119 -10.321443 -2.469210
2273135224138 5.675295 -13.973194 -3.149894
2273155229867 6.315500 -16.763172 -3.758142
2273175251273 6.153585 -17.927473 -3.933906
2273195247680 5.789275 -16.967697 -3.744294
2273215269086 4.430038 -13.892237 -2.990109
2273235320440 0.978550 -7.561423 -0.210916
2273255341794 -5.296871 4.024450 7.029739
2273275352263 -12.062432 13.878122 16.798193
2273295373669 -16.059320 19.182051 23.134331
2273315405700 -13.322603 26.259726 22.011576
2273335427107 -2.154434 28.312429 13.699296
2273355440961 9.225850 13.695968 4.707398
2273375462367 11.205053 -5.089950 3.171332
2273395483357 7.231601 -5.610848 6.690995
2273415504763 6.975945 1.283473 5.344541
2273435531065 7.182600 2.761084 2.491713
2273455552471 4.598345 1.664826 1.077084
2273475582471 2.238720 0.135151 0.348464
2273495603878 1.309837 -1.544721 -0.318505
2273515622055 0.603588 -2.157230 -1.000254
2273535643461 -0.667235 -1.881335 -1.228214
2273555658513 -2.070280 -2.128469 -1.089733
2273575679919 -2.929924 -3.507013 -1.076951
2273595700336 -3.146166 -5.160255 -1.313432
2273615721742 -2.760551 -5.832417 -1.401847
2273635752315 -2.030867 -4.848142 -1.115299
2273655773721 -1.257508 -2.709154 -0.576291
2273675783565 -0.661909 -0.668034 -0.046870
2273695804971 -0.444602 0.119173 0.151396
2273715843878 -0.423297 -0.168440 -0.068175
2273735865284 -0.431819 -0.635012 -0.283352
2273755880596 -0.421167 -0.560446 -0.230090
2273775901950 -0.322100 -0.179092 -0.148067
2273795924034 -0.303991 -0.028894 -0.160850
2273815945388 -0.393470 -0.221702 -0.200264
2273835937784 -0.431819 -0.617968 -0.157654
2273855959138 -0.373231 -1.062171 -0.001065
2273875998669 -0.246468 -1.639527 0.188679
2273896020075 -0.084553 -2.637783 0.374030
2273916033253 0.163646 -4.280373 0.619034
2273936054659 0.476825 -6.307511 0.785210
2273956084086 0.787873 -8.393371 0.868298
2273976105492 0.943397 -9.559800 0.938603
2273996125596 0.799591 -9.238100 0.872559
2274016147003 0.429955 -7.790449 0.464575
2274036193825 -0.234751 -5.403128 -0.180024
2274056215232 -0.822892 -3.007419 -0.697728
2274076213565 -1.014634 -1.742854 -1.013037
2274096234971 -0.705717 -2.029402 -1.191996
2274116249294 -0.143141 -3.164008 -1.362433
2274136270753 0.181755 -3.630580 -1.483870
2274156298253 0.062449 -2.920070 -1.457239
2274176319711 -0.390275 -1.589461 -1.328346
2274196340440 -0.813305 -0.718100 -1.286801
2274216361846 -0.737674 -0.940734 -1.467891
2274236380075 -0.277360 -1.754572 -1.848179
2274256401534 0.137016 -2.302102 -2.242316
2274276438513 0.444868 -2.762416 -2.550168
2274296459971 0.755916 -3.456948 -2.749367
2274316463617 0.897592 -3.967194 -2.770671
2274336485023 0.804917 -4.227111 -2.633256
2274356496378 0.263778 -3.724321 -2.280664
2274376517784 -1.089201 -1.585200 -1.218627
2274396540544 -4.293422 3.263874 1.770550
2274416562003 -10.170579 12.191858 7.897904
2274436581742 -15.376506 20.885490 15.623240
2274456603148 -14.480512 22.988262 21.923161
2274476648617 -4.948540 21.473499 22.742325
2274496670075 9.458071 15.155336 12.293188
2274516706430 11.701451 -2.003836 2.318080
2274536727888 5.859581 -13.417143 3.275725
2274556722940 5.201267 -10.072178 2.341515
2274576744346 5.359986 -6.435339 -1.950442
2274596770700 3.007819 -5.525630 -3.280918
2274616792107 2.272808 -8.891899 -3.663336
2274636807628 3.765199 -13.784648 -4.547613
2274656829086 4.240427 -14.904208 -5.071708
2274676852159 2.707423 -13.424600 -4.970510
2274696873565 0.441672 -11.903446 -3.780512
2274716893357 -1.088135 -9.822913 -2.083596
2274736914763 -2.327002 -5.173038 0.565772
2274756948565 -4.873974 2.104900 6.061442
2274776969971 -7.907890 8.107622 13.374400
2274796990700 -10.786283 12.395318 19.800152
2274817012159 -12.419286 18.157297 22.259775
2274837026065 -6.038406 22.394926 17.643988
2274857047523 5.957582 16.371965 9.342360
2274877071482 10.166451 1.264298 4.209934
2274897092940 9.857533 -6.558906 4.872642
2274917103617 9.994948 -1.425415 5.507521
2274937125075 9.700944 4.885159 4.088498
2274957153617 8.370335 6.274222 2.812348
2274977175075 5.680622 4.560263 1.932466
2274997204763 2.911948 2.737649 1.036605
2275017226353 1.006246 1.083209 -0.297200
2275037250572 -0.254990 -0.644599 -1.446586
2275057271926 -1.614361 -2.077338 -1.956833
2275077282447 -3.019403 -3.265206 -2.081465
2275097303801 -3.724587 -4.663857 -2.088922
2275117339530 -3.399691 -6.129617 -2.062291
2275137360885 -2.623136 -6.943455 -1.931267
2275157366666 -2.313154 -6.904042 -1.571219
2275177388072 -2.531526 -6.815627 -0.949123
2275197407968 -2.435655 -6.954107 -0.214112
2275217429322 -1.898778 -7.378203 0.199332
2275237449791 -1.452445 -7.305768 0.202527
2275257471145 -1.284138 -6.634538 -0.052196
2275277503697 -0.718500 -5.827091 -0.343005
2275297525051 0.056058 -4.471049 -0.422898
2275317560155 0.173234 -2.687849 -0.210916
2275337581510 -0.288012 -1.050453 0.018109
2275357577603 -0.738739 -0.388943 -0.095871
2275377598958 -0.681083 -1.055779 -0.458050
2275397626926 -0.051531 -2.445908 -0.888404
2275417648280 0.737807 -3.876649 -1.325150
2275437678020 1.012637 -4.277177 -1.278280
2275457699374 0.717568 -3.553884 -0.893731
2275477709791 0.142342 -2.326602 -0.703054
2275497731197 -0.481885 -0.890668 -0.758446
2275517747187 -0.852719 -0.061917 -0.884143
2275537768489 -0.779218 -0.049134 -1.017298
2275557817030 -0.386014 -0.531684 -1.204779
2275577838437 0.086950 -1.219825 -1.470022
2275597835885 0.356454 -1.701310 -1.671351
2275617857239 0.386280 -1.812095 -1.748047
2275637881718 0.327692 -1.676810 -1.690525
2275657903072 0.284018 -1.519156 -1.609567
2275677913905 0.420368 -1.753507 -1.628741
2275697935260 0.818765 -2.416082 -1.706503
2275717978124 1.231010 -2.945636 -1.654307
2275737999478 1.372686 -3.048963 -1.347520
2275758020676 1.185205 -2.664414 -0.852186
2275778042083 0.215843 -1.187868 -0.017044
2275798033020 -2.712616 1.953504 1.895183
2275818054426 -7.718279 7.498308 5.652393
2275838091770 -11.870690 15.314056 11.138476
2275858113124 -12.624875 21.123037 15.680762
2275878117812 -6.329215 21.549131 15.408063
2275898139166 7.995373 14.648286 7.776467
2275918178905 12.219155 -0.026764 2.123142
2275938200260 5.547467 -2.387320 4.320718
2275958243541 3.165473 3.143503 4.273848
2275978264895 4.827370 2.232728 1.400915
2275998259166 3.722590 -0.215310 -0.222634
2276018280520 1.224619 -2.396908 -0.758446
2276038291510 0.971093 -5.770634 -1.267627
2276058312760 2.304765 -9.945415 -2.227402
2276078330416 3.416868 -13.849627 -2.962413
2276098351614 4.563192 -17.311768 -3.072132
2276118389426 5.794601 -18.515480 -2.818607
2276138410676 6.702180 -16.140944 -2.493711
2276158418958 4.981829 -10.612251 -1.440195
2276178440208 -1.656970 -2.658023 2.040054
2276198500468 -9.280976 6.088872 7.203372
2276218521718 -14.669058 11.058317 12.254840
2276238503385 -16.649460 13.132459 15.729763
2276258524635 -10.779892 16.790602 15.671176
2276278547447 2.262156 18.922134 11.381350
2276298568697 11.373360 10.730226 5.829221
2276318603853 11.069769 -0.192940 4.414459
2276338625103 7.798305 -0.711709 6.039073
2276358646510 6.744789 2.193315 4.456003
2276378667812 5.310986 2.392513 1.813160
2276398692916 2.657357 1.411301 0.034087
2276418714218 1.185205 -0.695730 -1.397586
2276438752343 0.592935 -2.498105 -1.890789
2276458773593 -0.070705 -2.928592 -1.869484
2276478778853 -0.722761 -2.658023 -2.032465
