time,seconds_elapsed,z,y,x
1687353386006015500,2.077015380859375,-0.40453386306762695,-3.5489258766174316,0.09893636405467987
1687353386026128100,2.097128173828125,-0.2330264151096344,-2.7265422344207764,-0.16951008141040802
1687353386046240800,2.11724072265625,0.12596742808818817,-2.0224030017852783,-0.5562008023262024
1687353386066353400,2.137353515625,0.4881570637226105,-1.625059723854065,-0.6403566002845764
1687353386086466000,2.157466064453125,0.5392897129058838,-1.0434256792068481,-0.558331310749054
1687353386106578700,2.17757861328125,0.3752391040325165,-0.28389275074005127,-0.5380913019180298
1687353386126691300,2.19769140625,0.28682222962379456,0.04527370631694794,-0.6787061095237732
1687353386146804000,2.217803955078125,0.2751043438911438,0.17204007506370544,-0.7309040427207947
1687353386166916600,2.23791650390625,0.2527337968349457,0.15606112778186798,-0.6328997611999512
1687353386187029200,2.258029296875,0.16431692242622375,0.03675159439444542,-0.35167014598846436
1687353386207142100,2.27814208984375,0.0727042406797409,-0.09214530140161514,0.0019973693415522575
1687353386227254800,2.2982548828125,0.02263685315847397,-0.20506325364112854,0.17883113026618958
1687353386247367400,2.318367431640625,-0.008255792781710625,-0.16245271265506744,0.1916143000125885
1687353386267480000,2.33847998046875,-0.07004108279943466,0.027164222672581673,0.13409006595611572
1687353386287592700,2.3585927734375,-0.07536740601062775,0.19654114544391632,0.07017423957586288
1687353386307705300,2.378705322265625,-0.03275685757398605,0.3105243444442749,0.041412122547626495
1687353386327818000,2.39881787109375,0.0141147430986166,0.287088543176651,0.0882837250828743
1687353386347930600,2.4189306640625,0.060986343771219254,0.12197268754243851,0.19054903090000153
1687353386368043300,2.439043212890625,0.1579253375530243,-0.07829687744379044,0.30240172147750854
1687353386388156000,2.459156005859375,0.24421168863773346,-0.19441060721874237,0.35033857822418213
1687353386408268500,2.4792685546875,0.32943278551101685,-0.14966954290866852,0.3183806836605072
1687353386428381200,2.499381103515625,0.3826959729194641,-0.03249054029583931,0.25553011894226074
1687353386448493800,2.519493896484375,0.3837612271308899,0.03568633273243904,0.20333220064640045
1687353386468606500,2.5396064453125,0.3656517565250397,0.08788424730300903,0.196940615773201
1687353386488719000,2.559718994140625,0.41358861327171326,0.0751010850071907,0.28748801350593567
1687353386508831700,2.579831787109375,0.4860265254974365,-0.022903168573975563,0.5175849795341492
1687353386528944600,2.599944580078125,0.4593949317932129,-0.276435911655426,0.7231808304786682
1687353386549057300,2.620057373046875,0.37097805738449097,-0.5416865348815918,0.7583345770835876
1687353386569170000,2.640169921875,0.31558436155319214,-0.720650851726532,0.6390250325202942
1687353386589282600,2.660282470703125,0.24634221196174622,-0.820785641670227,0.5282375812530518
1687353386609395200,2.680395263671875,0.08442214131355286,-0.774979293346405,0.5133239030838013
1687353386629507800,2.7005078125,-0.1435442715883255,-0.9486172795295715,0.5580649971961975
1687353386649620500,2.720620361328125,-0.47484126687049866,-1.5558176040649414,0.7114629745483398
1687353386669733000,2.740733154296875,-0.8487488031387329,-2.2248032093048096,0.9543430805206299
1687353386689845800,2.760845703125,-1.2982900142669678,-3.4210941791534424,1.5231938362121582
1687353386709958400,2.78095849609375,-1.7563533782958984,-5.6677350997924805,2.665156364440918
1687353386730071000,2.801071044921875,-2.0844545364379883,-8.72291088104248,4.093675136566162
1687353386750183700,2.82118359375,-2.210155725479126,-11.504314422607422,5.104610443115234
1687353386770296300,2.84129638671875,-2.3752715587615967,-12.669713020324707,5.371991157531738
1687353386790409000,2.861408935546875,-2.3518357276916504,-11.832415580749512,4.644416332244873
1687353386810521600,2.881521484375,-1.04475736618042,-7.112232685089111,1.63291597366333
1687353386830634500,2.901634521484375,3.332411050796509,2.8245465755462646,-4.781036376953125
1687353386850747100,2.9217470703125,10.32586669921875,15.127276420593262,-13.430976867675781
1687353386870859800,2.94185986328125,15.011961936950684,24.823305130004883,-20.091005325317383
1687353386890972400,2.961972412109375,16.56511688232422,28.280086517333984,-18.80203628540039
1687353386911085000,2.9820849609375,15.150445938110352,25.41878890991211,-7.301450252532959
1687353386931197700,3.00219775390625,6.943654537200928,9.226780891418457,7.72515869140625
1687353386951310300,3.022310302734375,0.8492814302444458,-11.38713550567627,11.81896686553955
1687353386971423000,3.042423095703125,2.5590295791625977,-11.486205101013184,7.1818742752075195
1687353386991535600,3.06253564453125,0.9536772966384888,-2.975813865661621,4.46971321105957
1687353387011648300,3.082648193359375,-1.798964023590088,0.09001477807760239,4.055325508117676
1687353387031761000,3.102760986328125,-2.567018985748291,-3.422159433364868,4.212984561920166
1687353387051873500,3.12287353515625,-2.260223150253296,-9.500554084777832,5.6095452308654785
1687353387071986200,3.142986083984375,-2.0823240280151367,-13.803153991699219,8.354729652404785
1687353387092098800,3.163098876953125,-2.1323914527893066,-15.649255752563477,10.778203964233398
1687353387112211500,3.18321142578125,-2.5212128162384033,-16.663387298583984,11.134002685546875
1687353387132324000,3.203323974609375,-2.488189458847046,-16.986162185668945,9.959016799926758
1687353387152437000,3.22343701171875,-1.2024163007736206,-15.15284252166748,7.519562721252441
1687353387172549600,3.243549560546875,2.149968385696411,-6.395310401916504,1.1482210159301758
1687353387192662300,3.263662353515625,7.325018882751465,8.696279525756836,-7.676423072814941
1687353387212775000,3.28377490234375,12.544811248779297,18.22506332397461,-15.81503677368164
1687353387232887600,3.303887451171875,16.43515396118164,23.615297317504883,-22.399431228637695
1687353387253000200,3.324000244140625,17.89349937438965,24.41530990600586,-20.02069854736328
1687353387273112800,3.34411279296875,15.621292114257812,25.029966354370117,-4.514720439910889
1687353387293225500,3.3642255859375,5.50554895401001,16.446073532104492,6.364817142486572
1687353387313338000,3.384338134765625,-0.9371656775474548,-1.4386385679244995,9.316662788391113
1687353387333450800,3.40445068359375,1.2412984371185303,-6.483726978302002,6.98906135559082
1687353387353563400,3.4245634765625,2.418414831161499,-1.2128026485443115,5.712875843048096
1687353387373676000,3.444676025390625,1.8602166175842285,2.133190393447876,4.352534294128418
1687353387393788700,3.46478857421875,1.238102674484253,0.9986846446990967,2.119741439819336
1687353387413901300,3.4849013671875,0.6032055616378784,-1.466335415840149,1.0076062679290771
1687353387434014000,3.505013916015625,-0.11478215456008911,-2.9246814250946045,1.0906968116760254
1687353387454126600,3.525126708984375,-0.4343612492084503,-2.842656135559082,1.3666000366210938
1687353387474239500,3.545239501953125,-0.4716454744338989,-2.46022629737854,1.2622042894363403
1687353387494352100,3.56535205078125,-0.4865591824054718,-2.8639612197875977,0.9341030716896057
1687353387514464800,3.58546484375,-0.4460791349411011,-3.6884753704071045,0.4504733681678772
1687353387534577400,3.605577392578125,-0.40453386306762695,-4.416050434112549,-0.051265813410282135
1687353387554690000,3.62568994140625,-0.33955278992652893,-5.25441312789917,-0.15992270410060883
1687353387574802400,3.645802490234375,-0.10945583879947662,-6.177996635437012,0.15965639054775238
1687353387594915000,3.6659150390625,0.09827057272195816,-6.6946492195129395,0.7924230098724365
1687353387615027700,3.68602783203125,0.3368896245956421,-6.412354469299316,1.0917620658874512
1687353387635140400,3.706140380859375,0.659664511680603,-5.436573028564453,0.6113281846046448
1687353387655253000,3.7262529296875,0.8641951084136963,-4.128429412841797,-0.0672447681427002
1687353387675365600,3.74636572265625,0.9004141092300415,-3.0237507820129395,-0.5316997170448303
1687353387695478300,3.766478271484375,0.7917572259902954,-2.088449478149414,-0.8491482734680176
1687353387715590700,3.786590576171875,0.5456812977790833,-1.3331774473190308,-0.8672577738761902
1687353387735703300,3.806703369140625,0.37204334139823914,-0.8772445917129517,-0.6179860830307007
1687353387755816000,3.82681591796875,0.32836753129959106,-0.796284556388855,-0.2962764501571655
1687353387775928600,3.846928466796875,0.3518033027648926,-0.6929540038108826,-0.1514005959033966
1687353387796041200,3.867041259765625,0.32091066241264343,-0.49268442392349243,-0.1940111368894577
1687353387816153900,3.88715380859375,0.15366427600383759,-0.17736639082431793,-0.2834932804107666
1687353387836266500,3.9072666015625,-0.0007989477599039674,0.09108003973960876,-0.34740909934043884
1687353387856379000,3.92737890625,-0.09347688406705856,0.18908429145812988,-0.2877543270587921
1687353387876491500,3.947491455078125,-0.12863057851791382,0.14221268892288208,-0.10559425503015518
1687353387896604200,3.967604248046875,-0.13289164006710052,-0.0708400309085846,0.1213068962097168
1687353387916716800,3.987716796875,-0.1573926955461502,-0.18908429145812988,0.3663175404071808
1687353387936829400,4.007829345703125,-0.1627190262079239,-0.11238531768321991,0.4696480929851532
1687353387956942000,4.027942138671875,-0.09986846894025803,-0.018642114475369453,0.34394699335098267
1687353387977054700,4.0480546875,-0.07110634446144104,0.1081242561340332,0.19800588488578796
1687353387997167400,4.06816748046875,-0.05193160101771355,0.11877689510583878,0.11385004967451096
1687353388017279700,4.08827978515625,-0.03275685757398605,0.013315795920789242,0.17563533782958984
1687353388037392400,4.108392333984375,-0.029561065137386322,-0.1592569202184677,0.2800311744213104
1687353388057505000,4.128505126953125,-0.05725792050361633,-0.35100436210632324,0.3791007101535797
1687353388077617400,4.148617431640625,-0.15100112557411194,-0.4596612751483917,0.4547344148159027
1687353388097730000,4.16872998046875,-0.25859275460243225,-0.4841623306274414,0.47071337699890137
1687353388117842700,4.1888427734375,-0.23409168422222137,-0.49694550037384033,0.46219125390052795
1687353388137955000,4.208955078125,-0.19893798232078552,-0.42131176590919495,0.4824312627315521
1687353388158067700,4.229067626953125,-0.21491694450378418,-0.297741174697876,0.5250418186187744
1687353388178180400,4.249180419921875,-0.22556957602500916,-0.20506325364112854,0.5484775900840759
1687353388198292700,4.269292724609375,-0.21491694450378418,-0.21891167759895325,0.5506081581115723
1687353388218405400,4.2894052734375,-0.19254639744758606,-0.2956106662750244,0.551673412322998
1687353388238518000,4.30951806640625,-0.2372874766588211,-0.28921908140182495,0.5527386665344238
1687353388258630400,4.32963037109375,-0.15632744133472443,-0.3296990990638733,0.4792354702949524
1687353388278743000,4.349742919921875,-0.27350643277168274,-0.577905535697937,0.5250418186187744
1687353388298855700,4.369855712890625,-0.4077296555042267,-0.8005456328392029,0.740225076675415
1687353388318968000,4.389968017578125,-0.4460791349411011,-0.8783098459243774,0.9436904191970825
1687353388339080700,4.410080810546875,-0.40879490971565247,-0.7824361324310303,1.0065410137176514
1687353388359193300,4.430193359375,-0.3704454302787781,-0.8293077349662781,1.0150630474090576
1687353388379305700,4.4503056640625,-0.41305598616600037,-1.2181289196014404,1.124785304069519
1687353388399418400,4.47041845703125,-0.5462139248847961,-1.8221334218978882,1.3442295789718628
1687353388419530800,4.49053076171875,-0.8402267098426819,-2.8351991176605225,1.779922366142273
1687353388439643400,4.510643310546875,-1.2162647247314453,-4.574774742126465,2.6236112117767334
1687353388459756000,4.530756103515625,-1.4442311525344849,-6.688257694244385,3.638807535171509
1687353388479868400,4.550868408203125,-1.4452964067459106,-8.810262680053711,4.496344566345215
1687353388499981000,4.57098095703125,-1.2194606065750122,-9.72638988494873,4.622045993804932
1687353388520093700,4.59109375,0.16964323818683624,-6.4965105056762695,1.67552649974823
1687353388540206000,4.6112060546875,4.261321067810059,4.326568126678467,-6.73046875
1687353388560318700,4.631318603515625,8.950611114501953,16.742216110229492,-17.128507614135742
1687353388580431400,4.651431396484375,11.521092414855957,22.07066535949707,-24.393606185913086
1687353388600543700,4.671543701171875,12.893152236938477,19.475683212280273,-22.634855270385742
1687353388620659000,4.691658935546875,12.830301284790039,14.699040412902832,-9.505480766296387
1687353388640769800,4.711769775390625,7.783082485198975,5.139364242553711,5.706484317779541
1687353388660881000,4.731880859375,1.1763173341751099,-6.712759017944336,11.757182121276855
1687353388680992000,4.751991943359375,1.359542727470398,-7.817437171936035,8.833032608032227
1687353388701103000,4.77210302734375,1.2988226413726807,-0.6588655710220337,4.200201511383057
1687353388721214700,4.792214599609375,-1.1022815704345703,3.48181414604187,2.1367857456207275
1687353388741326300,4.812326416015625,-3.1539793014526367,0.22849905490875244,2.3104236125946045
1687353388761438200,4.832438232421875,-4.650674819946289,-5.641103744506836,3.766638994216919
1687353388781550600,4.852550537109375,-5.391033172607422,-9.578317642211914,5.868404388427734
1687353388801663000,4.8726630859375,-5.680784702301025,-11.150647163391113,8.152329444885254
1687353388821776000,4.89277587890625,-5.952426910400391,-11.726954460144043,9.531846046447754
1687353388841888800,4.912888671875,-5.934317588806152,-12.154125213623047,9.476451873779297
1687353388862002200,4.933002197265625,-5.132174015045166,-12.288349151611328,8.400535583496094
1687353388882115600,4.953115478515625,-3.08793306350708,-10.271804809570312,6.341381072998047
1687353388902229000,4.97322900390625,0.6277065873146057,-4.494879722595215,2.1133499145507812
1687353388922343000,4.993343017578125,6.284256458282471,3.8855490684509277,-4.963196277618408
1687353388942456600,5.01345654296875,11.598856925964355,9.313067436218262,-12.982501029968262
1687353388962570200,5.0335703125,15.067355155944824,12.944551467895508,-20.15172576904297
1687353388982683400,5.053683349609375,16.711057662963867,14.713953971862793,-23.50411033630371
1687353389002796000,5.073796142578125,17.031702041625977,18.865285873413086,-17.042221069335938
1687353389022908400,5.093908447265625,14.544310569763184,17.88950538635254,-3.0563745498657227
1687353389043021000,5.11402099609375,7.450720310211182,3.448791027069092,10.818684577941895
1687353389063133700,5.1341337890625,2.5110926628112793,-8.924245834350586,13.825923919677734
1687353389083246000,5.15424609375,4.3603901863098145,-6.919419765472412,9.800292015075684
1687353389103358700,5.174358642578125,4.817388534545898,0.6940192580223083,5.625524044036865
1687353389123471400,5.194471435546875,3.171556234359741,3.3710267543792725,3.9722349643707275
1687353389143583700,5.214583740234375,1.3414332866668701,-0.3914843797683716,3.945603370666504
1687353389163696400,5.2346962890625,0.7960182428359985,-4.450139045715332,3.4417335987091064
1687353389183809000,5.25480908203125,0.8215845823287964,-5.418463706970215,2.208158254623413
1687353389203921400,5.27492138671875,0.6394245028495789,-3.7236289978027344,0.761530339717865
1687353389224034000,5.295033935546875,0.10679268091917038,-1.9297250509262085,-0.47843652963638306
1687353389244146400,5.315146484375,-0.39068543910980225,-1.5366427898406982,-0.9056072235107422
1687353389264259000,5.335259033203125,-0.9105340838432312,-2.0905799865722656,-0.9109335541725159
1687353389284371500,5.355371337890625,-1.3238563537597656,-2.5720789432525635,-0.9567399024963379
1687353389304483800,5.37548388671875,-1.3792500495910645,-2.6807360649108887,-1.1186599731445312
1687353389324596500,5.395596435546875,-1.0948246717453003,-2.4687485694885254,-1.1708579063415527
1687353389344708900,5.415708984375,-0.7997466921806335,-2.3995063304901123,-1.065396785736084
1687353389364821500,5.435821533203125,-0.7070687413215637,-2.47514009475708,-0.943956732749939
1687353389384934000,5.455933837890625,-0.6026729345321655,-2.445312738418579,-0.6659229397773743
1687353389405046500,5.476046630859375,-0.3885549008846283,-2.2013673782348633,-0.359127014875412
1687353389425159000,5.496158935546875,-0.09560741484165192,-1.574992299079895,-0.2930806577205658
1687353389445271600,5.516271484375,0.20266640186309814,-0.9315730333328247,-0.3623228073120117
1687353389465384000,5.536384033203125,0.3549990952014923,-0.49694550037384033,-0.42304283380508423
1687353389485496600,5.55649658203125,0.36671701073646545,-0.3680485785007477,-0.41345545649528503
1687353389505609000,5.57660888671875,0.30599698424339294,-0.3584612011909485,-0.3399522602558136
1687353389525721300,5.596721435546875,0.26338642835617065,-0.3254380524158478,-0.20679430663585663
1687353389545834000,5.616833984375,0.2474074810743332,-0.16564849019050598,-0.05659212917089462
1687353389565946400,5.6369462890625,0.2090579867362976,0.05592634156346321,0.08189214020967484
1687353389586059000,5.65705908203125,0.14514216780662537,0.1368863731622696,0.09574057161808014
1687353389606171400,5.67717138671875,0.0588558167219162,0.1837579756975174,0.06271740049123764
1687353389626284000,5.697283935546875,-0.009321057237684727,0.2263685166835785,0.05632581561803818
1687353389646396400,5.717396484375,-0.018908429890871048,0.27110961079597473,0.048868969082832336
1687353389666509000,5.737509033203125,0.02157158963382244,0.3094590902328491,0.06271740049123764
1687353389686621400,5.757621337890625,0.06418213248252869,0.2593916952610016,0.08508793264627457
1687353389706733800,5.77773388671875,0.0727042406797409,0.22423799335956573,0.10319741815328598
1687353389726846500,5.797846435546875,0.07057371735572815,0.18588849902153015,0.09574057161808014
1687353389746958800,5.817958740234375,0.08016108721494675,0.12836426496505737,0.04354264959692955
1687353389767071500,5.838071533203125,0.11211899667978287,0.08149266988039017,0.0318247526884079
1687353389787183900,5.858183837890625,0.14407691359519958,0.022903168573975563,0.05206476151943207
1687353389807296500,5.878296630859375,0.17283903062343597,-0.14753901958465576,0.11917637288570404
1687353389827409000,5.898408935546875,0.19840535521507263,-0.4372907280921936,0.2949448823928833
1687353389847521500,5.918521484375,0.22716747224330902,-0.7632613778114319,0.5005407333374023
1687353389867634000,5.938634033203125,0.1664474457502365,-1.3342427015304565,0.7487471699714661
1687353389887746600,5.95874658203125,-0.280963271856308,-2.3835272789001465,1.2622042894363403
1687353389907859000,5.97885888671875,-1.2524837255477905,-3.607515335083008,2.0185413360595703
1687353389927971300,5.998971435546875,-2.3656842708587646,-4.765456676483154,2.765291213989258
1687353389948084000,6.019083984375,-3.3446614742279053,-6.486922740936279,3.622828483581543
1687353389968196400,6.0391962890625,-4.530300140380859,-8.890157699584961,4.812727928161621
1687353389988309000,6.05930908203125,-5.289833068847656,-10.191909790039062,5.650025367736816
1687353390008421400,6.07942138671875,-5.347357273101807,-10.615884780883789,5.843903064727783
1687353390028534000,6.099533935546875,-4.571845054626465,-10.017206192016602,5.3709259033203125
1687353390048646400,6.119646484375,-3.534278392791748,-8.082688331604004,4.331228733062744
1687353390068759000,6.139759033203125,-2.3912506103515625,-5.7976975440979,2.7375943660736084
1687353390088871400,6.159871337890625,-0.337422251701355,-3.427485704421997,0.5207807421684265
1687353390108984000,6.179984130859375,3.2152318954467773,-0.058056868612766266,-2.956239700317383
1687353390129096400,6.200096435546875,8.453133583068848,4.532164096832275,-7.9395432472229
1687353390149208800,6.220208740234375,14.358955383300781,9.767934799194336,-14.134051322937012
1687353390169321500,6.240321533203125,19.0493106842041,14.793848991394043,-20.11124610900879
1687353390189433900,6.260433837890625,20.945480346679688,19.519357681274414,-21.769861221313477
1687353390209546500,6.28054638671875,19.819496154785156,23.11675453186035,-12.91325855255127
1687353390229659000,6.300658935546875,13.491829872131348,14.969616889953613,3.4907357692718506
1687353390249771500,6.320771484375,3.2599730491638184,-3.9718353748321533,15.285334587097168
1687353390269884000,6.3408837890625,0.8599340915679932,-11.915506362915039,14.493844032287598
1687353390289996500,6.36099658203125,3.183274030685425,-4.057056427001953,8.407992362976074
1687353390310109000,6.38110888671875,1.90495765209198,1.3001543283462524,3.170091390609741
1687353390330221600,6.4012216796875,-0.4822981059551239,-0.8804404139518738,1.3634042739868164
1687353390350334000,6.421333984375,-2.010951519012451,-5.320459365844727,1.7777918577194214
1687353390370446300,6.4414462890625,-2.518016815185547,-7.580948829650879,2.843055486679077
1687353390390559000,6.46155908203125,-2.557431697845459,-7.631016254425049,4.40260124206543
1687353390410671400,6.48167138671875,-2.983537197113037,-7.8035888671875,6.111284255981445
1687353390430784000,6.501783935546875,-3.3936636447906494,-9.066991806030273,6.643916130065918
1687353390450896400,6.521896484375,-3.1198909282684326,-10.326132774353027,6.178395748138428
1687353390471009000,6.542009033203125,-2.4839284420013428,-10.706432342529297,4.852142810821533
1687353390491121400,6.562121337890625,-1.213068962097168,-8.896549224853516,2.684331178665161
1687353390511234000,6.582234130859375,0.592552900314331,-5.515402317047119,-0.3538006842136383
