time,seconds_elapsed,z,y,x
1687350873039198700,0.12019873046875,0.26727819442749023,0.017757177352905273,0.03804779052734375
1687350873059308800,0.140308837890625,0.2179042100906372,-0.012796401977539062,0.06363105773925781
1687350873079419000,0.1604189453125,0.14165055751800537,-0.032083749771118164,0.026845932006835938
1687350873099528700,0.18052880859375,0.13509535789489746,-0.06106758117675781,0.0033855438232421875
1687350873119638800,0.200638671875,0.195578932762146,-0.0781242847442627,0.020330429077148438
1687350873139748900,0.220748779296875,0.25331342220306396,-0.05631875991821289,0.03512096405029297
1687350873159858700,0.240858642578125,0.22457456588745117,-0.03371381759643555,0.06089305877685547
1687350873179968800,0.26096875,0.02066183090209961,-0.010666370391845703,0.14626026153564453
1687350873200078800,0.281078857421875,-0.15162968635559082,0.013337135314941406,0.18299007415771484
1687350873220188700,0.301188720703125,-0.15858042240142822,0.05727982521057129,0.09966278076171875
1687350873240298800,0.321298828125,-0.051175594329833984,0.041361331939697266,-0.017027854919433594
1687350873260408800,0.341408935546875,-0.0025568008422851562,0.07618927955627441,-0.014748573303222656
1687350873280518700,0.3615185546875,-0.07830893993377686,0.04131126403808594,0.009997367858886719
1687350873300628700,0.381628662109375,-0.0975959300994873,0.014488697052001953,-0.01123809814453125
1687350873320738800,0.40173876953125,-0.05524289608001709,-0.0036628246307373047,-0.06836128234863281
1687350873340848600,0.4218486328125,0.008182048797607422,-0.005686044692993164,-0.04719352722167969
1687350873360958700,0.441958740234375,0.03069937229156494,0.0016798973083496094,-0.0278472900390625
1687350873381068800,0.46206884765625,-0.011124849319458008,-0.00899505615234375,0.013037681579589844
1687350873401179000,0.482178955078125,-0.003835320472717285,-0.032506704330444336,0.04799365997314453
1687350873421288700,0.502288818359375,0.10919797420501709,-0.025468111038208008,-0.0057239532470703125
1687350873441398800,0.522398681640625,0.18266737461090088,-0.026738882064819336,-0.025949478149414062
1687350873461508900,0.5425087890625,0.18550240993499756,-0.025609254837036133,-0.008731842041015625
1687350873481618700,0.56261865234375,0.13114678859710693,-0.029312849044799805,0.020299911499023438
1687350873501728800,0.582728759765625,0.10638344287872314,-0.009301900863647461,0.17541217803955078
1687350873521838800,0.6028388671875,0.11529278755187988,0.05338931083679199,0.3671140670776367
1687350873541948700,0.62294873046875,0.25224292278289795,0.16555500030517578,0.5262289047241211
1687350873562058800,0.643058837890625,0.3682234287261963,0.30263304710388184,0.746058464050293
1687350873582168800,0.6631689453125,0.361194372177124,0.42429685592651367,1.0222806930541992
1687350873602278700,0.683278564453125,0.3927839994430542,0.48288893699645996,0.9913206100463867
1687350873622388700,0.703388671875,0.4037564992904663,0.37770962715148926,0.7450132369995117
1687350873642498800,0.723498779296875,0.4542098045349121,0.47369813919067383,0.8157310485839844
1687350873662609000,0.74360888671875,0.047149062156677246,0.38021373748779297,0.5897197723388672
1687350873682719000,0.763718994140625,-0.6445127129554749,0.30232715606689453,0.14590072631835938
1687350873702828800,0.783828857421875,-0.9879665374755859,0.19649505615234375,-0.3487663269042969
1687350873722939000,0.80393896484375,-0.5973119139671326,0.18657922744750977,-0.3482503890991211
1687350873743049000,0.824049072265625,-0.10766732692718506,0.09398555755615234,-0.37613487243652344
1687350873763159000,0.844158935546875,0.276924729347229,-0.09097671508789062,-0.5283775329589844
1687350873783269000,0.86426904296875,0.48428988456726074,-0.2559394836425781,-0.7147436141967773
1687350873803379200,0.884379150390625,0.426662802696228,-0.45916223526000977,-0.740509033203125
1687350873823489300,0.9044892578125,0.2362896203994751,-0.6466047763824463,-0.7598791122436523
1687350873843599400,0.924599365234375,0.09194362163543701,-0.7340853214263916,-0.7908878326416016
1687350873863709400,0.94470947265625,0.04818594455718994,-0.7201592922210693,-0.8857889175415039
1687350873883819300,0.9648193359375,-0.02666175365447998,-0.595026969909668,-0.971625804901123
1687350873903929300,0.984929443359375,-0.205674409866333,-0.38372087478637695,-0.7207860946655273
1687350873924039400,1.005039306640625,-0.5099294185638428,-0.09645271301269531,-0.4275178909301758
1687350873944149800,1.025149658203125,-0.7345293760299683,0.09643220901489258,-0.014550209045410156
1687350873964259800,1.045259765625,-0.48521244525909424,0.3076620101928711,0.5812978744506836
1687350873984370000,1.065369873046875,-0.3475285768508911,0.38134336471557617,1.0683155059814453
1687350874004480000,1.08547998046875,0.05928540229797363,0.5720863342285156,0.9824247360229492
1687350874024590000,1.105590087890625,0.11073136329650879,0.7851195335388184,1.3576726913452148
1687350874044700200,1.1257001953125,0.3540644645690918,0.8323378562927246,1.5497770309448242
1687350874064810200,1.145810302734375,0.7516217231750488,1.1720595359802246,1.7294807434082031
1687350874084920300,1.16592041015625,0.7975857257843018,1.3797531127929688,2.579037666320801
1687350874105031000,1.186031005859375,0.8728017807006836,1.9112648963928223,4.193828582763672
1687350874125141000,1.20614111328125,0.9361777305603027,2.3536882400512695,6.377636909484863
1687350874145251000,1.2262509765625,0.8849592208862305,2.556549549102783,8.583148956298828
1687350874165361200,1.246361083984375,2.553208589553833,2.052910327911377,10.455648422241211
1687350874185471200,1.26647119140625,4.567812919616699,0.8893647193908691,8.865352630615234
1687350874205581600,1.28658154296875,4.742903709411621,-0.9365472793579102,4.894436359405518
1687350874225691600,1.306691650390625,3.398362874984741,-2.459486961364746,2.140629291534424
1687350874245801700,1.3268017578125,1.4067363739013672,-3.9689865112304688,1.1313300132751465
1687350874265911800,1.346911865234375,-0.25683629512786865,-5.751718044281006,-0.22241497039794922
1687350874286022000,1.36702197265625,-0.9825493693351746,-7.198460102081299,-1.9134407043457031
1687350874306132000,1.387132080078125,-1.0594851970672607,-8.164999008178711,-3.518156051635742
1687350874326242000,1.407241943359375,-0.7964379191398621,-9.101503372192383,-3.4712939262390137
1687350874346352000,1.42735205078125,-0.05325399339199066,-11.113121032714844,-2.7128820419311523
1687350874366462200,1.447462158203125,0.5013816356658936,-15.91962718963623,-2.5583229064941406
1687350874386572300,1.467572265625,-0.08840525150299072,-23.305540084838867,-8.255959510803223
1687350874406682400,1.487682373046875,1.6097407341003418,-27.18650245666504,-24.749284744262695
1687350874426792700,1.507792724609375,6.08482027053833,-27.270544052124023,-49.60145568847656
